,aba,agepr,amr,ancons,cataeu,coml13,coml3,cs42cj,cs42pr,dip14pr,gchauf_1,gchauf_2,gchauf_3,gchauf_4,gchauf_5,gchauf_6,gchauf_7,gchaufs_1,gchaufs_2,gchaufs_3,gchaufs_4,gchaufs_5,gmoy1,gmur,gtoit2,gtt1,gvit1,gvit1b,htl,iaat,idlog,mchof_d,mdiplo,mdiploc,mfac_eau1_d,mloy_d,mtyad,nactifs,nbh1,nbphab,nenfants,ocde10,pondmen,poste_coicop_451,poste_coicop_452,poste_coicop_453,revtot,situacj,situapr,surfhab_d,tau,tuu,zeat,part_energies_revenu
89,1,52.0,250.0,9,111,0.0,0.0,52,62,71,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,,1,2,1,10,100456,,1,1,1400.0,,403,2.0,0.0,4.0,3.0,2.8,202.373905817,400.0,700.0,0.0,34000.0,1,4,111.0,10,8,1,0.0323529411765
91,2,38.0,0.0,1,111,0.0,0.0,0,21,41,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15.0,1,2,2,3,125851,,7,0,400.0,,120,1.0,0.0,2.0,0.0,1.0,1181.91314351,450.0,780.0,0.0,26000.0,0,1,30.0,10,8,1,0.0473076923077
92,2,34.0,0.0,9,111,0.0,0.0,48,22,43,2,2,2,2,2,2,1,2,2,2,2,1,0,1,0,,1,2,2,10,128944,,5,8,0.0,1110.0,402,2.0,0.0,3.0,2.0,2.1,5818.17696948,1200.0,0.0,0.0,56200.0,1,1,62.0,10,8,1,0.0213523131673
93,2,60.0,0.0,2,111,0.0,0.0,46,56,60,2,2,2,2,2,2,1,2,2,2,2,1,3,2,0,20.0,1,2,2,4,125999,,3,3,227.0,538.0,400,2.0,2.0,3.0,0.0,1.5,852.449623909,0.0,0.0,0.0,53531.0,1,1,71.0,10,8,1,0.0
94,2,58.0,0.0,9,111,0.0,0.0,37,37,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,45.0,1,2,2,10,108493,,9,7,240.0,1018.0,401,3.0,1.0,3.0,0.0,2.0,632.19565996,450.0,750.0,0.0,99500.0,1,1,65.0,10,8,1,0.0120603015075
95,2,71.0,0.0,2,111,0.0,0.0,0,75,41,2,2,2,1,2,2,2,2,1,2,2,2,0,3,0,,2,1,2,4,117129,,7,0,0.0,680.0,120,0.0,1.0,2.0,0.0,1.0,1076.01056643,450.0,950.0,0.0,2100.0,0,5,50.0,10,8,1,0.666666666667
96,1,35.0,263.0,1,111,0.0,0.0,85,68,60,2,2,2,2,2,1,2,1,1,2,2,2,0,1,0,,1,2,2,3,107184,869.0,3,1,0.0,295.0,402,1.0,0.0,3.0,2.0,2.1,322.670242921,218.0,400.0,0.0,40171.0,6,4,50.0,10,8,1,0.0153842324065
97,2,84.0,0.0,1,111,0.0,0.0,0,75,41,2,2,1,2,2,2,2,2,1,2,2,2,0,2,0,,1,2,2,3,112511,,7,0,400.0,,110,0.0,2.0,4.0,0.0,1.0,904.78924882,450.0,950.0,0.0,30993.0,0,5,90.0,10,8,1,0.0451714903365
98,2,80.0,0.0,2,111,660.0,0.0,77,78,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,4,123636,873.0,1,2,0.0,267.0,400,0.0,8.0,2.0,0.0,1.5,358.964809958,0.0,0.0,0.0,27552.0,5,5,60.0,10,8,1,0.0
99,2,93.0,0.0,1,111,0.0,0.0,72,86,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,3,105438,,1,1,0.0,,400,0.0,1.0,4.0,0.0,1.5,900.196029095,118.0,1300.0,0.0,146067.0,5,5,120.0,10,8,1,0.00970787378395
100,2,39.0,0.0,1,111,0.0,0.0,54,62,31,2,2,2,1,2,1,2,1,1,2,2,2,0,3,0,,1,1,2,3,116070,561.0,8,7,0.0,276.0,402,2.0,0.0,2.0,2.0,2.1,317.295525271,360.0,0.0,0.0,38186.0,1,1,41.0,10,8,1,0.0094275388886
101,2,34.0,0.0,1,111,0.0,0.0,38,38,12,2,2,2,2,2,1,2,1,1,2,2,2,2,2,0,45.0,1,1,2,3,123794,,9,9,0.0,,401,2.0,0.0,4.0,1.0,1.8,260.546188305,450.0,0.0,0.0,65492.0,1,1,71.0,10,8,1,0.00687106822207
102,2,60.0,0.0,1,111,0.0,0.0,77,33,60,2,2,2,2,1,2,2,2,1,2,2,2,3,2,0,30.0,2,1,2,3,123767,,3,1,0.0,420.0,400,1.0,4.0,2.0,0.0,1.5,358.964809958,200.0,0.0,0.0,33815.0,6,1,82.0,10,8,1,0.00591453496969
103,1,52.0,220.0,1,111,0.0,0.0,64,63,41,2,2,2,2,2,1,2,2,1,2,2,2,3,1,0,45.0,1,1,2,3,122743,720.0,7,9,0.0,590.0,403,2.0,1.0,6.0,3.0,3.3,336.971443447,760.0,0.0,0.0,30700.0,1,1,80.0,10,8,1,0.0247557003257
104,1,22.0,209.0,9,111,0.0,0.0,0,84,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,10,115968,,7,0,0.0,581.0,110,0.0,0.0,1.0,0.0,1.0,5298.51667171,440.0,0.0,0.0,12000.0,0,3,18.0,10,8,1,0.0366666666667
105,2,66.0,0.0,4,111,0.0,0.0,0,78,50,2,1,2,2,2,2,2,2,1,2,2,2,0,1,0,,1,2,2,6,119055,,4,0,0.0,538.0,110,0.0,2.0,3.0,0.0,1.0,401.454433389,400.0,300.0,0.0,20190.0,0,5,70.0,10,8,1,0.0346706290243
106,2,42.0,0.0,9,111,0.0,0.0,85,21,41,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,15.0,1,2,1,10,110397,,7,1,600.0,,403,1.0,0.0,6.0,3.0,3.0,331.138431916,750.0,1500.0,0.0,4483.0,6,1,170.0,10,8,1,0.501896051751
107,1,29.0,396.0,1,111,0.0,0.0,85,56,50,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,60.0,1,2,2,3,117454,,4,1,0.0,367.0,402,1.0,1.0,3.0,2.0,2.1,241.76910539,560.0,0.0,0.0,23497.0,7,1,50.0,10,8,1,0.0238328297229
108,2,30.0,0.0,9,111,0.0,0.0,43,21,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,10,131317,,4,8,0.0,800.0,401,2.0,0.0,3.0,1.0,1.8,458.352844051,0.0,0.0,0.0,24453.0,1,1,65.0,10,8,1,0.0
109,1,36.0,226.0,9,111,0.0,0.0,0,46,31,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20.0,1,2,2,10,122231,950.0,8,0,434.0,480.0,323,1.0,0.0,3.0,3.0,1.9,4705.90393917,574.0,0.0,0.0,39844.0,0,1,76.0,10,8,1,0.0144061841181
110,2,91.0,0.0,1,111,0.0,0.0,0,75,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,2,1,2,1,122080,,8,0,0.0,700.0,120,0.0,0.0,2.0,0.0,1.0,1168.31666135,1050.0,0.0,0.0,38993.0,0,5,55.0,10,8,1,0.0269279101377
111,2,89.0,0.0,1,111,0.0,0.0,86,74,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,2,2,2,2,131709,,9,1,0.0,2800.0,400,0.0,0.0,5.0,0.0,1.5,1037.31185865,1122.0,90.0,0.0,62456.0,6,5,99.0,10,8,1,0.0194056615858
112,2,48.0,0.0,9,111,0.0,0.0,37,21,12,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,10.0,1,2,1,10,114061,,9,9,970.0,,403,2.0,0.0,9.0,3.0,2.6,175.86230479,1700.0,2750.0,0.0,100000.0,1,1,370.0,10,8,1,0.0445
113,1,78.0,66.0,2,111,0.0,0.0,86,78,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,4,127541,,1,1,0.0,551.0,401,0.0,3.0,4.0,1.0,2.0,466.078552285,360.0,540.0,0.0,16908.0,7,5,70.0,10,8,1,0.0532292405962
114,2,57.0,0.0,1,111,0.0,0.0,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,10.0,1,2,2,1,112988,,9,0,0.0,,110,1.0,1.0,6.0,0.0,1.0,959.493280716,600.0,1300.0,0.0,42695.0,0,1,140.0,10,8,1,0.0445016980911
115,2,67.0,0.0,3,111,0.0,0.0,0,77,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,1,2,1,5,113027,,1,0,312.0,,120,0.0,3.0,6.0,0.0,1.0,186.814858972,1800.0,0.0,0.0,22038.0,0,5,75.0,10,8,1,0.0816771031854
116,2,78.0,0.0,1,111,0.0,0.0,0,77,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,2,108834,,2,0,0.0,,120,0.0,6.0,3.0,0.0,1.0,937.027238342,501.0,705.0,0.0,31000.0,0,5,54.0,10,8,1,0.0389032258065
117,1,19.0,209.0,1,111,0.0,0.0,0,84,41,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,1,2,2,1,107256,,7,0,0.0,881.0,120,0.0,0.0,1.0,0.0,1.0,1321.58835446,0.0,0.0,0.0,2660.0,0,3,25.0,10,8,1,0.0
118,2,45.0,0.0,1,111,0.0,0.0,46,48,50,2,2,2,1,2,2,2,2,1,1,2,2,0,3,0,,1,1,2,2,121066,,4,8,0.0,2600.0,402,2.0,0.0,4.0,2.0,2.1,893.276913627,0.0,0.0,0.0,97308.0,1,1,55.0,10,8,1,0.0
119,2,55.0,0.0,5,111,0.0,0.0,52,67,71,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,25.0,1,2,1,7,120108,,1,1,1000.0,,401,2.0,2.0,4.0,1.0,2.5,313.185954113,1300.0,1600.0,0.0,30000.0,1,1,90.0,10,8,1,0.0966666666667
120,2,34.0,0.0,5,111,0.0,0.0,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2,2,2,7,100581,,8,0,540.0,,110,1.0,0.0,3.0,0.0,1.0,436.303317218,650.0,800.0,0.0,12964.0,0,4,85.0,10,8,1,0.111848195002
121,2,33.0,0.0,1,112,0.0,95.0,63,68,71,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,35.0,1,2,1,2,128045,,1,1,530.0,,401,2.0,0.0,4.0,1.0,1.8,626.222949893,3000.0,0.0,0.0,31000.0,4,1,155.0,10,0,1,0.0967741935484
122,1,22.0,257.0,1,111,0.0,0.0,0,84,30,2,2,2,1,2,2,2,1,1,2,2,2,0,1,0,,2,1,2,1,102444,,8,0,0.0,750.0,120,0.0,0.0,1.0,0.0,1.0,1321.58835446,450.0,0.0,0.0,12900.0,0,3,17.0,10,8,1,0.0348837209302
123,2,29.0,0.0,1,111,0.0,0.0,35,42,43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17.0,1,2,2,2,126759,,5,5,272.0,2200.0,400,2.0,0.0,3.0,0.0,1.5,409.197853018,0.0,0.0,0.0,50000.0,1,1,63.0,10,8,1,0.0
124,2,60.0,0.0,1,111,0.0,0.0,33,46,10,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,35.0,1,2,2,2,103654,,9,9,0.0,,402,2.0,0.0,4.0,2.0,2.3,388.477209692,400.0,400.0,0.0,92650.0,1,1,88.0,10,8,1,0.00863464651916
125,2,31.0,0.0,1,111,0.0,0.0,46,52,20,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,50.0,1,2,2,2,105964,,9,9,296.0,599.0,400,2.0,0.0,2.0,0.0,1.5,431.236257106,0.0,0.0,0.0,34000.0,1,1,54.0,10,8,1,0.0
126,2,72.0,0.0,1,111,0.0,0.0,0,74,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,1,121346,,9,0,0.0,2160.0,120,0.0,0.0,2.0,0.0,1.0,1017.2478403,200.0,1135.0,0.0,27978.0,0,5,70.0,10,8,1,0.0477160626206
127,2,45.0,0.0,1,111,0.0,0.0,0,37,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,30.0,2,1,2,2,128736,182.0,9,0,0.0,2954.0,322,1.0,0.0,3.0,2.0,2.0,890.07231017,1200.0,6167.0,0.0,98000.0,0,1,100.0,10,8,1,0.0751734693878
128,1,24.0,200.0,1,111,0.0,0.0,0,84,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,1,2,2,2,126763,,9,0,272.0,550.0,200,0.0,0.0,1.0,0.0,1.5,438.081345439,0.0,0.0,0.0,5900.0,0,3,20.0,10,8,1,0.0
129,2,73.0,0.0,1,111,0.0,0.0,0,75,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,2,126574,,7,0,600.0,,120,0.0,2.0,3.0,0.0,1.0,505.901194651,300.0,400.0,0.0,24000.0,0,5,60.0,10,8,1,0.0291666666667
130,1,47.0,185.0,4,111,0.0,0.0,0,85,33,1,2,2,1,2,2,2,2,1,2,2,2,0,2,0,,2,1,2,6,127443,,8,0,0.0,213.0,120,0.0,0.0,2.0,0.0,1.0,1383.19762574,829.0,0.0,0.0,12624.0,0,7,40.0,10,8,1,0.0656685678074
131,2,61.0,0.0,4,111,120.0,0.0,0,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2,2,2,6,128835,,9,0,0.0,,120,1.0,0.0,1.0,0.0,1.0,1290.93598178,0.0,0.0,0.0,141127.0,0,1,32.0,10,8,1,0.0
132,2,38.0,0.0,1,111,0.0,0.0,0,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,1,2,2,2,124283,,9,0,0.0,1289.0,110,1.0,0.0,2.0,0.0,1.0,610.091230502,300.0,600.0,0.0,35137.0,0,4,70.0,10,8,1,0.0256140251017
133,2,48.0,0.0,1,111,0.0,0.0,0,46,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2,2,2,2,128354,,9,0,0.0,,311,1.0,0.0,3.0,1.0,1.3,964.74742485,340.0,850.0,0.0,21974.0,0,1,59.0,10,8,1,0.0541549103486
134,2,65.0,0.0,7,111,0.0,0.0,0,74,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,9,121459,,9,0,0.0,,120,0.0,2.0,2.0,0.0,1.0,1027.56543633,550.0,0.0,0.0,30573.0,0,5,40.0,10,8,1,0.0179897294999
135,2,49.0,0.0,2,111,0.0,0.0,43,43,31,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,15.0,1,2,2,4,132445,,8,8,0.0,,402,2.0,0.0,4.0,2.0,2.5,1269.42031899,900.0,0.0,0.0,86718.0,1,1,130.0,10,8,1,0.0103784681381
136,2,47.0,0.0,1,111,0.0,0.0,46,47,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,2,2,2,2,120818,,9,9,311.0,,402,2.0,0.0,4.0,2.0,2.3,475.909931605,50.0,100.0,0.0,49849.0,1,1,90.0,10,8,1,0.00300908744408
137,2,49.0,0.0,1,111,0.0,0.0,46,37,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,30.0,1,2,2,2,131267,,9,4,0.0,710.0,401,2.0,0.0,1.0,1.0,2.0,1034.67174941,328.0,0.0,0.0,78266.0,1,1,25.0,10,8,1,0.0041908363785
138,2,26.0,0.0,1,111,0.0,0.0,34,38,12,1,2,2,1,2,2,2,2,1,2,2,2,0,3,0,,1,2,2,2,127339,,9,9,0.0,730.0,400,2.0,0.0,1.0,0.0,1.5,1173.49278979,733.0,0.0,0.0,33907.0,1,1,19.0,10,8,1,0.0216179549945
139,2,47.0,0.0,1,111,0.0,0.0,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,15.0,1,2,2,2,125909,,9,0,0.0,955.0,110,1.0,0.0,2.0,0.0,1.0,1286.10092247,820.0,0.0,0.0,39445.0,0,1,40.0,10,8,1,0.0207884395994
140,2,63.0,0.0,1,111,0.0,0.0,0,33,20,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,50.0,1,2,2,3,104697,,9,0,0.0,750.0,120,1.0,1.0,2.0,0.0,1.0,485.6585574,252.0,120.0,0.0,42156.0,0,1,42.0,10,8,1,0.0088243666382
141,2,86.0,0.0,4,111,0.0,0.0,86,74,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,6,111189,1031.0,9,9,0.0,723.0,400,0.0,1.0,5.0,0.0,1.5,1066.71593937,391.0,105.0,0.0,53299.0,5,5,106.0,10,8,1,0.00930599073153
142,2,35.0,0.0,1,111,0.0,0.0,35,37,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,45.0,2,1,2,3,127836,,9,9,0.0,1583.0,401,2.0,0.0,3.0,1.0,1.8,1058.67795137,450.0,1550.0,0.0,135300.0,1,1,75.0,10,8,1,0.0147819660015
143,0,48.0,0.0,1,111,0.0,70.0,0,63,50,2,2,2,1,2,2,1,1,2,2,2,2,0,2,3,,2,1,1,3,120809,172.0,4,0,0.0,,311,1.0,0.0,3.0,1.0,1.5,1702.31020439,612.0,0.0,0.0,25397.0,0,1,60.0,10,8,1,0.0240973343308
144,2,67.0,0.0,1,111,0.0,0.0,0,72,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,1,112231,,9,0,0.0,,120,0.0,0.0,2.0,0.0,1.0,1152.4992745,400.0,0.0,0.0,14113.0,0,5,30.0,10,8,1,0.0283426627932
145,2,62.0,0.0,1,111,0.0,0.0,0,37,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,45.0,1,2,2,2,112989,,9,0,0.0,,120,1.0,0.0,3.0,0.0,1.0,1086.49918667,150.0,333.0,0.0,57647.0,0,1,85.0,10,8,1,0.00837857997814
146,2,93.0,0.0,1,111,0.0,0.0,0,77,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,2,1,2,2,130548,,3,0,0.0,400.0,120,0.0,1.0,3.0,0.0,1.0,528.308131739,840.0,200.0,0.0,19254.0,0,5,58.0,10,8,1,0.0540147501818
147,2,53.0,0.0,1,111,0.0,0.0,0,37,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,3,119709,,9,0,0.0,,120,1.0,2.0,1.0,0.0,1.0,1610.15123913,0.0,0.0,0.0,8266.0,0,4,28.0,10,8,1,0.0
148,1,70.0,39.0,1,111,0.0,0.0,0,77,71,2,1,2,2,2,2,2,2,2,2,2,1,0,1,0,,1,2,2,3,118897,,1,0,0.0,198.0,120,0.0,3.0,3.0,0.0,1.0,995.995216396,450.0,350.0,0.0,11034.0,0,5,45.0,10,8,1,0.0725031720138
149,2,65.0,0.0,1,111,1270.0,0.0,0,75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,2,2,2,2,132751,,9,0,0.0,,110,0.0,1.0,3.0,0.0,1.0,505.901194651,0.0,0.0,0.0,32523.0,0,5,56.0,10,8,1,0.0
150,2,49.0,0.0,1,111,0.0,0.0,0,22,50,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,30.0,1,1,2,2,120891,630.0,4,0,0.0,931.0,311,1.0,0.0,2.0,1.0,1.3,993.899365322,400.0,500.0,0.0,24200.0,0,1,37.0,10,8,1,0.0371900826446
151,2,69.0,0.0,1,111,0.0,0.0,74,74,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,2,120382,,9,9,0.0,,400,0.0,1.0,3.0,0.0,1.5,449.210529338,384.0,809.0,0.0,78678.0,5,5,90.0,10,8,1,0.0151630697272
152,2,78.0,0.0,1,111,0.0,0.0,74,74,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,2,2,2,1,117976,,9,9,0.0,,400,0.0,1.0,5.0,0.0,1.5,474.433215283,300.0,1000.0,0.0,86008.0,5,5,130.0,10,8,1,0.0151148730351
153,2,75.0,0.0,1,111,0.0,0.0,77,72,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,2,101985,,2,2,358.0,,400,0.0,3.0,4.0,0.0,1.5,811.101211709,0.0,0.0,0.0,87426.0,5,5,82.0,10,8,1,0.0
154,0,25.0,0.0,1,111,0.0,0.0,0,54,10,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,25.0,1,2,2,3,128894,,9,0,0.0,,120,1.0,0.0,1.0,0.0,1.0,1182.41145232,480.0,0.0,0.0,9600.0,0,2,20.0,10,8,1,0.05
155,2,27.0,0.0,1,111,0.0,0.0,0,46,20,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,25.0,1,2,2,2,100571,,9,0,0.0,500.0,120,1.0,0.0,1.0,0.0,1.0,1321.58835446,0.0,0.0,0.0,12000.0,0,1,10.0,10,8,1,0.0
156,2,29.0,0.0,1,111,0.0,0.0,0,37,10,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,20.0,1,2,2,2,125947,,9,0,0.0,930.0,120,1.0,0.0,1.0,0.0,1.0,1150.21584016,552.0,0.0,0.0,38400.0,0,1,29.0,10,8,1,0.014375
157,0,72.0,0.0,1,111,0.0,0.0,0,74,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,2,1,126019,936.0,1,0,0.0,,120,0.0,2.0,3.0,0.0,1.0,1044.67464667,432.0,0.0,0.0,27962.0,0,5,50.0,10,8,1,0.0154495386596
158,2,43.0,0.0,1,111,0.0,0.0,0,34,10,2,2,2,1,2,2,2,1,1,2,1,2,0,3,0,,2,1,2,1,126317,,9,0,0.0,1200.0,321,1.0,0.0,3.0,1.0,1.3,807.470434343,1275.0,250.0,0.0,35655.0,0,1,60.0,10,8,1,0.0427709998598
159,2,68.0,0.0,1,111,0.0,0.0,31,74,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,2,1,2,1,107426,,9,9,0.0,,400,1.0,2.0,5.0,0.0,2.0,479.163125304,878.0,2213.0,0.0,65572.0,5,5,165.0,10,8,1,0.0471390227536
160,2,37.0,0.0,1,111,0.0,0.0,37,33,10,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,45.0,1,2,2,2,103250,,9,9,0.0,,403,2.0,0.0,5.0,3.0,2.4,295.108235475,1224.0,0.0,0.0,210226.0,1,1,105.0,10,8,1,0.00582230551882
161,1,25.0,340.0,1,111,0.0,0.0,0,38,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,60.0,2,1,8,2,117840,,9,0,0.0,1230.0,200,2.0,0.0,2.0,0.0,1.5,993.899365322,0.0,0.0,0.0,50400.0,0,1,25.0,10,8,1,0.0
162,2,61.0,0.0,1,111,0.0,0.0,0,31,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,10.0,1,2,2,2,127427,,9,0,0.0,,120,1.0,2.0,4.0,0.0,1.0,534.307000212,321.0,918.0,0.0,67090.0,0,1,75.0,10,8,1,0.018467729915
163,0,41.0,0.0,1,111,0.0,0.0,0,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,1,2,2,2,115046,,9,0,0.0,,120,1.0,0.0,3.0,0.0,1.0,1312.22812577,210.0,1000.0,0.0,65963.0,0,4,70.0,10,8,1,0.0183436168761
164,2,39.0,0.0,1,111,0.0,0.0,0,38,20,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35.0,2,1,2,1,105048,,9,0,0.0,,110,1.0,0.0,2.0,0.0,1.0,536.632486209,667.0,68.0,0.0,45135.0,0,1,37.0,10,8,1,0.0162844798937
165,2,27.0,0.0,1,111,0.0,0.0,0,46,12,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,15.0,1,2,2,3,127173,,9,0,0.0,820.0,110,1.0,0.0,1.0,0.0,1.0,1029.08623359,456.0,0.0,0.0,33130.0,0,1,27.0,10,8,1,0.013763960157
166,2,63.0,0.0,1,111,0.0,0.0,72,22,20,2,2,1,2,2,2,2,2,1,2,2,2,0,2,0,,1,2,2,2,117518,,9,9,0.0,,400,1.0,4.0,6.0,0.0,1.5,474.433215283,400.0,929.0,0.0,148350.0,5,1,130.0,10,8,1,0.00895854398382
167,2,71.0,0.0,5,111,0.0,0.0,0,74,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,1,2,2,7,105121,,9,0,297.0,700.0,110,0.0,2.0,2.0,0.0,1.0,1171.78684669,0.0,0.0,0.0,32386.0,0,5,60.0,10,8,1,0.0
168,2,82.0,0.0,1,111,0.0,0.0,0,74,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,1,125461,,8,0,0.0,,110,0.0,2.0,3.0,0.0,1.0,462.720592007,717.0,0.0,0.0,23743.0,0,5,68.0,10,8,1,0.0301983742577
169,2,29.0,0.0,1,111,0.0,0.0,0,31,20,2,2,2,1,2,2,2,2,2,2,2,1,1,1,0,20.0,2,1,2,2,104683,,9,0,0.0,,120,1.0,0.0,1.0,0.0,1.0,832.495074103,1035.0,0.0,0.0,2865.0,0,1,28.0,10,8,1,0.361256544503
170,1,24.0,400.0,1,111,0.0,0.0,0,56,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,2,2,102367,,4,0,0.0,600.0,321,1.0,0.0,2.0,1.0,1.3,1141.98203576,830.0,0.0,0.0,6000.0,0,4,37.0,10,8,1,0.138333333333
171,2,46.0,0.0,5,111,0.0,0.0,38,37,10,2,1,2,2,2,2,2,1,2,2,2,2,3,2,0,40.0,1,2,2,7,101932,,9,8,0.0,,400,2.0,0.0,2.0,0.0,1.5,500.5800264,444.0,0.0,0.0,81737.0,1,1,73.0,10,8,1,0.00543205647381
172,2,50.0,0.0,1,111,0.0,0.0,85,34,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5.0,2,1,2,2,124870,,9,9,0.0,,403,1.0,0.0,4.0,4.0,3.1,1038.01081699,352.0,756.0,0.0,65690.0,6,1,80.0,10,8,1,0.0168671030598
173,2,41.0,0.0,7,111,0.0,0.0,0,37,10,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,20.0,1,1,2,9,118926,,9,0,0.0,625.0,120,1.0,0.0,1.0,0.0,1.0,503.317143888,852.0,0.0,0.0,58966.0,0,1,27.0,10,8,1,0.0144490045111
174,1,45.0,300.0,2,111,0.0,0.0,0,37,10,1,2,2,2,2,2,2,2,2,2,2,1,0,2,0,,1,2,2,4,103343,,9,0,0.0,700.0,110,1.0,0.0,1.0,0.0,1.0,1321.58835446,350.0,60.0,0.0,19894.0,0,4,27.0,10,8,1,0.0206092289132
175,2,28.0,0.0,1,111,0.0,0.0,0,38,12,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,30.0,1,2,2,2,126008,,9,0,0.0,955.0,110,1.0,0.0,2.0,0.0,1.0,751.215061088,569.0,0.0,0.0,33623.0,0,1,31.0,10,8,1,0.0169229396544
176,2,92.0,0.0,1,111,0.0,0.0,74,74,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,1,2,2,3,128545,,9,9,0.0,,400,0.0,1.0,3.0,0.0,1.5,691.615717936,613.0,583.0,0.0,25216.0,5,5,55.0,10,8,1,0.0474302030457
177,1,24.0,42.0,1,111,0.0,0.0,0,43,33,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,60.0,2,1,2,3,107912,,8,0,0.0,258.0,120,1.0,0.0,1.0,0.0,1.0,564.511633679,0.0,0.0,0.0,15000.0,0,1,30.0,10,8,1,0.0
178,2,47.0,0.0,1,111,0.0,0.0,46,35,41,1,2,2,2,2,2,2,2,1,2,2,2,1,2,0,10.0,2,1,2,3,131254,,7,3,0.0,778.0,401,2.0,0.0,2.0,1.0,1.8,488.294540147,799.0,420.0,0.0,42023.0,1,1,43.0,10,8,1,0.029007924232
