,age_carte_grise,age_vehicule,agepr,cataeu,cs42pr,dip14pr,etat_veh_achat,ident_men,km_autre_carbu,km_diesel,km_essence,mloy_d,nactifs,nbphab,nenfants,npers,ocde10,pondmen,poste_07_2_2_1_1,prix_achat,revtot,situapr,stalog,tau,tuu,typmen,veh_tot,vp_deplacements_pro,vp_domicile_travail,rural,petite_ville,moyenne_ville,grande_ville,paris,aides_logement,nb_essence,nb_diesel,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_1,donation_class_3
86,17.0,17.0,39.0,112,42,30,0.0,101,0.0,0.0,0.0,0.0,2.0,5.0,2.0,4.0,2.1,2661.087939501533,1872.0,0.0,53632.0,1,2,10,4.0,4,1.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,25539.04761904762,4,0,4_0,4_0
87,4.0,10.0,65.0,112,75,50,0.0,10100,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2642.0497339899607,0.0,0.0,40629.0,5,1,8,3.0,1,1.0,0.0,0.0,0,1,0,0,0,0,0.0,1.0,40629.0,5,0,5,5_0
88,0.0,0.0,64.0,111,75,44,0.0,10101,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,2.0,2305.336001195742,0.0,0.0,36833.0,5,1,9,7.0,4,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,18416.5,2,0,2_0,2_0
89,0.0,0.0,46.0,111,85,71,0.0,10102,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3774.201190610858,1658.8,0.0,12236.0,7,3,8,7.0,1,0.0,0.0,0.0,0,0,0,1,0,1,0.0,0.0,12236.0,1,0,1_1,1_0
90,0.0,7.0,80.0,112,75,44,0.0,10105,0.0,430.0,0.0,0.0,0.0,6.0,0.0,2.0,1.5,1623.8220538422838,1043.12,0.0,30202.0,5,1,9,2.0,3,2.0,1.0,1.0,0,1,0,0,0,0,0.0,2.0,20134.666666666668,3,0,3_0,3_0
91,0.0,0.0,59.0,111,64,50,0.0,10106,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,1.5,4500.514980285526,9620.0,0.0,28387.0,1,4,9,7.0,3,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,18924.666666666668,3,0,3_0,3_0
92,5.0,10.0,57.0,112,63,71,0.0,10107,0.0,0.0,230.0,0.0,4.0,6.0,2.0,4.0,2.5,2420.3360260513873,4165.72,0.0,55449.0,1,1,7,0.0,4,1.0,0.0,1.0,1,0,0,0,0,0,1.0,0.0,22179.6,3,0,3_0,3_1
93,0.0,0.0,19.0,211,68,60,0.0,10108,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,683.6193099243549,520.0,0.0,14065.0,1,3,1,2.0,1,0.0,0.0,0.0,0,1,0,0,0,1,0.0,0.0,14065.0,2,0,2_1,2_0
94,2.0,6.0,56.0,120,62,71,0.0,1011,0.0,50.0,0.0,0.0,2.0,5.0,0.0,2.0,1.5,2132.390662656699,3122.08,0.0,36974.0,1,1,0,3.0,3,2.0,0.0,0.0,0,1,0,0,0,0,0.0,2.0,24649.333333333332,4,0,4_0,4_0
95,9.0,11.0,27.0,111,55,30,0.0,10111,0.0,0.0,0.0,272.0,1.0,2.0,0.0,1.0,1.0,3741.482365773435,2268.76,0.0,14790.0,1,3,8,6.0,1,1.0,0.0,0.0,0,0,1,0,0,1,1.0,0.0,14790.0,2,0,2_1,2_0
96,0.0,0.0,50.0,120,47,50,0.0,10113,0.0,0.0,0.0,0.0,2.0,7.0,3.0,5.0,2.8,1496.463556947867,5408.0,0.0,54111.0,1,1,0,2.0,4,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,19325.357142857145,3,0,3_0,3_0
97,8.0,8.0,28.0,111,43,33,0.0,10115,0.0,0.0,0.0,400.0,1.0,2.0,0.0,1.0,1.0,3960.545594084798,0.0,0.0,30600.0,1,3,7,5.0,1,2.0,0.0,0.0,0,0,1,0,0,0,0.0,2.0,30600.0,4,0,4_0,4_0
98,0.0,12.0,34.0,400,69,43,2.0,10116,0.0,140.0,0.0,0.0,2.0,4.0,1.0,3.0,1.8,1810.2257524180866,6240.52,1500.0,33370.0,1,2,0,0.0,4,3.0,0.0,1.0,1,0,0,0,0,0,1.0,2.0,18538.888888888887,2,0,2_0,2_1
99,4.0,4.0,76.0,111,86,71,0.0,10117,0.0,320.0,0.0,482.0,2.0,4.0,2.0,5.0,2.8,1975.3334405813011,0.0,0.0,52540.0,5,3,10,8.0,5,1.0,0.0,1.0,0,0,0,0,1,0,0.0,1.0,18764.285714285714,3,0,3_0,3_0
100,7.0,12.0,56.0,111,52,20,0.0,10118,15.0,33.0,0.0,118.0,1.0,3.0,2.0,3.0,2.0,1007.8264314621658,520.0,0.0,22916.0,4,3,9,7.0,2,3.0,0.0,0.0,0,0,0,1,0,1,0.0,2.0,11458.0,1,0,1_1,1_0
101,1.0,9.0,32.0,111,85,71,0.0,10119,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.3,1379.5245978111302,0.0,0.0,12774.0,6,3,8,7.0,2,1.0,0.0,0.0,0,0,0,1,0,1,1.0,0.0,9826.153846153846,1,0,1_1,1_0
102,0.0,0.0,70.0,111,78,50,0.0,1012,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.5,1930.0735812659384,0.0,0.0,27700.0,5,1,9,7.0,3,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,18466.666666666668,2,0,2_0,2_0
103,4.0,20.0,35.0,112,52,41,0.0,10120,0.0,0.0,130.0,44.0,1.0,3.0,3.0,5.0,2.4,853.4188959047872,2340.0,0.0,30794.0,1,3,8,1.0,4,1.0,0.0,1.0,0,1,0,0,0,1,1.0,0.0,12830.833333333334,1,0,1_1,1_0
104,10.0,10.0,48.0,111,63,50,0.0,10122,0.0,0.0,50.0,721.0,1.0,4.0,2.0,4.0,2.5,907.5893930263255,0.0,0.0,36344.0,1,3,8,7.0,5,1.0,0.0,1.0,0,0,0,1,0,1,1.0,0.0,14537.6,2,0,2_1,2_0
105,0.0,0.0,30.0,211,55,60,0.0,10123,0.0,0.0,0.0,0.0,1.0,6.0,3.0,4.0,1.9,87.05917586919806,2080.0,0.0,9170.0,4,3,1,2.0,2,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,4826.315789473684,1,0,1_0,1_0
106,11.0,11.0,62.0,111,75,31,0.0,10124,0.0,220.0,0.0,500.0,0.0,3.0,0.0,1.0,1.0,3233.1469147304665,0.0,0.0,31280.0,5,3,8,7.0,1,1.0,0.0,1.0,0,0,0,1,0,0,0.0,1.0,31280.0,4,0,4_0,4_0
107,3.0,4.0,48.0,112,54,31,0.0,10128,0.0,284.0,16.0,0.0,1.0,4.0,1.0,2.0,1.3,791.8136849031512,0.0,0.0,31250.0,1,2,10,2.0,2,2.0,0.0,1.0,0,1,0,0,0,0,1.0,1.0,24038.46153846154,4,0,4_0,4_0
108,14.0,14.0,36.0,111,53,50,0.0,1013,0.0,0.0,125.0,366.0,1.0,5.0,3.0,5.0,2.4,2018.1120360256216,3645.72,0.0,34934.0,1,3,5,4.0,4,1.0,0.0,1.0,0,0,1,0,0,1,1.0,0.0,14555.833333333334,2,0,2_1,2_0
109,0.0,0.0,29.0,111,54,60,0.0,10132,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,1.6,4293.901232279452,0.0,0.0,19923.0,4,3,4,4.0,2,0.0,0.0,0.0,0,0,1,0,0,1,0.0,0.0,12451.875,1,0,1_1,1_0
110,4.0,4.0,69.0,111,74,10,0.0,10133,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1134.870045583239,0.0,0.0,50987.0,5,4,7,6.0,1,2.0,1.0,0.0,0,0,1,0,0,0,0.0,2.0,50987.0,5,0,5,5_0
111,7.0,12.0,49.0,111,84,31,0.0,10134,130.0,30.0,0.0,0.0,2.0,5.0,3.0,4.0,2.5,1564.930463863592,0.0,0.0,39078.0,3,3,9,7.0,2,2.0,1.0,1.0,0,0,0,1,0,1,0.0,1.0,15631.2,2,0,2_1,2_0
112,13.0,13.0,93.0,111,77,41,0.0,10135,0.0,100.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3452.337748423046,0.0,0.0,21290.0,5,1,7,5.0,1,1.0,0.0,1.0,0,0,1,0,0,0,0.0,1.0,21290.0,3,0,3_0,3_0
113,5.0,15.0,66.0,111,78,71,0.0,1014,0.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,2.0,3342.582797331936,3328.0,0.0,48821.0,5,1,9,7.0,4,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.0,24410.5,4,0,4_0,4_0
114,0.0,0.0,36.0,111,38,12,0.0,10140,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,2.1,3477.152734334016,0.0,0.0,68639.0,1,2,10,8.0,4,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,32685.238095238095,5,0,5,5_0
115,1.0,1.0,24.0,300,69,71,0.0,10142,0.0,550.0,0.0,0.0,1.0,3.0,2.0,3.0,1.6,1218.6177349486304,2600.0,0.0,24402.0,1,3,0,0.0,2,1.0,0.0,1.0,1,0,0,0,0,1,0.0,1.0,15251.25,2,0,2_1,2_1
116,4.0,8.0,45.0,111,34,10,0.0,10143,0.0,0.0,250.0,0.0,2.0,5.0,1.0,3.0,2.0,4471.828489796644,2842.32,0.0,92018.0,1,2,9,7.0,4,1.0,0.0,1.0,0,0,0,1,0,0,1.0,0.0,46009.0,5,0,5,5_0
117,5.0,5.0,42.0,112,54,31,0.0,10144,0.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,1.8,2671.9653489540365,2392.0,0.0,49785.0,1,3,8,0.0,4,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,27658.333333333332,4,0,4_0,4_1
118,14.0,14.0,40.0,111,34,10,0.0,10146,0.0,0.0,0.0,0.0,2.0,10.0,3.0,5.0,2.4,2757.4276802204745,0.0,0.0,323578.0,1,2,9,7.0,4,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.0,134824.1666666667,5,0,5,5_0
119,0.0,0.0,72.0,112,72,70,0.0,10147,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.5,1532.8046038194684,2010.8400000000001,0.0,36286.0,5,1,9,1.0,3,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,24190.666666666668,4,0,4_0,4_0
120,0.0,0.0,42.0,111,56,50,0.0,10149,0.0,0.0,0.0,0.0,1.0,5.0,4.0,5.0,2.6,505.43766028523106,0.0,0.0,32510.0,1,3,8,6.0,2,0.0,0.0,0.0,0,0,1,0,0,1,0.0,0.0,12503.846153846154,1,0,1_1,1_0
121,0.0,0.0,77.0,112,78,50,0.0,1015,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.5,1406.5906122291747,0.0,0.0,26326.0,5,4,9,3.0,3,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,17550.666666666668,2,0,2_0,2_0
122,11.0,11.0,89.0,111,75,33,0.0,10150,0.0,0.0,200.0,0.0,0.0,4.0,0.0,1.0,1.0,3462.60595030431,0.0,0.0,37870.0,5,1,9,7.0,1,2.0,0.0,1.0,0,0,0,1,0,0,2.0,0.0,37870.0,5,0,5,5_0
123,1.0,10.0,63.0,300,78,50,0.0,10151,0.0,450.0,0.0,0.0,0.0,4.0,0.0,2.0,1.5,2248.753307699962,0.0,0.0,32737.0,5,1,0,0.0,3,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,21824.666666666668,3,0,3_0,3_1
124,0.0,0.0,76.0,120,78,50,0.0,10152,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.5,1625.043157750176,0.0,0.0,21197.0,5,1,0,2.0,3,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,14131.333333333334,2,0,2_0,2_0
125,2.0,2.0,72.0,300,77,70,0.0,10153,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2366.568838655854,0.0,0.0,11918.0,5,1,0,1.0,1,1.0,0.0,0.0,0,1,0,0,0,0,0.0,1.0,11918.0,1,0,1_0,1_0
126,6.0,11.0,48.0,211,53,50,0.0,10154,0.0,0.0,0.0,0.0,2.0,5.0,3.0,5.0,2.8,1094.658919703865,0.0,0.0,48253.0,1,2,2,3.0,4,1.0,0.0,0.0,0,1,0,0,0,1,1.0,0.0,17233.214285714286,2,0,2_1,2_0
127,0.0,0.0,52.0,112,53,50,0.0,10155,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,2.1,1621.0591074278195,5408.0,0.0,72207.0,1,1,10,0.0,4,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,34384.28571428571,5,0,5,5_1
128,6.0,11.0,33.0,111,43,30,0.0,10157,0.0,0.0,0.0,0.0,2.0,7.0,3.0,5.0,2.4,1860.1737447613964,0.0,0.0,57081.0,1,2,7,5.0,4,1.0,0.0,0.0,0,0,1,0,0,0,0.0,1.0,23783.75,3,0,3_0,3_0
129,8.0,8.0,49.0,111,56,60,0.0,1016,0.0,498.0,0.0,205.0,2.0,4.0,4.0,6.0,3.1,1640.5759583929218,0.0,0.0,35615.0,1,3,10,8.0,4,2.0,0.0,0.0,0,0,0,0,1,1,1.0,1.0,11488.709677419354,1,0,1_1,1_0
130,0.0,0.0,50.0,221,65,50,0.0,10160,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,1.5,1713.2546890871151,1924.0,0.0,41663.0,1,2,1,2.0,3,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,27775.333333333332,4,0,4_0,4_0
131,2.0,2.0,37.0,112,46,43,0.0,10161,0.0,0.0,200.0,0.0,2.0,4.0,3.0,5.0,2.4,2566.509707076367,462.8,0.0,43738.0,1,3,7,0.0,4,2.0,0.0,0.0,1,0,0,0,0,1,2.0,0.0,18224.166666666668,2,0,2_1,2_1
132,1.0,9.0,41.0,112,52,71,0.0,10162,0.0,0.0,0.0,474.0,2.0,4.0,4.0,6.0,3.3,2477.3624090048966,3120.0,0.0,61126.0,1,3,7,0.0,4,2.0,0.0,0.0,1,0,0,0,0,0,2.0,0.0,18523.030303030304,2,0,2_0,2_1
133,0.0,0.0,46.0,111,52,71,0.0,10163,0.0,0.0,0.0,570.0,2.0,3.0,1.0,3.0,1.8,2019.4480610558387,0.0,0.0,47420.0,1,3,10,8.0,4,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,26344.444444444445,4,0,4_0,4_0
134,3.0,11.0,42.0,112,38,31,0.0,10167,0.0,400.0,0.0,0.0,2.0,13.0,4.0,6.0,2.9,1919.5584983753738,2372.24,0.0,68330.0,1,2,9,0.0,4,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,23562.068965517243,3,0,3_0,3_1
135,3.0,10.0,43.0,111,38,12,0.0,10170,0.0,0.0,0.0,0.0,2.0,5.0,2.0,4.0,2.1,800.1545428853863,0.0,0.0,75060.0,1,1,9,7.0,4,1.0,0.0,0.0,0,0,0,1,0,0,0.0,1.0,35742.857142857145,5,0,5,5_0
136,9.0,9.0,28.0,111,52,43,0.0,10173,0.0,500.0,0.0,680.0,2.0,3.0,1.0,3.0,1.8,3352.5595969397145,0.0,0.0,41036.0,1,3,9,7.0,4,1.0,0.0,1.0,0,0,0,1,0,0,0.0,1.0,22797.777777777777,3,0,3_0,3_0
137,6.0,8.0,37.0,111,46,30,0.0,10174,0.0,80.0,0.0,529.0,1.0,2.0,0.0,1.0,1.0,2613.634160541196,0.0,0.0,29926.0,1,3,7,5.0,1,1.0,0.0,1.0,0,0,1,0,0,0,0.0,1.0,29926.0,4,0,4_0,4_0
138,0.0,0.0,74.0,111,77,71,0.0,10176,0.0,0.0,0.0,229.0,0.0,2.0,0.0,1.0,1.0,3203.572625473127,0.0,0.0,16220.0,5,3,9,7.0,1,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,16220.0,2,0,2_0,2_0
139,0.0,13.0,65.0,112,68,70,0.0,10177,0.0,20.0,0.0,0.0,2.0,5.0,1.0,2.0,1.5,2545.6804893932904,0.0,0.0,14960.0,1,1,9,1.0,2,2.0,0.0,1.0,0,1,0,0,0,0,1.0,1.0,9973.333333333334,1,0,1_0,1_0
140,6.0,6.0,28.0,112,62,31,0.0,1018,0.0,150.0,0.0,0.0,2.0,4.0,1.0,3.0,1.8,3005.0101186381066,3218.7999999999997,0.0,57943.0,1,2,8,1.0,4,1.0,0.0,1.0,0,1,0,0,0,0,0.0,1.0,32190.555555555555,5,0,5,5_0
141,3.0,5.0,44.0,111,85,71,0.0,10180,0.0,50.0,0.0,0.0,0.0,4.0,1.0,2.0,1.3,920.6194140062084,0.0,0.0,14015.0,6,3,8,7.0,2,1.0,0.0,1.0,0,0,0,1,0,1,0.0,1.0,10780.76923076923,1,0,1_1,1_0
142,0.0,12.0,46.0,112,46,31,2.0,10181,0.0,0.0,60.0,0.0,2.0,5.0,2.0,4.0,2.3,2246.7561799071623,0.0,3000.0,46086.0,4,1,7,0.0,4,2.0,0.0,1.0,1,0,0,0,0,0,2.0,0.0,20037.391304347828,3,0,3_0,3_1
143,2.0,8.0,39.0,300,45,42,0.0,10182,0.0,400.0,0.0,0.0,2.0,6.0,2.0,4.0,2.1,1842.6271463392804,0.0,0.0,41570.0,1,2,0,0.0,4,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,19795.238095238095,3,0,3_0,3_1
144,5.0,5.0,52.0,111,22,30,0.0,10185,0.0,500.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2324.735913755466,0.0,0.0,14837.0,1,3,8,7.0,1,2.0,0.0,1.0,0,0,0,1,0,1,0.0,2.0,14837.0,2,0,2_1,2_0
145,12.0,12.0,77.0,111,86,71,0.0,10187,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1785.1053780360467,0.0,0.0,12855.0,5,4,8,7.0,1,1.0,0.0,0.0,0,0,0,1,0,0,0.0,1.0,12855.0,1,0,1_0,1_0
146,10.0,10.0,48.0,111,68,71,0.0,10188,0.0,0.0,100.0,336.0,1.0,3.0,0.0,1.0,1.0,10020.30318305883,1559.48,0.0,10632.0,1,3,8,7.0,1,1.0,1.0,1.0,0,0,0,1,0,1,1.0,0.0,10632.0,1,0,1_1,1_0
147,0.0,0.0,30.0,111,55,41,0.0,10189,0.0,0.0,0.0,110.0,1.0,2.0,0.0,1.0,1.0,2883.3076264920505,2132.0,0.0,15210.0,1,3,7,5.0,1,0.0,0.0,0.0,0,0,1,0,0,1,0.0,0.0,15210.0,2,0,2_1,2_0
148,12.0,17.0,81.0,111,77,71,0.0,1019,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1876.3505574242597,0.0,0.0,23478.0,5,1,9,7.0,1,2.0,0.0,0.0,0,0,0,1,0,0,2.0,0.0,23478.0,3,0,3_0,3_0
149,5.0,15.0,77.0,112,77,71,0.0,10190,0.0,0.0,170.0,0.0,0.0,5.0,0.0,1.0,1.0,3667.159013928598,0.0,0.0,29200.0,5,1,6,0.0,1,2.0,0.0,1.0,1,0,0,0,0,0,2.0,0.0,29200.0,4,0,4_0,4_1
150,11.0,11.0,28.0,111,43,30,0.0,10191,0.0,0.0,0.0,513.0,1.0,3.0,0.0,1.0,1.0,2995.343390765195,0.0,0.0,16366.0,1,3,7,5.0,1,2.0,0.0,0.0,0,0,1,0,0,0,1.0,1.0,16366.0,2,0,2_0,2_0
151,17.0,17.0,39.0,112,22,50,0.0,10192,0.0,100.0,70.0,0.0,2.0,4.0,1.0,3.0,1.8,774.2497811570389,5488.6,0.0,32270.0,1,3,7,0.0,4,2.0,0.0,1.0,1,0,0,0,0,0,1.0,1.0,17927.777777777777,2,0,2_0,2_1
152,4.0,4.0,32.0,111,43,30,0.0,10193,0.0,0.0,0.0,580.0,1.0,1.0,0.0,1.0,1.0,4194.611994640937,0.0,0.0,37574.0,1,3,10,8.0,1,1.0,0.0,0.0,0,0,0,0,1,0,1.0,0.0,37574.0,5,0,5,5_0
153,4.0,9.0,34.0,221,67,50,0.0,10194,0.0,100.0,0.0,58.0,1.0,5.0,3.0,4.0,2.1,301.75618885560715,780.0,0.0,27055.0,4,3,1,1.0,2,1.0,0.0,1.0,0,1,0,0,0,1,0.0,1.0,12883.333333333332,1,0,1_1,1_0
154,8.0,8.0,28.0,111,47,31,0.0,10195,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,4142.90848521982,1560.0,0.0,22014.0,1,2,9,7.0,1,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.0,22014.0,3,0,3_0,3_0
155,4.0,5.0,41.0,112,85,30,0.0,10196,0.0,1000.0,0.0,0.0,1.0,6.0,2.0,4.0,2.1,2067.574466026947,3120.0,0.0,40361.0,6,2,10,0.0,4,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,19219.52380952381,3,0,3_0,3_1
156,1.0,3.0,83.0,112,78,71,2.0,10198,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.5,2077.3994921580215,0.0,7500.0,30020.0,5,1,8,1.0,3,2.0,0.0,0.0,0,1,0,0,0,0,0.0,2.0,20013.333333333332,3,0,3_0,3_0
157,0.0,0.0,71.0,300,74,30,0.0,10199,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.5,1483.6921283914633,0.0,0.0,55400.0,5,1,0,0.0,3,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,36933.333333333336,5,0,5,5_1
158,11.0,12.0,46.0,111,54,31,0.0,1020,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,2.0,1402.9080204206393,0.0,0.0,39918.0,1,2,8,6.0,2,1.0,0.0,0.0,0,0,1,0,0,0,0.0,1.0,19959.0,3,0,3_0,3_0
159,0.0,0.0,35.0,111,37,20,0.0,10200,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,2.1,2073.4861279589263,2000.96,0.0,78207.0,1,1,7,5.0,4,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,37241.42857142857,5,0,5,5_0
160,0.0,0.0,24.0,111,69,42,0.0,10201,0.0,0.0,0.0,536.0,1.0,2.0,0.0,1.0,1.0,5172.728678721696,0.0,0.0,15389.0,1,3,6,5.0,1,0.0,0.0,0.0,0,0,1,0,0,1,0.0,0.0,15389.0,2,0,2_1,2_0
161,2.0,2.0,19.0,111,84,41,0.0,10202,0.0,450.0,0.0,380.0,0.0,1.0,0.0,1.0,1.0,4968.874988690112,0.0,0.0,6400.0,3,3,10,8.0,1,1.0,0.0,1.0,0,0,0,0,1,1,0.0,1.0,6400.0,1,0,1_1,1_0
162,10.0,14.0,50.0,111,43,33,0.0,10203,0.0,70.0,0.0,0.0,2.0,4.0,0.0,2.0,1.5,2175.700139696581,0.0,0.0,61488.0,1,1,9,7.0,3,2.0,0.0,1.0,0,0,0,1,0,0,0.0,2.0,40992.0,5,0,5,5_0
163,1.0,13.0,82.0,120,71,70,0.0,10204,0.0,0.0,80.0,0.0,0.0,2.0,0.0,2.0,1.5,1786.386257902802,0.0,0.0,24260.0,5,4,0,0.0,3,1.0,0.0,1.0,1,0,0,0,0,0,1.0,0.0,16173.333333333334,2,0,2_0,2_1
164,9.0,11.0,72.0,111,74,60,0.0,10206,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.5,1365.4101779625578,0.0,0.0,48262.0,5,1,7,5.0,3,2.0,0.0,0.0,0,0,1,0,0,0,0.0,2.0,32174.666666666668,5,0,5,5_0
165,3.0,4.0,22.0,111,46,30,0.0,10207,0.0,0.0,800.0,0.0,2.0,3.0,0.0,2.0,1.5,4241.278320541291,0.0,0.0,41358.0,1,2,8,7.0,3,1.0,0.0,1.0,0,0,0,1,0,0,1.0,0.0,27572.0,4,0,4_0,4_0
166,3.0,4.0,21.0,120,68,50,0.0,10208,0.0,0.0,0.0,197.0,1.0,1.0,0.0,1.0,1.0,4190.226883177627,0.0,0.0,5441.0,4,3,0,0.0,1,1.0,1.0,0.0,1,0,0,0,0,1,1.0,0.0,5441.0,1,0,1_1,1_1
167,0.0,0.0,29.0,111,47,30,0.0,10210,0.0,0.0,0.0,700.0,2.0,3.0,0.0,2.0,1.5,2502.888646292844,0.0,0.0,33091.0,1,3,9,7.0,3,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,22060.666666666668,3,0,3_0,3_0
168,16.0,16.0,27.0,112,52,43,0.0,10213,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.5,3890.883673638952,3351.4,0.0,42251.0,1,2,9,3.0,3,1.0,0.0,0.0,0,1,0,0,0,0,0.0,1.0,28167.333333333332,4,0,4_0,4_0
169,0.0,0.0,70.0,120,72,70,0.0,10214,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1982.0205678996333,0.0,0.0,20288.0,5,1,0,0.0,1,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,20288.0,3,0,3_0,3_1
170,3.0,3.0,32.0,112,43,50,0.0,10215,0.0,750.0,0.0,52.0,1.0,3.0,1.0,2.0,1.3,599.8566296179605,0.0,0.0,14056.0,4,3,9,3.0,2,2.0,0.0,1.0,0,1,0,0,0,1,0.0,2.0,10812.307692307691,1,0,1_1,1_0
171,10.0,35.0,64.0,111,74,50,0.0,10217,0.0,0.0,320.0,0.0,0.0,6.0,0.0,2.0,1.5,1424.3298168811832,0.0,0.0,27141.0,5,1,5,4.0,3,2.0,0.0,0.0,0,0,1,0,0,0,2.0,0.0,18094.0,2,0,2_0,2_0
172,0.0,0.0,66.0,120,78,70,0.0,10218,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.5,1904.2820273684895,0.0,0.0,34023.0,5,1,0,0.0,2,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,22682.0,3,0,3_0,3_1
173,0.0,0.0,43.0,111,23,43,0.0,10219,0.0,0.0,0.0,0.0,2.0,6.0,2.0,4.0,2.3,2262.768529568752,1560.0,0.0,73730.0,1,1,9,7.0,4,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,32056.521739130436,5,0,5,5_0
174,7.0,7.0,73.0,111,77,60,0.0,10220,0.0,0.0,350.0,0.0,0.0,4.0,0.0,2.0,1.5,3383.8670598928666,0.0,0.0,27870.0,5,1,6,4.0,3,1.0,0.0,1.0,0,0,1,0,0,0,1.0,0.0,18580.0,2,0,2_0,2_0
175,1.0,9.0,50.0,112,38,31,0.0,10221,0.0,900.0,500.0,0.0,2.0,5.0,2.0,4.0,2.5,1920.6616266759324,3380.0,0.0,98485.0,1,3,10,0.0,4,2.0,0.0,1.0,1,0,0,0,0,0,1.0,1.0,39394.0,5,0,5,5_1
176,1.0,2.0,64.0,120,56,71,0.0,10222,0.0,35.0,0.0,0.0,1.0,4.0,0.0,2.0,1.5,2853.8241128679297,1768.0,0.0,29010.0,1,1,0,0.0,5,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,19340.0,3,0,3_0,3_1
177,11.0,11.0,49.0,111,43,33,0.0,10223,0.0,600.0,0.0,0.0,1.0,6.0,1.0,2.0,1.5,1785.8341048669763,0.0,0.0,55011.0,1,2,8,6.0,2,1.0,0.0,1.0,0,0,1,0,0,0,0.0,1.0,36674.0,5,0,5,5_0
178,0.0,16.0,27.0,111,54,30,0.0,10226,0.0,0.0,0.0,657.0,1.0,2.0,0.0,1.0,1.0,7518.533888828364,0.0,0.0,24704.0,1,3,10,8.0,1,2.0,0.0,0.0,0,0,0,0,1,0,1.0,1.0,24704.0,4,0,4_0,4_0
