,Unnamed: 0,X,age_carte_grise,age_vehicule,agepr,cataeu,cs42pr,dip14pr,etat_veh_achat,ident_men,km_autre_carbu,km_diesel,km_essence,mloy_d,nactifs,nbphab,nenfants,npers,ocde10,pondmen,poste_07_2_2_1_1,prix_achat,revtot,situapr,stalog,tau,tuu,typmen,veh_tot,vp_deplacements_pro,vp_domicile_travail,rural,petite_ville,moyenne_ville,grande_ville,paris,aides_logement,nb_essence,nb_diesel,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_1,donation_class_3,distance,distance_autre_carbu,distance_diesel,distance_essence,age_carte_grise.1,age_vehicule.1,distance_routiere_hebdomadaire_teg,duree_moyenne_trajet_aller_retour_teg,mode_principal_deplacement_teg,vp_deplacements_pro.1,vp_domicile_travail.1,depenses_carburants_corrigees_entd,depenses_diesel_corrigees_entd,depenses_essence_corrigees_entd
8661,1378,1377,4,13,36,111,33,12,0,11758,0,0,15,371,1,2,0,1,1.0,3780.052584,0.0,0,28930.0,1,3,8,7,1,1,0,1,0,0,0,1,0,0,1,0,28930.0,8,4,8,8_0,10000,0,0,10000,11,11,65.5,40.0,3.3,0,1,1143.5822685847625,0.0,1143.5822685847625
8662,1382,1381,11,11,66,400,75,31,0,11762,0,0,0,0,0,4,0,1,1.0,1606.7035046,1704.56,0,27430.0,5,1,0,1,1,2,0,0,0,1,0,0,0,0,0,2,27430.0,8,4,8,8_0,30000,0,30000,0,8,10,0.0,0.0,0.0,0,0,3430.7468057542865,3430.7468057542865,0.0
8663,1390,1389,6,6,50,221,38,50,0,11773,0,0,0,0,1,4,1,2,1.5,3865.0360782,6936.8,0,44528.0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,1,29685.3333333333,8,4,8,8_0,25000,0,25000,0,4,4,0.0,0.0,0.0,0,1,2858.9556714619057,2858.9556714619057,0.0
8664,1416,1415,7,9,46,111,65,71,0,11807,0,500,0,685,2,3,0,2,1.5,2073.2380466,520.0,0,47466.0,1,3,8,7,3,2,0,1,0,0,0,1,0,0,1,1,31644.0,8,4,8,8_0,34000,0,25000,9000,2,11,155.5,65.0,3.3,0,1,3888.1797131881917,2858.9556714619057,1029.224041726286
8665,1431,1430,5,9,40,111,46,20,0,1183,0,0,50,0,1,3,0,1,1.0,2962.4668028,0.0,0,28630.0,1,2,9,7,1,2,0,1,0,0,0,1,0,0,2,0,28630.0,8,4,8,8_0,6000,0,0,6000,9,9,0.0,90.0,3.3,0,0,686.1493611508574,0.0,686.1493611508574
8666,1444,1443,0,0,30,112,38,20,0,11849,0,0,0,736,2,3,1,3,1.8,3314.3566685,0.0,0,50223.0,1,3,10,4,4,0,0,0,0,0,1,0,0,0,0,0,27901.6666666667,8,4,8,8_0,0,0,0,0,0,0,53.0,0.0,0.0,0,0,0.0,0.0,0.0
8667,1452,1451,5,20,29,111,43,30,0,11858,0,100,100,512,1,2,0,1,1.0,3651.6847372,0.0,0,27924.0,1,3,9,7,1,2,0,1,0,0,0,1,0,0,1,1,27924.0,8,4,8,8_0,30000,0,30000,0,4,21,147.5,90.0,3.3,0,1,3430.7468057542865,3430.7468057542865,0.0
8668,1454,1453,6,15,47,111,46,71,0,1186,0,110,0,374,2,4,3,4,2.5,806.39643146,0.0,0,77491.0,1,3,8,6,2,2,0,1,0,0,1,0,0,0,0,2,30996.4,8,4,8,8_0,16000,0,16000,0,4,15,284.2,30.0,5.58,0,1,1829.7316297356197,1829.7316297356197,0.0
8669,1466,1465,4,4,33,111,52,50,0,11872,0,120,100,0,2,3,0,2,1.5,2838.7938601,2870.4,0,47421.0,1,3,8,6,3,2,0,1,0,0,1,0,0,0,1,1,31614.0,8,4,8,8_0,29226,0,22226,7000,1,5,88.0,65.0,3.3,0,1,3342.2335381658263,2541.7259501564927,800.5075880093336
8670,1467,1466,7,7,36,120,45,20,0,11873,0,0,245,0,2,8,2,4,2.1,2325.1967768,0.0,0,61393.0,1,2,0,2,4,1,0,1,0,1,0,0,0,0,1,0,29234.7619047619,8,4,8,8_0,6000,0,0,6000,2,7,0.0,26.25,3.3,0,1,686.1493611508574,0.0,686.1493611508574
8671,1474,1473,0,0,57,111,52,41,0,11880,0,0,0,0,1,4,0,2,1.5,1424.1326742,1560.0,0,41839.0,1,1,8,7,3,0,0,0,0,0,0,1,0,0,0,0,27892.6666666667,8,4,8,8_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
8672,1477,1476,2,3,59,112,75,50,0,11885,0,0,150,0,1,4,0,2,1.5,1961.0837386,1228.24,0,44343.0,5,1,8,1,3,1,1,1,0,1,0,0,0,0,1,0,29562.0,8,4,8,8_0,10676,0,0,10676,1,3,3183.5,35.0,3.3,0,1,1220.8884299410922,0.0,1220.8884299410922
8673,1489,1488,0,0,69,111,75,71,0,11899,0,0,0,0,0,5,0,2,1.5,2005.2242727,0.0,0,44030.0,5,1,6,5,3,0,0,0,0,0,1,0,0,0,0,0,29353.3333333333,8,4,8,8_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
8674,1502,1501,6,6,47,112,55,50,0,11916,0,0,0,587,2,3,0,2,1.5,1798.9280914,832.0,0,46320.0,1,3,9,2,3,1,0,0,0,1,0,0,0,0,1,0,30880.0,8,4,8,8_0,15000,0,0,15000,7,7,32.8,20.0,3.3,0,1,1715.3734028771432,0.0,1715.3734028771432
8675,1530,1529,3,4,54,111,54,60,0,1195,0,0,100,0,1,3,0,2,1.5,2532.9781262,0.0,0,44858.0,1,1,10,8,3,2,0,0,0,0,0,0,1,0,1,1,29905.3333333333,8,4,8,8_0,8500,0,8500,0,5,6,0.0,85.0,5.5,0,0,972.0449282970479,972.0449282970479,0.0
8676,1536,1535,4,4,48,120,47,31,0,11959,0,0,0,0,2,5,1,3,2.0,1887.0320813,3095.56,0,54849.0,1,1,0,0,4,2,0,0,1,0,0,0,0,0,0,2,27424.5,8,4,8,8_1,30000,0,30000,0,2,4,0.0,60.0,0.0,0,1,3587.730823045305,3587.730823045305,0.0
8677,1549,1548,0,0,67,400,77,50,0,11975,0,0,0,0,1,7,0,2,1.5,3427.9257319,1820.0,0,47007.0,5,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,31338.0,8,4,8,8_1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
8678,1554,1553,11,11,75,111,78,50,0,11981,0,0,0,0,0,3,0,2,1.5,2544.0843524,0.0,0,43362.0,5,1,9,7,3,1,0,0,0,0,0,1,0,0,1,0,28908.0,8,4,8,8_0,7000,0,0,7000,4,10,0.0,0.0,0.0,0,0,800.5075880093336,0.0,800.5075880093336
8679,1558,1557,0,0,50,111,65,50,0,11987,0,0,0,0,1,4,0,1,1.0,632.12499266,2867.8,0,29484.0,1,1,9,7,1,0,0,0,0,0,0,1,0,0,0,0,29484.0,8,4,8,8_0,0,0,0,0,0,0,0.0,120.0,5.5,0,0,0.0,0.0,0.0
8680,1561,1560,0,0,35,400,12,31,0,1199,0,0,0,0,2,4,2,4,2.1,1747.9798628,0.0,0,57811.0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,27529.0476190476,8,4,8,8_1,0,0,0,0,0,0,0.0,45.0,0.0,0,0,0.0,0.0,0.0
8681,1572,1571,0,0,35,111,38,12,0,12003,0,0,0,200,1,2,0,1,1.0,4955.2086933,0.0,0,30162.0,1,3,9,7,1,0,0,0,0,0,0,1,0,0,0,0,30162.0,8,4,8,8_0,0,0,0,0,0,0,18.0,50.0,5.5,0,0,0.0,0.0,0.0
8682,1576,1575,8,8,49,111,35,50,0,12007,0,0,85,0,1,4,2,3,1.6,1734.4042999,2444.0,0,49373.0,4,1,9,7,2,1,1,1,0,0,0,1,0,0,1,0,30858.125,8,4,8,8_0,10000,0,0,10000,6,6,0.0,53.3333333333333,3.3,0,1,1143.5822685847625,0.0,1143.5822685847625
8683,1577,1576,1,13,40,111,37,20,2,12008,0,0,100,0,1,6,3,5,2.4,1846.2260209,0.0,2000,65541.0,1,2,7,5,4,1,0,1,0,0,1,0,0,0,1,0,27308.75,8,4,8,8_0,1500,0,0,1500,5,10,0.0,0.0,0.0,0,1,171.53734028771436,0.0,171.53734028771436
8684,1593,1592,0,0,49,111,38,71,0,12025,0,0,0,755,1,3,1,2,1.3,1426.9324925,2542.8,0,37801.0,1,3,10,8,2,0,0,0,0,0,0,0,1,0,0,0,29077.6923076923,8,4,8,8_0,0,0,0,0,0,0,63.0,120.0,5.56,0,0,0.0,0.0,0.0
8685,1607,1606,4,4,51,111,43,50,0,12041,0,160,0,0,2,7,0,2,1.5,2105.0146836,3372.72,0,46460.0,1,3,7,5,3,3,0,1,0,0,1,0,0,0,1,2,30973.3333333333,8,4,8,8_0,16000,0,16000,0,4,4,0.0,4.0,3.3,0,1,1829.7316297356197,1829.7316297356197,0.0
8686,1614,1613,0,0,82,111,77,70,0,1205,0,0,0,0,0,4,0,1,1.0,3075.9420468,0.0,0,28055.0,5,4,8,7,1,0,0,0,0,0,0,1,0,0,0,0,28055.0,8,4,8,8_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
8687,1618,1617,4,4,79,112,77,33,0,12054,0,0,0,508,0,2,0,2,1.5,2093.9387812,0.0,0,44326.0,5,3,9,3,3,1,0,0,0,1,0,0,0,0,1,0,29550.6666666667,8,4,8,8_0,15000,0,0,15000,2,2,0.0,0.0,0.0,0,0,1715.3734028771432,0.0,1715.3734028771432
8688,1629,1628,3,10,66,111,75,33,0,12068,0,0,0,0,0,4,0,1,1.0,2083.8191303,2372.76,0,30784.0,5,4,6,4,1,1,0,0,0,0,1,0,0,0,1,0,30784.0,8,4,8,8_0,5500,0,0,5500,10,10,0.0,0.0,0.0,0,0,628.9702477216192,0.0,628.9702477216192
8689,1631,1630,0,21,71,111,75,33,0,12070,0,0,0,0,0,7,0,2,1.5,2142.3823268,2440.36,0,43180.0,5,1,7,5,3,1,0,0,0,0,1,0,0,0,0,1,28786.6666666667,8,4,8,8_0,12000,0,12000,0,14,15,0.0,0.0,0.0,0,0,1372.2987223017149,1372.2987223017149,0.0
8690,1644,1643,0,0,66,111,75,50,0,12091,0,0,0,0,0,4,0,1,1.0,2371.5136503,0.0,0,28440.0,5,3,9,7,1,0,0,0,0,0,0,1,0,0,0,0,28440.0,8,4,8,8_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
8691,1652,1651,3,9,60,112,78,50,0,121,0,0,0,0,1,4,0,2,1.5,2478.5925457,4363.32,0,43180.0,5,1,9,0,3,1,0,0,1,0,0,0,0,0,1,0,28786.6666666667,8,4,8,8_1,20000,0,0,20000,8,14,0.0,0.0,0.0,1,0,2391.82054869687,0.0,2391.82054869687
8692,1659,1658,4,4,44,112,47,31,0,1211,0,0,0,0,2,6,0,2,1.5,2480.6480153,6535.36,0,45105.0,1,2,9,1,3,1,0,0,0,1,0,0,0,0,0,1,30070.0,8,4,8,8_0,19891,0,19891,0,1,2,48.0,50.0,5.56,0,1,2274.6994904419507,2274.6994904419507,0.0
8693,1665,1664,7,9,56,111,47,50,0,12115,0,0,0,0,2,7,2,5,3.0,3503.7850516,0.0,0,87530.0,1,2,8,7,5,1,0,0,0,0,0,1,0,0,0,1,29176.6666666667,8,4,8,8_0,10000,0,10000,0,5,9,0.0,16.6666666666667,0.0,0,0,1143.5822685847625,1143.5822685847625,0.0
8694,1666,1665,1,17,45,111,85,50,0,12119,0,0,0,0,0,7,1,2,1.5,3225.0912347,0.0,0,42460.0,1,2,9,7,2,1,1,0,0,0,0,1,0,0,0,1,28306.6666666667,8,4,8,8_0,8000,0,8000,0,4,12,0.0,0.0,0.0,0,0,914.8658148678098,914.8658148678098,0.0
8695,1670,1669,18,20,37,112,48,50,0,12123,0,400,0,0,2,6,2,4,2.1,4816.4216305,0.0,0,58902.0,1,2,8,0,4,1,0,1,1,0,0,0,0,0,0,1,28048.5714285714,8,4,8,8_1,6216,0,6216,0,0,17,0.0,1.5,0.0,1,0,743.3778265349872,743.3778265349872,0.0
8696,1681,1680,2,12,41,111,47,31,0,12138,0,0,150,0,2,4,1,3,2.0,3167.3865556,0.0,0,57810.0,1,2,10,8,4,2,0,1,0,0,0,0,1,0,1,1,28905.0,8,4,8,8_0,23625,0,18625,5000,7,9,127.0,61.6666666666667,5.57,0,1,2701.713109531501,2129.9219752391195,571.7911342923812
8697,1724,1723,19,19,68,111,75,44,0,12191,0,99999,0,460,0,2,0,1,1.0,3204.9181441,0.0,0,28153.0,5,3,9,7,1,2,0,0,0,0,0,1,0,0,1,1,28153.0,8,4,8,8_0,25490,0,25490,0,1,17,0.0,0.0,0.0,0,0,2914.9912026225593,2914.9912026225593,0.0
8698,1746,1745,9,9,48,112,31,20,0,12219,0,0,0,0,1,3,0,1,1.0,1708.6605896,0.0,0,29645.0,1,1,5,0,1,1,0,0,1,0,0,0,0,0,0,1,29645.0,8,4,8,8_1,13682,0,13682,0,9,9,0.0,0.0,0.0,0,1,1636.2444373635287,1636.2444373635287,0.0
8699,1753,1752,2,13,43,111,31,30,0,12226,0,0,0,0,1,3,1,2,1.3,937.02910792,0.0,0,36272.0,1,2,9,7,2,2,0,0,0,0,0,1,0,0,0,2,27901.5384615385,8,4,8,8_0,9000,0,9000,0,7,12,0.0,0.0,0.0,0,1,1029.224041726286,1029.224041726286,0.0
8700,1770,1769,0,0,68,111,78,71,0,12244,0,0,0,0,0,5,0,2,1.5,1238.1032937,0.0,0,44360.0,5,1,9,7,3,0,0,0,0,0,0,1,0,0,0,0,29573.3333333333,8,4,8,8_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
8701,1788,1787,10,15,34,111,33,12,0,12269,0,0,0,780,2,5,2,4,2.1,2591.9368938,2526.68,0,62256.0,1,3,8,7,4,1,1,0,0,0,0,1,0,0,0,1,29645.7142857143,8,4,8,8_0,12000,0,12000,0,2,7,0.0,20.0,0.0,0,1,1372.2987223017149,1372.2987223017149,0.0
8702,1798,1797,1,21,81,111,75,31,0,12286,0,0,0,378,0,3,0,1,1.0,4059.8926722,2543.32,0,31170.0,5,3,9,7,1,2,0,0,0,0,0,1,0,0,1,1,31170.0,8,4,8,8_0,8000,0,8000,0,16,16,0.0,0.0,0.0,0,0,914.8658148678098,914.8658148678098,0.0
8703,1807,1806,0,22,36,111,31,20,0,12297,0,0,99999,0,2,4,1,3,1.8,2559.1121358,0.0,0,53440.0,1,2,10,8,4,1,0,1,0,0,0,0,1,0,1,0,29688.8888888889,8,4,8,8_0,10000,0,0,10000,9,18,0.0,30.0,3.3,0,1,1143.5822685847625,0.0,1143.5822685847625
8704,1822,1821,3,3,58,111,75,31,0,12312,0,1086,0,0,0,2,0,1,1.0,3217.2149249,0.0,0,29368.0,5,2,8,6,1,3,0,1,0,0,1,0,0,0,0,3,29368.0,8,4,8,8_0,15000,0,15000,0,2,4,0.0,0.0,0.0,0,0,1715.3734028771432,1715.3734028771432,0.0
8705,1826,1825,3,7,51,111,47,31,0,12316,0,150,0,0,2,5,0,2,1.5,1472.6287672,0.0,0,47426.0,1,1,7,5,3,1,0,1,0,0,1,0,0,0,0,1,31617.3333333333,8,4,8,8_0,17000,0,17000,0,2,6,64.5,15.0,0.0,0,1,1944.0898565940959,1944.0898565940959,0.0
8706,1833,1832,4,10,48,111,46,42,0,1233,0,0,0,0,1,4,1,3,2.0,3472.4696614,0.0,0,62219.0,1,2,10,8,4,1,0,0,0,0,0,0,1,0,0,1,31109.5,8,4,8,8_0,800,0,800,0,8,10,61.0,36.6666666666667,3.3,0,1,91.48658148678099,91.48658148678099,0.0
8707,1847,1846,12,12,67,111,75,60,0,12349,0,0,0,0,0,3,0,1,1.0,2719.972982,1823.12,0,27870.0,5,1,7,5,1,1,0,0,0,0,1,0,0,0,0,1,27870.0,8,4,8,8_0,12000,0,12000,0,12,12,0.0,0.0,0.0,0,0,1372.2987223017149,1372.2987223017149,0.0
8708,1859,1858,0,9,29,112,43,44,0,12361,0,0,0,0,2,5,0,2,1.5,2336.699871,0.0,0,42124.0,1,3,8,1,3,1,0,0,0,1,0,0,0,0,1,0,28082.6666666667,8,4,8,8_0,10000,0,0,10000,9,9,0.0,0.0,0.0,0,1,1143.5822685847625,0.0,1143.5822685847625
8709,1865,1864,0,0,61,112,78,60,0,12367,0,0,0,0,0,6,0,2,1.5,1500.3273139,1820.0,0,42040.0,5,1,8,1,3,0,0,0,0,1,0,0,0,0,0,0,28026.6666666667,8,4,8,8_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
8710,1870,1869,5,5,53,300,62,50,0,12372,0,0,0,0,1,4,0,2,1.5,1880.6489715,2873.0,0,44867.0,1,1,0,1,3,1,0,0,0,1,0,0,0,0,0,1,29911.3333333333,8,4,8,8_0,25000,0,25000,0,4,4,0.0,0.0,0.0,0,1,2858.9556714619057,2858.9556714619057,0.0
8711,1871,1870,1,8,85,111,78,60,2,12373,0,0,0,0,0,4,0,2,1.5,2271.190871,0.0,4000,43958.0,5,1,10,8,3,3,1,0,0,0,0,0,1,0,0,3,29305.3333333333,8,4,8,8_0,11000,0,11000,0,5,5,0.0,0.0,0.0,0,0,1257.9404954432384,1257.9404954432384,0.0
8712,1877,1876,18,18,63,111,54,30,0,12381,0,0,0,0,1,4,0,1,1.0,2087.2199153,0.0,0,31652.0,5,1,10,8,1,2,0,0,0,0,0,0,1,0,1,1,31652.0,8,4,8,8_0,10500,0,0,10500,17,17,14.0,30.0,3.3,1,0,1200.7613820140004,0.0,1200.7613820140004
8713,1887,1886,7,13,32,111,52,50,0,12393,0,0,60,341,2,3,1,3,1.8,1102.994695,0.0,0,53116.0,1,3,7,4,4,2,0,1,0,0,1,0,0,0,2,0,29508.8888888889,8,4,8,8_0,10000,0,0,10000,7,15,80.0,25.3333333333333,3.3,0,1,1143.5822685847625,0.0,1143.5822685847625
8714,1905,1904,2,2,52,221,21,60,0,12416,0,0,0,0,2,6,2,4,2.5,1627.894909,0.0,0,69080.0,1,1,1,2,4,1,0,0,0,1,0,0,0,0,1,0,27632.0,8,4,8,8_0,44512,0,0,44512,2,2,496.8,56.25,3.3,0,1,5090.313393924494,0.0,5090.313393924494
8715,1945,1944,2,2,53,111,43,41,0,12470,0,0,0,287,3,3,2,3,2.0,2361.0462267,0.0,0,62689.0,1,3,10,8,2,1,0,0,0,0,0,0,1,0,0,1,31344.5,8,4,8,8_0,0,0,0,0,4,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
8716,1948,1947,5,5,40,400,62,42,0,12473,0,0,0,0,2,4,2,4,2.1,2868.4506741,2773.68,0,62045.0,1,2,0,0,4,1,0,0,1,0,0,0,0,0,0,1,29545.2380952381,8,4,8,8_1,10000,0,10000,0,6,6,60.6,16.25,0.0,1,0,1195.910274348435,1195.910274348435,0.0
8717,1957,1956,2,8,67,111,77,70,0,12487,0,130,0,470,1,5,0,2,1.5,2509.6201455,0.0,0,45240.0,5,3,8,7,3,1,0,1,0,0,0,1,0,0,0,1,30160.0,8,4,8,8_0,25000,0,25000,0,6,9,0.0,0.0,0.0,0,0,2858.9556714619057,2858.9556714619057,0.0
8718,1965,1964,1,2,48,120,46,30,0,12497,0,0,0,0,2,7,3,5,3.0,1589.3002181,9403.68,0,89527.0,1,2,0,1,4,1,0,0,0,1,0,0,0,0,0,1,29842.3333333333,8,4,8,8_0,17658,0,17658,0,1,1,0.0,4.5,1.1,0,0,2019.3375698669731,2019.3375698669731,0.0
8719,1985,1984,0,0,65,112,77,60,0,12527,0,0,0,0,1,5,0,2,1.5,1339.8252089,3004.56,0,46360.0,5,1,10,2,3,0,0,0,0,1,0,0,0,0,0,0,30906.6666666667,8,4,8,8_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
8720,1992,1991,2,2,48,111,43,30,1,12536,0,0,0,447,1,3,1,2,1.5,3612.9234203,0.0,29000,41964.0,1,3,10,8,2,1,0,0,0,0,0,0,1,0,0,1,27976.0,8,4,8,8_0,25000,0,25000,0,3,3,30.0,5.0,0.0,0,1,2858.9556714619057,2858.9556714619057,0.0
8721,2021,2020,1,7,60,211,77,50,0,12570,0,230,0,0,0,7,0,2,1.5,818.62845172,0.0,0,42411.0,5,1,4,3,3,2,0,1,0,1,0,0,0,0,0,2,28274.0,8,4,8,8_0,5000,0,5000,0,1,7,0.0,0.0,0.0,0,0,571.7911342923812,571.7911342923812,0.0
8722,2049,2048,2,2,42,112,37,20,0,12605,0,447,0,0,1,5,0,1,1.0,3241.2872656,0.0,0,28567.0,1,4,8,3,1,1,0,1,0,1,0,0,0,0,0,1,28567.0,8,4,8,8_0,11000,0,11000,0,2,2,113.0,60.0,3.3,0,1,1257.9404954432384,1257.9404954432384,0.0
8723,2060,2059,10,10,57,112,47,50,0,12617,0,0,0,0,3,4,2,4,2.5,1414.0428255,4732.0,0,78790.0,1,2,9,2,4,1,0,0,0,1,0,0,0,0,1,0,31516.0,8,4,8,8_0,10000,0,0,10000,3,11,186.8,35.5,3.31,0,0,1143.5822685847625,0.0,1143.5822685847625
8724,2068,2067,2,7,66,111,74,60,0,12629,0,340,0,550,1,3,0,2,1.5,2349.2394246,1560.0,0,45893.0,5,3,6,5,3,1,0,1,0,0,1,0,0,0,0,1,30595.3333333333,8,4,8,8_0,25000,0,25000,0,6,9,0.0,0.0,0.0,0,0,2858.9556714619057,2858.9556714619057,0.0
8725,2069,2068,7,7,54,221,62,60,0,1263,0,0,0,0,2,3,0,2,1.5,5516.4042299,3120.0,0,47625.0,1,1,1,2,3,3,0,0,0,1,0,0,0,0,1,2,31750.0,8,4,8,8_0,36337,0,36337,0,6,7,140.0,30.0,3.3,0,1,4155.434889356451,4155.434889356451,0.0
8726,2074,2073,0,0,68,111,74,12,0,12636,0,0,0,0,0,6,0,2,1.5,1760.8584112,1040.0,0,46361.0,5,1,9,7,3,0,0,0,0,0,0,1,0,0,0,0,30907.3333333333,8,4,8,8_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
8727,2079,2078,0,0,39,112,64,43,0,12641,0,0,0,0,2,4,2,4,2.1,1235.759319,0.0,0,57716.0,1,2,10,1,4,0,0,0,0,1,0,0,0,0,0,0,27483.8095238095,8,4,8,8_0,0,0,0,0,0,0,51.8,33.0,2.2,0,0,0.0,0.0,0.0
8728,2114,2113,0,0,47,400,48,31,0,12682,0,0,0,0,2,5,2,4,2.3,2068.0975553,3276.0,0,66514.0,1,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,28919.1304347826,8,4,8,8_0,0,0,0,0,0,0,92.4,7.5,3.31,0,0,0.0,0.0,0.0
8729,2123,2122,0,0,75,221,74,12,0,12691,0,0,0,0,0,4,0,2,1.5,2146.1913575,0.0,0,43679.0,5,1,1,1,3,0,0,0,0,1,0,0,0,0,0,0,29119.3333333333,8,4,8,8_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
8730,2151,2150,1,1,26,111,46,41,1,12725,0,0,50,0,1,2,0,1,1.0,3426.4339648,0.0,12100,28415.0,1,3,10,8,1,1,1,1,0,0,0,0,1,0,1,0,28415.0,8,4,8,8_0,6000,0,0,6000,4,4,31.5,120.0,5.56,0,0,686.1493611508574,0.0,686.1493611508574
8731,2167,2166,1,1,34,112,52,42,1,12740,0,1200,0,0,2,4,0,2,1.5,1831.3925169,0.0,13300,41971.0,1,4,8,0,3,1,1,1,1,0,0,0,0,0,0,1,27980.6666666667,8,4,8,8_1,11572,0,11572,0,1,6,334.4,40.0,3.3,0,1,1383.9073694760089,1383.9073694760089,0.0
8732,2175,2174,0,16,77,400,75,50,0,1275,0,0,200,0,0,4,0,2,1.5,2011.9575552,2297.36,0,44097.0,5,1,0,0,3,1,0,1,1,0,0,0,0,0,1,0,29398.0,8,4,8,8_1,2500,0,0,2500,22,22,0.0,0.0,0.0,0,0,298.97756858710875,0.0,298.97756858710875
8733,2176,2175,6,6,36,111,33,20,0,12751,0,0,0,692,1,1,0,1,1.0,3424.9543162,0.0,0,30164.0,1,3,10,8,1,1,0,0,0,0,0,0,1,0,1,0,30164.0,8,4,8,8_0,10000,0,0,10000,6,6,106.5,120.0,3.3,0,1,1143.5822685847625,0.0,1143.5822685847625
8734,2178,2177,5,10,49,111,22,60,0,12753,0,200,0,0,1,5,3,5,3.0,487.484033,2340.0,0,85904.0,1,1,7,5,4,1,0,1,0,0,1,0,0,0,0,1,28634.6666666667,8,4,8,8_0,25000,0,25000,0,5,7,0.0,0.0,0.0,0,0,2858.9556714619057,2858.9556714619057,0.0
8735,2183,2182,0,0,65,111,74,44,0,12760,0,0,0,0,0,6,0,2,1.5,2016.2889655,2964.0,0,41661.0,5,1,9,7,3,0,0,0,0,0,0,1,0,0,0,0,27774.0,8,4,8,8_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
8736,2184,2183,2,2,27,111,54,30,0,12762,0,400,0,0,2,3,0,2,1.5,3632.8046525,0.0,0,45082.0,1,2,7,5,3,2,0,1,0,0,1,0,0,0,0,2,30054.6666666667,8,4,8,8_0,18644,0,18644,0,2,2,185.0,55.0,3.3,0,1,2132.0947815494305,2132.0947815494305,0.0
8737,2196,2195,5,7,81,111,72,50,0,1278,0,200,0,0,0,3,0,2,1.5,2256.8070655,2079.48,0,41253.0,5,1,9,7,3,1,0,1,0,0,0,1,0,0,0,1,27502.0,8,4,8,8_0,10000,0,10000,0,5,5,0.0,0.0,0.0,0,0,1143.5822685847625,1143.5822685847625,0.0
8738,2197,2196,9,14,46,300,54,31,0,12780,0,0,750,0,1,6,1,4,2.3,3472.6015803,0.0,0,68543.0,1,2,0,0,5,2,0,1,1,0,0,0,0,0,2,0,29801.3043478261,8,4,8,8_1,14000,0,0,14000,5,5,0.0,0.0,0.0,0,1,1674.2743840878088,0.0,1674.2743840878088
8739,2205,2204,0,0,57,111,46,41,0,12791,0,0,0,0,1,2,0,1,1.0,3809.6497553,0.0,0,30017.0,1,1,9,7,1,0,0,0,0,0,0,1,0,0,0,0,30017.0,8,4,8,8_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
8740,2227,2226,11,16,58,111,52,50,0,12825,0,0,0,392,3,1,1,3,2.0,2302.4854634,2600.0,0,57853.0,1,3,7,5,4,1,0,0,0,0,1,0,0,0,1,0,28926.5,8,4,8,8_0,5000,0,0,5000,5,15,0.0,33.3333333333333,3.3,0,1,571.7911342923812,0.0,571.7911342923812
8741,2228,2227,2,5,32,221,21,50,0,12826,0,0,0,0,2,4,1,3,1.8,3112.2464078,7113.6,0,50881.0,1,3,1,2,4,2,0,0,0,1,0,0,0,0,0,2,28267.2222222222,8,4,8,8_0,6716,0,6716,0,0,5,126.9,40.0,3.3,0,1,768.0298515815264,768.0298515815264,0.0
8742,2256,2255,0,0,53,111,42,30,0,12862,0,0,0,0,2,6,2,4,2.5,2043.583858,1560.0,0,76706.0,1,1,10,8,4,0,0,0,0,0,0,0,1,0,0,0,30682.4,8,4,8,8_0,0,0,0,0,0,0,95.0,113.333333333333,5.5,0,0,0.0,0.0,0.0
8743,2271,2270,0,0,39,112,38,12,0,1288,0,0,0,0,1,4,0,1,1.0,2263.984822,398.84,0,29673.0,1,2,8,1,1,0,0,0,0,1,0,0,0,0,0,0,29673.0,8,4,8,8_0,0,0,0,0,0,0,0.0,110.0,5.55,0,0,0.0,0.0,0.0
