,age_carte_grise,age_vehicule,agepr,cataeu,consommation,cs42pr,dip14pr,distance_autre_carbu,distance_commerces,distance_diesel,distance_essence,distance_transports_communs,etat_veh_achat,ident_men,mloy_d,nactifs,nbphab,nenfants,nivie10,npers,ocde10,pondmen,puissance,situapr,stalog,tau,tuu,typmen,veh_tot,vp_deplacements_pro,vp_domicile_travail,rural,petite_ville,moyenne_ville,grande_ville,paris,aides_logement,nb_essence,nb_diesel,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_1,donation_class_3
82,2.0,2.0,43.0,112.0,4.5,38.0,12.0,0.0,2.0,27000.0,0.0,1.0,1.0,11013701000.0,0.0,1.0,4.0,2.0,10.0,4.0,2.1,670.71869754,4.0,1.0,1.0,10.0,3.0,4.0,2.0,0.0,1.0,0,1,0,0,0,0,0.0,2.0,34284.0,10,5,10,10_0
83,1.0,34.0,32.0,112.0,9.0,37.0,10.0,0.0,2.0,0.0,4012.0,1.0,4.0,11013801000.0,0.0,2.0,4.0,2.0,9.0,4.0,2.1,670.7970804,9.0,1.0,1.0,10.0,3.0,4.0,2.0,0.0,1.0,0,1,0,0,0,0,2.0,0.0,30000.0,9,5,9,9_0
84,2.0,2.0,73.0,112.0,6.6,74.0,44.0,0.0,2.0,22000.0,3000.0,2.0,1.0,11014001000.0,0.0,0.0,5.0,0.0,9.0,2.0,1.5,593.69586305,8.0,5.0,2.0,10.0,3.0,3.0,2.0,0.0,0.0,0,1,0,0,0,0,1.0,1.0,26832.0,9,5,9,9_0
85,1.0,14.0,42.0,112.0,6.0,48.0,50.0,0.0,3.0,0.0,3452.0,1.0,4.0,11014101000.0,0.0,2.0,8.0,3.0,6.0,5.0,2.6,1056.7889538,4.0,1.0,2.0,10.0,1.0,4.0,2.0,0.0,1.0,0,1,0,0,0,0,2.0,0.0,16152.0,6,3,6,6_0
86,3.0,5.0,43.0,112.0,,43.0,60.0,0.0,1.0,10500.0,0.0,1.0,3.0,11014201000.0,777.0,1.0,3.0,1.0,8.0,2.0,1.5,1346.7511136,,1.0,4.0,10.0,1.0,2.0,1.0,0.0,1.0,0,1,0,0,0,0,0.0,1.0,21996.0,8,4,8,8_0
87,7.0,7.0,57.0,112.0,7.5,42.0,41.0,0.0,2.0,3500.0,0.0,2.0,1.0,11014301000.0,0.0,2.0,5.0,1.0,9.0,3.0,2.0,694.54023134,7.0,1.0,2.0,10.0,1.0,4.0,3.0,0.0,1.0,0,1,0,0,0,0,0.0,3.0,27600.0,9,5,9,9_0
88,0.0,0.0,51.0,112.0,7.0,46.0,20.0,0.0,1.0,0.0,10000.0,1.0,1.0,11014401000.0,0.0,2.0,3.0,1.0,7.0,3.0,1.8,685.16694993,4.0,1.0,2.0,10.0,1.0,4.0,2.0,0.0,1.0,0,1,0,0,0,0,2.0,0.0,19524.0,7,4,7,7_0
89,5.0,8.0,48.0,112.0,7.0,23.0,41.0,0.0,4.0,10000.0,0.0,1.0,4.0,11014501000.0,0.0,2.0,10.0,1.0,6.0,4.0,2.5,739.38229997,7.0,1.0,2.0,10.0,1.0,5.0,1.0,0.0,1.0,0,1,0,0,0,0,0.0,1.0,17304.0,6,3,6,6_0
90,2.0,4.0,54.0,112.0,,52.0,70.0,0.0,1.0,20000.0,0.0,1.0,4.0,11014601000.0,550.0,2.0,3.0,1.0,2.0,2.0,1.5,1334.3974339,,1.0,4.0,10.0,1.0,2.0,1.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0,9600.0,2,1,2_1,2_0_1
91,7.0,8.0,44.0,112.0,7.0,46.0,60.0,0.0,4.0,15000.0,0.0,1.0,4.0,11014903000.0,950.0,1.0,3.0,2.0,5.0,4.0,2.1,628.93821337,6.0,1.0,4.0,10.0,1.0,4.0,1.0,0.0,1.0,0,1,0,0,0,0,0.0,1.0,14532.0,5,3,5,5_0
92,2.0,3.0,38.0,112.0,,54.0,43.0,0.0,3.0,6000.0,0.0,1.0,2.0,11015201000.0,410.0,1.0,1.0,0.0,8.0,1.0,1.0,1399.0852718,4.0,1.0,4.0,10.0,3.0,1.0,1.0,0.0,1.0,0,1,0,0,0,0,0.0,1.0,21600.0,8,4,8,8_0
93,4.0,4.0,75.0,112.0,6.5,77.0,70.0,0.0,2.0,0.0,1500.0,4.0,1.0,11015401000.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1415.6603813,4.0,5.0,2.0,10.0,3.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,1.0,0.0,9252.0,2,1,2_0,2_0_0
94,2.0,2.0,58.0,112.0,7.0,46.0,20.0,0.0,3.0,50000.0,0.0,1.0,1.0,11015801000.0,0.0,1.0,7.0,1.0,8.0,3.0,2.0,650.92725137,7.0,1.0,2.0,10.0,3.0,4.0,3.0,1.0,1.0,0,1,0,0,0,0,1.5,1.5,21840.0,8,4,8,8_0
95,1.0,8.0,43.0,112.0,5.0,35.0,10.0,0.0,2.0,0.0,15000.0,1.0,3.0,11015901000.0,0.0,1.0,7.0,3.0,10.0,5.0,2.4,554.44907861,4.0,1.0,1.0,10.0,3.0,4.0,2.0,0.0,1.0,0,1,0,0,0,0,2.0,0.0,32220.0,10,5,10,10_0
96,6.0,6.0,36.0,112.0,8.0,38.0,20.0,0.0,4.0,10000.0,0.0,3.0,1.0,11016001000.0,0.0,2.0,7.0,2.0,9.0,4.0,2.1,1184.8838661,8.0,1.0,5.0,10.0,3.0,4.0,2.0,0.0,1.0,0,1,0,0,0,0,0.0,2.0,25716.0,9,5,9,9_0
97,9.0,9.0,60.0,112.0,,75.0,30.0,0.0,1.0,0.0,20000.0,1.0,1.0,11016101000.0,0.0,0.0,5.0,0.0,7.0,1.0,1.0,516.76490225,6.0,5.0,2.0,10.0,3.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,1.0,0.0,18936.0,7,4,7,7_0
98,12.0,12.0,77.0,112.0,7.0,86.0,20.0,0.0,1.0,0.0,10000.0,1.0,1.0,11016201000.0,0.0,0.0,7.0,0.0,10.0,1.0,1.0,677.23781278,7.0,6.0,2.0,10.0,3.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,1.0,0.0,30744.0,10,5,10,10_0
99,3.0,3.0,75.0,112.0,6.0,74.0,10.0,0.0,1.0,20000.0,0.0,1.0,2.0,11016401000.0,0.0,0.0,5.0,0.0,10.0,2.0,1.5,1191.1133944,5.0,5.0,2.0,10.0,3.0,3.0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,1.0,34080.0,10,5,10,10_0
100,4.0,4.0,59.0,112.0,5.6,37.0,41.0,0.0,2.0,45000.0,10000.0,1.0,,11016501000.0,0.0,1.0,5.0,0.0,10.0,2.0,1.5,1353.6281524,8.0,1.0,2.0,10.0,3.0,3.0,2.0,0.0,1.0,0,1,0,0,0,0,1.0,1.0,37368.0,10,5,10,10_0
101,4.0,5.0,74.0,112.0,6.5,72.0,12.0,0.0,2.0,0.0,20000.0,1.0,1.0,11016901000.0,0.0,1.0,7.0,1.0,10.0,3.0,2.0,699.92808795,5.0,5.0,2.0,10.0,3.0,4.0,2.0,0.0,0.0,0,1,0,0,0,0,2.0,0.0,33912.0,10,5,10,10_0
102,3.0,10.0,56.0,112.0,,31.0,10.0,0.0,1.0,0.0,25000.0,1.0,3.0,11017101000.0,0.0,4.0,7.0,3.0,10.0,5.0,3.0,641.76369711,5.0,1.0,2.0,10.0,3.0,4.0,5.0,0.0,1.0,0,1,0,0,0,0,5.0,0.0,60000.0,10,5,10,10_0
103,19.0,20.0,77.0,112.0,,74.0,12.0,0.0,2.0,0.0,7200.0,1.0,2.0,11017201000.0,0.0,0.0,4.0,0.0,10.0,1.0,1.0,424.52616156,5.0,5.0,2.0,10.0,3.0,1.0,2.0,0.0,0.0,0,1,0,0,0,0,2.0,0.0,48000.0,10,5,10,10_0
104,0.0,0.0,40.0,112.0,5.0,38.0,12.0,0.0,2.0,7516.0,0.0,1.0,1.0,11017301000.0,0.0,2.0,5.0,2.0,8.0,4.0,2.3,610.75022217,6.0,1.0,2.0,10.0,3.0,4.0,2.0,0.0,1.0,0,1,0,0,0,0,0.0,2.0,21864.0,8,4,8,8_0
105,3.0,6.0,51.0,112.0,6.0,48.0,41.0,0.0,1.0,25000.0,0.0,3.0,4.0,11017802000.0,0.0,2.0,4.0,1.0,9.0,3.0,1.8,1300.4985352,6.0,1.0,2.0,10.0,2.0,4.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,1.0,30000.0,9,5,9,9_0
106,2.0,2.0,59.0,112.0,40.0,54.0,50.0,0.0,1.0,17343.0,0.0,1.0,1.0,11017902000.0,0.0,1.0,3.0,0.0,6.0,2.0,1.5,1427.3175376,4.0,1.0,2.0,10.0,2.0,3.0,1.0,0.0,1.0,0,1,0,0,0,0,0.0,1.0,17604.0,6,3,6,6_0
107,4.0,6.0,69.0,112.0,,74.0,71.0,0.0,1.0,0.0,5000.0,1.0,3.0,11018002000.0,0.0,0.0,7.0,0.0,10.0,2.0,1.5,419.70569882,7.0,5.0,2.0,10.0,2.0,3.0,1.0,0.0,0.0,0,1,0,0,0,0,1.0,0.0,39996.0,10,5,10,10_0
108,,,56.0,112.0,,52.0,50.0,,1.0,,,3.0,,11018402000.0,538.0,1.0,4.0,1.0,5.0,2.0,1.5,1217.5388092,,1.0,4.0,10.0,2.0,2.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,15204.0,5,3,5,5_0
109,2.0,2.0,58.0,112.0,,47.0,60.0,0.0,2.0,17000.0,0.0,1.0,1.0,11018602000.0,0.0,2.0,6.0,1.0,4.0,3.0,2.0,702.14013296,6.0,4.0,2.0,10.0,2.0,4.0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,1.0,14196.0,4,2,4_0,4_0_0
110,6.0,6.0,81.0,112.0,6.2,74.0,12.0,0.0,4.0,17000.0,0.0,4.0,1.0,11019002000.0,0.0,0.0,6.0,0.0,10.0,2.0,1.5,503.03499349,7.0,5.0,2.0,10.0,2.0,3.0,2.0,0.0,0.0,0,1,0,0,0,0,0.0,2.0,56004.0,10,5,10,10_0
111,0.0,0.0,52.0,112.0,4.0,37.0,31.0,0.0,3.0,0.0,200.0,3.0,1.0,11019202000.0,0.0,3.0,9.0,2.0,10.0,4.0,2.5,585.14726578,4.0,1.0,1.0,10.0,2.0,4.0,4.0,0.0,1.0,0,1,0,0,0,0,4.0,0.0,38400.0,10,5,10,10_0
112,3.0,3.0,43.0,112.0,6.0,37.0,12.0,0.0,4.0,0.0,3000.0,1.0,1.0,11019302000.0,0.0,2.0,4.0,2.0,9.0,4.0,2.1,1191.6508017,6.0,1.0,2.0,10.0,2.0,4.0,2.0,1.0,1.0,0,1,0,0,0,0,2.0,0.0,28572.0,9,5,9,9_0
113,5.0,16.0,56.0,112.0,9.5,63.0,50.0,0.0,3.0,0.0,11000.0,3.0,4.0,11019502000.0,0.0,2.0,4.0,0.0,9.0,2.0,1.5,684.34952596,13.0,1.0,2.0,10.0,2.0,3.0,2.0,0.0,1.0,0,1,0,0,0,0,2.0,0.0,24396.0,9,5,9,9_0
114,9.0,9.0,73.0,112.0,6.0,74.0,50.0,0.0,2.0,0.0,8500.0,2.0,1.0,11019602000.0,0.0,0.0,4.0,0.0,9.0,2.0,1.5,1086.3828727,6.0,5.0,2.0,10.0,2.0,3.0,1.0,0.0,0.0,0,1,0,0,0,0,1.0,0.0,24000.0,9,5,9,9_0
115,4.0,4.0,57.0,112.0,6.5,74.0,70.0,0.0,2.0,15000.0,0.0,2.0,2.0,11019702000.0,0.0,0.0,6.0,0.0,10.0,2.0,1.5,581.35466836,7.0,5.0,2.0,10.0,2.0,3.0,2.0,0.0,0.0,0,1,0,0,0,0,0.0,2.0,44004.0,10,5,10,10_0
116,7.0,12.0,36.0,112.0,7.0,37.0,31.0,0.0,2.0,0.0,10000.0,4.0,4.0,11019802000.0,0.0,2.0,5.0,2.0,10.0,4.0,2.1,606.78552896,7.0,1.0,1.0,10.0,2.0,4.0,2.0,0.0,1.0,0,1,0,0,0,0,2.0,0.0,38568.0,10,5,10,10_0
117,,,77.0,112.0,,75.0,41.0,,2.0,,,2.0,,11020002000.0,0.0,0.0,4.0,0.0,8.0,1.0,1.0,867.69300823,,5.0,2.0,10.0,2.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,21600.0,8,4,8,8_0
118,8.0,8.0,67.0,112.0,,74.0,12.0,0.0,2.0,5000.0,0.0,2.0,1.0,11020102000.0,0.0,2.0,7.0,2.0,10.0,4.0,2.5,596.86079939,5.0,5.0,2.0,10.0,2.0,4.0,4.0,0.0,1.0,0,1,0,0,0,0,0.0,4.0,36000.0,10,5,10,10_0
119,1.0,1.0,59.0,112.0,5.0,75.0,41.0,0.0,3.0,1900.0,0.0,3.0,1.0,11020202000.0,0.0,0.0,5.0,0.0,9.0,1.0,1.0,916.30660459,4.0,5.0,2.0,10.0,2.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,1.0,27444.0,9,5,9,9_0
120,14.0,14.0,48.0,112.0,6.5,38.0,12.0,0.0,3.0,0.0,14657.0,3.0,2.0,11020302000.0,0.0,2.0,5.0,2.0,9.0,4.0,2.5,609.95865683,5.0,1.0,2.0,10.0,2.0,4.0,3.0,0.0,1.0,0,1,0,0,0,0,3.0,0.0,28800.0,9,5,9,9_0
121,3.0,3.0,35.0,112.0,5.5,46.0,42.0,0.0,2.0,18000.0,2000.0,2.0,1.0,11020402000.0,0.0,2.0,6.0,2.0,9.0,4.0,2.1,654.50911408,6.0,1.0,1.0,10.0,2.0,4.0,2.0,0.0,1.0,0,1,0,0,0,0,1.0,1.0,25716.0,9,5,9,9_0
122,16.0,16.0,62.0,112.0,4.0,52.0,50.0,0.0,1.0,0.0,5565.0,1.0,1.0,11020502000.0,0.0,1.0,2.0,0.0,5.0,2.0,1.5,1109.3792496,4.0,1.0,2.0,10.0,2.0,3.0,1.0,0.0,0.0,0,1,0,0,0,0,1.0,0.0,15996.0,5,3,5,5_0
123,5.0,6.0,59.0,112.0,8.5,74.0,20.0,0.0,1.0,10000.0,10000.0,,2.0,11020602000.0,0.0,0.0,8.0,0.0,10.0,2.0,1.5,375.94905699,9.0,5.0,2.0,10.0,2.0,3.0,5.0,0.0,0.0,0,1,0,0,0,0,2.5,2.5,39996.0,10,5,10,10_0
124,2.0,5.0,43.0,112.0,7.0,22.0,10.0,0.0,4.0,10781.0,0.0,2.0,4.0,11020705000.0,0.0,2.0,6.0,3.0,4.0,5.0,2.6,1048.4748278,7.0,1.0,1.0,10.0,2.0,4.0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,1.0,12924.0,4,2,4_0,4_0_0
125,4.0,4.0,61.0,112.0,7.0,75.0,50.0,0.0,4.0,10000.0,0.0,1.0,1.0,11020802000.0,0.0,0.0,6.0,0.0,9.0,2.0,1.5,326.15777235,7.0,5.0,2.0,10.0,2.0,3.0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,1.0,26868.0,9,5,9,9_0
126,1.0,1.0,33.0,112.0,,47.0,31.0,0.0,4.0,6859.0,10000.0,4.0,1.0,11020902000.0,0.0,2.0,5.0,1.0,7.0,3.0,1.8,607.76562361,8.0,1.0,2.0,10.0,2.0,4.0,2.0,0.0,1.0,0,1,0,0,0,0,1.0,1.0,20004.0,7,4,7,7_0
127,12.0,12.0,61.0,112.0,7.0,38.0,20.0,0.0,4.0,0.0,25000.0,4.0,1.0,11021202001.0,0.0,1.0,6.0,0.0,10.0,2.0,1.5,370.97727291,4.0,1.0,2.0,10.0,2.0,3.0,3.0,0.0,1.0,0,1,0,0,0,0,3.0,0.0,72000.0,10,5,10,10_0
128,10.0,10.0,79.0,111.0,7.0,78.0,50.0,0.0,1.0,0.0,6000.0,1.0,1.0,11021904000.0,402.0,0.0,3.0,0.0,3.0,2.0,1.5,1456.5861987,5.0,5.0,4.0,10.0,3.0,3.0,1.0,0.0,0.0,0,1,0,0,0,0,1.0,0.0,11196.0,3,2,3_0,3_0_0
129,3.0,4.0,65.0,111.0,6.0,78.0,70.0,0.0,1.0,0.0,6000.0,1.0,3.0,11022204000.0,0.0,0.0,7.0,0.0,9.0,2.0,1.5,1424.0036554,5.0,5.0,2.0,10.0,3.0,3.0,2.0,0.0,0.0,0,1,0,0,0,0,2.0,0.0,26400.0,9,5,9,9_0
130,3.0,4.0,44.0,111.0,7.0,34.0,10.0,0.0,4.0,30000.0,0.0,1.0,1.0,11022302000.0,0.0,2.0,9.0,2.0,10.0,4.0,2.5,660.74553419,8.0,4.0,2.0,10.0,3.0,4.0,2.0,0.0,1.0,0,1,0,0,0,0,0.0,2.0,41280.0,10,5,10,10_0
131,8.0,8.0,37.0,111.0,,31.0,31.0,0.0,2.0,0.0,16703.0,1.0,1.0,11022704000.0,180.0,2.0,3.0,0.0,10.0,2.0,1.5,700.1794789,5.0,1.0,5.0,10.0,3.0,3.0,2.0,0.0,0.0,0,1,0,0,0,0,2.0,0.0,37596.0,10,5,10,10_0
132,4.0,4.0,49.0,111.0,4.0,47.0,50.0,0.0,1.0,10000.0,0.0,1.0,1.0,11023004000.0,0.0,2.0,3.0,0.0,9.0,2.0,1.5,1308.1617788,4.0,1.0,1.0,10.0,3.0,3.0,1.0,0.0,1.0,0,1,0,0,0,0,0.0,1.0,24000.0,9,5,9,9_0
133,8.0,10.0,45.0,111.0,8.5,45.0,31.0,0.0,4.0,0.0,7000.0,2.0,3.0,11023202000.0,0.0,2.0,7.0,0.0,10.0,2.0,1.5,640.23030707,7.0,1.0,2.0,10.0,3.0,3.0,2.0,0.0,1.0,0,1,0,0,0,0,2.0,0.0,32172.0,10,5,10,10_0
134,6.0,10.0,37.0,111.0,,46.0,20.0,0.0,3.0,12480.0,3543.0,1.0,1.0,11023502000.0,836.0,2.0,3.0,1.0,7.0,3.0,1.8,736.12298111,5.0,1.0,4.0,10.0,3.0,4.0,2.0,0.0,1.0,0,1,0,0,0,1,1.0,1.0,18672.0,7,4,7,7_0
135,8.0,13.0,28.0,111.0,,54.0,43.0,0.0,4.0,0.0,1825.0,1.0,4.0,11023602000.0,376.0,1.0,2.0,0.0,5.0,1.0,1.0,734.80139484,5.0,1.0,4.0,10.0,3.0,1.0,1.0,0.0,1.0,0,1,0,0,0,1,1.0,0.0,14400.0,5,3,5,5_0
136,1.0,13.0,29.0,111.0,7.0,62.0,50.0,0.0,1.0,0.0,3752.0,4.0,4.0,11023802000.0,500.0,2.0,3.0,0.0,9.0,2.0,1.5,1474.018467,6.0,1.0,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0,1,0,0,0,0,2.0,0.0,26400.0,9,5,9,9_0
137,12.0,12.0,52.0,111.0,6.0,37.0,60.0,0.0,3.0,0.0,7000.0,1.0,1.0,11024402000.0,888.0,1.0,4.0,0.0,10.0,2.0,1.5,686.06694654,5.0,1.0,4.0,10.0,3.0,3.0,2.0,0.0,0.0,0,1,0,0,0,0,2.0,0.0,32796.0,10,5,10,10_0
138,13.0,14.0,55.0,112.0,5.5,38.0,12.0,0.0,2.0,0.0,250.0,2.0,3.0,11025401000.0,0.0,2.0,6.0,0.0,10.0,2.0,1.5,696.69082477,5.0,1.0,2.0,10.0,4.0,3.0,2.0,0.0,1.0,0,0,1,0,0,0,2.0,0.0,56004.0,10,5,10,10_0
139,2.0,8.0,50.0,112.0,6.0,33.0,20.0,0.0,2.0,0.0,6000.0,1.0,1.0,11025501000.0,750.0,1.0,2.0,0.0,10.0,1.0,1.0,696.00087369,6.0,1.0,4.0,10.0,4.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,38400.0,10,5,10,10_0
140,,,76.0,112.0,,75.0,70.0,,1.0,,,1.0,,11025701000.0,0.0,0.0,3.0,0.0,10.0,1.0,1.0,1089.0696361,,5.0,2.0,10.0,4.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,34764.0,10,5,10,10_0
141,,,60.0,112.0,,74.0,20.0,,2.0,,,1.0,,11025901000.0,0.0,0.0,5.0,0.0,7.0,1.0,1.0,849.45689799,,5.0,2.0,10.0,4.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,18684.0,7,4,7,7_0
142,8.0,9.0,52.0,112.0,7.0,37.0,20.0,0.0,3.0,0.0,10000.0,1.0,3.0,11026001000.0,0.0,2.0,5.0,1.0,9.0,3.0,1.8,711.81181385,9.0,1.0,5.0,10.0,4.0,4.0,2.0,0.0,1.0,0,0,1,0,0,0,2.0,0.0,26004.0,9,5,9,9_0
143,,,78.0,112.0,,77.0,71.0,,4.0,,,1.0,,11026201000.0,311.0,0.0,2.0,0.0,1.0,1.0,1.0,1438.6398614,,5.0,4.0,10.0,4.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,7476.0,1,1,1_0,1_0_0
144,3.0,8.0,42.0,112.0,,37.0,31.0,0.0,1.0,2000.0,0.0,1.0,3.0,11026401000.0,0.0,2.0,6.0,3.0,6.0,5.0,2.6,642.13782233,6.0,1.0,1.0,10.0,4.0,4.0,2.0,0.0,0.0,0,0,1,0,0,0,0.0,2.0,17412.0,6,3,6,6_0
145,5.0,7.0,55.0,112.0,7.0,63.0,50.0,0.0,4.0,0.0,13500.0,1.0,3.0,11026501000.0,580.0,2.0,4.0,0.0,9.0,2.0,1.5,1430.6490723,6.0,1.0,4.0,10.0,4.0,3.0,2.0,0.0,1.0,0,0,1,0,0,0,2.0,0.0,25596.0,9,5,9,9_0
146,3.0,13.0,35.0,112.0,11.0,38.0,10.0,0.0,4.0,0.0,13000.0,1.0,3.0,11026601000.0,0.0,2.0,8.0,2.0,10.0,4.0,2.1,684.74477533,18.0,1.0,1.0,10.0,4.0,4.0,2.0,0.0,0.0,0,0,1,0,0,0,2.0,0.0,42852.0,10,5,10,10_0
147,5.0,5.0,66.0,112.0,6.0,74.0,31.0,0.0,4.0,20000.0,0.0,1.0,1.0,11026701000.0,0.0,1.0,5.0,0.0,10.0,2.0,1.5,524.94599235,4.0,5.0,2.0,10.0,4.0,3.0,2.0,0.0,0.0,0,0,1,0,0,0,0.0,2.0,30396.0,10,5,10,10_0
148,5.0,12.0,52.0,112.0,,55.0,60.0,0.0,3.0,0.0,3000.0,1.0,4.0,11026801000.0,509.0,2.0,4.0,1.0,6.0,3.0,2.0,739.38229997,5.0,1.0,4.0,10.0,4.0,5.0,2.0,0.0,1.0,0,0,1,0,0,0,2.0,0.0,16800.0,6,3,6,6_0
149,,,82.0,112.0,,77.0,70.0,,3.0,,,2.0,,11026901000.0,367.0,0.0,3.0,0.0,3.0,1.0,1.0,1424.7577758,,5.0,4.0,10.0,4.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,11892.0,3,2,3_0,3_0_0
150,4.0,4.0,50.0,112.0,6.0,54.0,12.0,0.0,1.0,16000.0,0.0,1.0,2.0,11027101000.0,0.0,2.0,4.0,2.0,7.0,4.0,2.5,728.96533344,6.0,1.0,1.0,10.0,4.0,4.0,1.0,0.0,1.0,0,0,1,0,0,0,0.0,1.0,20160.0,7,4,7,7_0
151,5.0,8.0,29.0,112.0,10.0,46.0,10.0,0.0,4.0,0.0,2000.0,1.0,4.0,11027201000.0,400.0,2.0,4.0,2.0,8.0,4.0,2.1,724.96106106,7.0,1.0,4.0,10.0,4.0,4.0,2.0,0.0,1.0,0,0,1,0,0,0,2.0,0.0,23712.0,8,4,8,8_0
152,,,39.0,111.0,,53.0,30.0,,1.0,,,1.0,,11027502000.0,400.0,2.0,1.0,0.0,9.0,2.0,1.5,941.31084884,,1.0,4.0,10.0,8.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,29604.0,9,5,9,9_0
153,,,71.0,111.0,,84.0,60.0,,1.0,,,1.0,,11027602000.0,344.0,0.0,2.0,0.0,9.0,1.0,1.0,795.90904681,,3.0,4.0,10.0,8.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,26640.0,9,5,9,9_0
154,,,70.0,111.0,,75.0,41.0,,1.0,,,1.0,,11027802000.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,580.61094874,,5.0,4.0,10.0,8.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,11316.0,3,2,3_0,3_0_0
155,,,29.0,111.0,,38.0,10.0,,1.0,,,1.0,,11028502000.0,730.0,1.0,2.0,0.0,9.0,1.0,1.0,1068.9509245,,1.0,4.0,10.0,8.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,30000.0,9,5,9,9_0
156,,,83.0,111.0,,72.0,70.0,,1.0,,,1.0,,11028901000.0,560.0,0.0,2.0,0.0,8.0,2.0,1.5,864.52743654,,5.0,4.0,10.0,8.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,20388.0,8,4,8,8_0
157,,,83.0,111.0,,77.0,70.0,,1.0,,,1.0,,11029002000.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,1124.0885949,,5.0,4.0,10.0,8.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,13416.0,4,2,4_0,4_0_0
158,5.0,5.0,50.0,111.0,,46.0,60.0,0.0,1.0,0.0,10000.0,1.0,3.0,11029102000.0,646.0,2.0,4.0,1.0,5.0,2.0,1.5,1081.3314897,5.0,1.0,4.0,10.0,8.0,2.0,1.0,0.0,0.0,0,0,0,0,1,0,1.0,0.0,14400.0,5,3,5,5_0
159,,,43.0,111.0,,42.0,42.0,,1.0,,,1.0,,11029202000.0,530.0,1.0,3.0,1.0,2.0,2.0,1.5,746.54415312,,1.0,4.0,10.0,8.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,9600.0,2,1,2_0,2_0_0
160,,,67.0,111.0,,74.0,10.0,,1.0,,,1.0,,11029301000.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,620.21510925,,5.0,4.0,10.0,8.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,13020.0,4,2,4_0,4_0_0
161,,,45.0,111.0,,43.0,50.0,,2.0,,,1.0,,11029505000.0,890.0,1.0,2.0,0.0,9.0,1.0,1.0,776.03759259,,1.0,4.0,10.0,8.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,27600.0,9,5,9,9_0
162,,,43.0,111.0,,63.0,50.0,,1.0,,,1.0,,11029602000.0,0.0,1.0,2.0,0.0,10.0,1.0,1.0,1069.3851,,1.0,1.0,10.0,8.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,33600.0,10,5,10,10_0
163,,,46.0,111.0,,54.0,50.0,,1.0,,,1.0,,11030001000.0,507.0,1.0,2.0,0.0,7.0,1.0,1.0,965.74748375,,1.0,4.0,10.0,8.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,19200.0,7,4,7,7_0
164,,,85.0,111.0,,86.0,71.0,,2.0,,,1.0,,11030301000.0,450.0,0.0,2.0,0.0,4.0,1.0,1.0,839.67755895,,7.0,4.0,10.0,8.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,13200.0,4,2,4_1,4_0_1
165,,,88.0,111.0,,86.0,71.0,,1.0,,,2.0,,11030802000.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,872.00944104,,5.0,2.0,10.0,8.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,14400.0,5,3,5,5_0
166,,,49.0,111.0,,52.0,31.0,,1.0,,,1.0,,11031002000.0,0.0,1.0,1.0,0.0,9.0,1.0,1.0,1048.0937833,,1.0,2.0,10.0,8.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,27600.0,9,5,9,9_0
