,ident_men,pondmen,agepr,cataeu,chomage,cs42pr,nactifs,nactoccup,npers,ocde10,prest_precarite_hand,prest_precarite_rsa,prest_precarite_vieil,retraites,rev_valeurs_mobilieres_bruts,rev_etranger,rev_disponible,ppa,salaires,stalog,tau,tuu,typmen,donation_class_1
148,208,440.92107265465313,71.0,111,0.0,74,1.0,1.0,2.0,1.5,0.0,0.0,0.0,22460.0,0.0,0.0,34333.198179493345,0.0,9000.0,1,9,7.0,3,1.0
149,209,2166.157145442686,67.0,111,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19310.0,0.0,0.0,17870.25,0.0,0.0,1,6,4.0,1,0.0
150,211,2241.924620846137,83.0,300,0.0,72,0.0,0.0,2.0,1.5,0.0,0.0,0.0,54010.0,4352.0,0.0,66925.9,0.0,0.0,1,0,0.0,3,0.0
151,213,1654.4424695896678,53.0,111,17900.0,65,3,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50538.6,50.0,34070.0,3,9,7.0,4,3.0
152,219,2122.5787759992945,89.0,111,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33380.0,0.0,0.0,29767.75,0.0,0.0,1,8,6.0,1,0.0
153,220,2679.943942425379,66.0,111,0.0,75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10980.0,0.0,0.0,13440.0,0.0,0.0,3,9,7.0,1,0.0
154,221,3304.536000534461,48.0,111,0.0,47,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19623.8,1050.0,18820.0,3,9,7.0,1,1.0
155,222,2374.772682748881,34.0,111,19960.0,85,0.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,28349.6,610.0,8050.0,3,7,5.0,3,0.0
156,223,1667.8575317572622,52.0,120,0.0,33,2.0,2.0,4.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,70739.05,0.0,74580.0,1,0,0.0,4,2.0
157,224,2856.2335564025343,59.0,112,0.0,56,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20153.15,550.0,19280.0,3,8,1.0,1,1.0
158,225,2657.6418077695885,28.0,111,0.0,48,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,5.0,0.0,39515.7,0.0,42830.0,2,9,7.0,3,2.0
159,228,3118.421385417656,78.0,111,0.0,86,0.0,0.0,3.0,2.0,0.0,0.0,8750.0,57230.0,0.0,0.0,55925.55,0.0,0.0,1,10,8.0,5,0.0
160,229,2577.0266063261697,91.0,112,0.0,72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15090.0,0.0,0.0,14759.55,0.0,0.0,1,9,2.0,1,0.0
161,231,1776.9951313003755,49.0,111,13310.0,33,2.0,2.0,5.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,74861.95,0.0,55560.0,2,10,8.0,4,2.0
162,232,1739.6250753001011,80.0,111,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,67880.0,387.0,0.0,65716.06145823457,0.0,0.0,1,7,5.0,3,0.0
163,233,1590.9436830523014,63.0,300,0.0,75,1.0,1.0,3.0,2.0,0.0,0.0,0.0,29020.0,0.0,0.0,26620.43043045416,0.0,0.0,1,0,0.0,4,1.0
164,234,1129.3245660518598,37.0,111,0.0,56,1.0,1.0,3.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,8276.25,0.0,2940.0,3,10,8.0,2,1.0
165,235,2130.6599406987716,59.0,111,0.0,47,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,35956.45,0.0,37980.0,3,6,4.0,3,2.0
166,236,2076.7300452433155,65.0,111,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,46680.0,0.0,0.0,27187.2,0.0,0.0,1,9,7.0,3,0.0
167,238,2367.988830647579,61.0,111,0.0,77,0.0,0.0,2.0,1.5,0.0,0.0,0.0,42850.0,0.0,0.0,39789.5,0.0,0.0,2,10,8.0,3,0.0
168,239,1891.9308483374618,53.0,300,4700.0,56,3,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29886.35,0.0,10560.0,1,0,0.0,4,3.0
169,240,2448.5727897399493,77.0,111,0.0,75,0.0,0.0,2.0,1.5,0.0,0.0,0.0,35230.0,0.0,0.0,40144.45,0.0,0.0,3,6,4.0,3,0.0
170,242,1331.2419211087408,81.0,211,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,56390.0,0.0,0.0,51169.8,0.0,0.0,1,4,4.0,3,0.0
171,243,1563.0120503487074,58.0,112,0.0,55,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,46391.95,0.0,50880.0,1,9,1.0,3,2.0
172,247,1830.5125075262679,53.0,111,0.0,38,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,102627.55,0.0,124390.0,1,10,8.0,4,2.0
173,248,3702.2505810252183,54.0,111,270.0,52,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43093.15,0.0,44640.0,3,9,7.0,4,2.0
174,249,2687.4636721187385,57.0,120,0.0,62,1.0,1.0,3.0,2.0,0.0,6540.0,0.0,0.0,0.0,0.0,23457.45,3160.0,14100.0,1,0,1.0,4,1.0
175,251,3901.3317652186147,23.0,111,0.0,55,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,3,9,7.0,1,1.0
176,252,2386.552869007791,69.0,221,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13940.0,0.0,0.0,13109.95,0.0,0.0,1,1,2.0,1,0.0
177,254,563.0811256916365,36.0,111,0.0,85,0.0,0.0,7.0,3.4,0.0,4650.0,0.0,0.0,0.0,0.0,32973.0,0.0,0.0,3,8,7.0,2,0.0
178,255,2999.9553725462315,84.0,111,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17420.0,0.0,0.0,16640.95,0.0,0.0,1,6,5.0,1,0.0
179,257,1547.2884020907343,45.0,111,0.0,34,2.0,2.0,4.0,2.5,0.0,0.0,0.0,0.0,407.0,0.0,60263.25,0.0,60610.0,2,7,5.0,4,2.0
180,258,3611.845886891875,59.0,111,0.0,75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16707.55,0.0,18570.0,3,9,7.0,1,0.0
181,260,2836.5550143610944,62.0,111,0.0,38,1.0,1.0,2.0,1.5,0.0,0.0,0.0,50460.0,204.0,0.0,70777.5,0.0,35430.0,1,10,8.0,3,1.0
182,261,1830.2688432569407,63.0,400,0.0,71,0.0,0.0,2.0,1.5,0.0,0.0,0.0,22950.0,0.0,0.0,22820.5,0.0,530.0,1,0,0.0,3,0.0
183,262,1163.772107091729,34.0,111,0.0,67,1.0,0.0,4.0,1.9,0.0,3470.0,0.0,0.0,0.0,0.0,24040.0,250.0,3110.0,3,10,8.0,2,1.0
184,263,1501.3102045513237,72.0,111,0.0,78,1.0,1.0,2.0,1.5,0.0,0.0,0.0,44260.0,0.0,0.0,42523.4,0.0,0.0,1,9,7.0,3,1.0
185,264,2584.2222036199505,37.0,300,4440.0,46,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,36235.55,90.0,29840.0,3,0,0.0,4,2.0
186,265,2812.8585101615135,44.0,112,0.0,23,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,52761.0,0.0,56740.0,1,9,2.0,4,2.0
187,266,2438.2447195448835,76.0,111,0.0,74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,30770.0,103.0,0.0,29917.3709016782,0.0,0.0,1,10,8.0,1,0.0
188,267,418.5314356990924,46.0,111,0.0,52,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42015.55,0.0,41470.0,3,7,5.0,4,2.0
189,268,821.7147561769575,37.0,111,12770.0,85,0.0,0.0,2.0,1.3,0.0,570.0,0.0,0.0,0.0,0.0,19494.8,450.0,0.0,3,8,7.0,2,0.0
190,269,1253.223311824632,71.0,111,0.0,86,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12430.0,0.0,0.0,13018.0,0.0,0.0,3,7,5.0,1,0.0
191,270,5061.3946972964395,51.0,221,0.0,65,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,41886.85,0.0,36030.0,3,1,2.0,3,2.0
192,271,1416.4846032667851,74.0,112,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,48330.0,0.0,0.0,43482.868452569346,0.0,0.0,1,8,1.0,3,0.0
193,273,4474.383252612522,84.0,111,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21200.0,0.0,0.0,20428.65,0.0,0.0,3,8,7.0,1,0.0
194,276,3307.4693859274194,66.0,400,0.0,86,0.0,0.0,2.0,1.5,0.0,0.0,0.0,32920.0,9.0,0.0,32155.35,0.0,0.0,1,0,0.0,5,0.0
195,277,660.450367538856,50.0,111,6790.0,52,3,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29993.7,1710.0,17720.0,3,7,4.0,2,3.0
196,279,772.273739499116,56.0,111,0.0,34,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28421.5,0.0,32350.0,1,7,5.0,1,1.0
197,281,1736.9703686184882,78.0,112,0.0,71,0.0,0.0,2.0,1.5,0.0,0.0,0.0,25960.0,0.0,0.0,25666.25,0.0,0.0,5,9,1.0,3,0.0
198,282,1833.2125774970575,63.0,112,0.0,22,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,218.0,0.0,67813.1,0.0,80880.0,1,9,3.0,3,2.0
199,283,1821.4266237472823,59.0,112,0.0,46,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,372.0,0.0,56573.85,0.0,60950.0,1,10,4.0,3,2.0
200,284,4318.6766667262345,24.0,111,0.0,63,1.0,1.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,25174.0,1550.0,19520.0,3,4,4.0,4,1.0
201,286,2532.0104444736257,58.0,112,0.0,43,1.0,1.0,2.0,1.5,0.0,0.0,0.0,5800.0,0.0,0.0,46697.35,0.0,48020.0,1,8,2.0,3,1.0
202,287,3763.705862465759,35.0,111,0.0,46,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25606.65,0.0,30410.0,2,10,8.0,1,1.0
203,288,5420.906010900967,46.0,221,0.0,38,2.0,2.0,2.0,1.5,0.0,0.0,0.0,9470.0,0.0,0.0,59078.65,0.0,52100.0,3,1,2.0,3,2.0
204,289,1997.4521944559822,66.0,120,0.0,75,0.0,0.0,2.0,1.5,0.0,0.0,0.0,41140.0,0.0,0.0,38289.0,0.0,0.0,1,0,0.0,3,0.0
205,290,456.53500491705694,44.0,221,0.0,52,1.0,1.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,24161.25,0.0,24080.0,3,1,2.0,2,1.0
206,292,2390.536851109908,62.0,111,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,32770.0,359.0,0.0,39900.55,0.0,0.0,1,8,6.0,3,0.0
207,293,783.2132739536183,54.0,111,0.0,53,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,50086.75,0.0,41270.0,5,7,5.0,2,1.0
208,295,4204.124225348431,28.0,120,150.0,67,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,41355.1,0.0,37810.0,2,0,0.0,4,2.0
209,297,231.22536438717472,44.0,112,0.0,54,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,23066.15,0.0,22580.0,5,9,0.0,2,1.0
210,299,1783.2511019993951,53.0,300,0.0,54,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,49660.85,0.0,28040.0,1,0,0.0,3,2.0
211,301,407.91789972700894,31.0,111,0.0,68,1.0,0.0,3.0,1.6,0.0,6070.0,0.0,0.0,0.0,0.0,17194.0,470.0,1680.0,3,8,6.0,2,1.0
212,302,3074.7074263103673,40.0,112,0.0,22,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,28141.35,0.0,15810.0,2,9,3.0,3,2.0
213,303,1995.5082002165564,80.0,111,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,46860.0,493.0,0.0,45792.69602256566,0.0,0.0,1,8,7.0,3,0.0
214,304,3230.1925633344867,61.0,221,520.0,78,1.0,1.0,3.0,2.0,0.0,0.0,0.0,30200.0,0.0,0.0,37108.4,0.0,6860.0,1,1,1.0,4,1.0
215,305,1341.8612494689019,43.0,112,4340.0,63,1.0,1.0,7.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,41070.0,0.0,17280.0,3,10,5.0,4,1.0
216,306,2555.307694691777,59.0,112,0.0,21,1.0,1.0,2.0,1.5,0.0,0.0,0.0,26950.0,298.0,0.0,61053.85,0.0,1570.0,1,5,0.0,3,1.0
217,307,3077.433721370043,37.0,112,0.0,47,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,55186.0,0.0,54480.0,2,6,0.0,4,2.0
218,308,1969.0790394213595,44.0,111,0.0,62,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,44212.25,0.0,43080.0,2,9,7.0,4,2.0
219,312,1963.550794260713,41.0,112,0.0,56,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23656.35,0.0,24270.0,2,8,0.0,4,2.0
220,313,7276.02660165695,41.0,112,0.0,45,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,55749.0,0.0,59190.0,1,7,1.0,4,2.0
221,314,2750.0486124105837,59.0,111,0.0,21,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11959.35,0.0,7730.0,3,9,7.0,1,1.0
222,315,1576.6505095230045,48.0,221,0.0,37,2.0,2.0,4.0,2.5,0.0,0.0,0.0,0.0,602.0,0.0,65008.21353469612,0.0,75900.0,1,1,2.0,4,2.0
223,316,883.5021969265738,40.0,111,6500.0,52,2.0,0.0,4.0,2.5,0.0,4720.0,0.0,0.0,0.0,0.0,11228.1,340.0,0.0,5,10,8.0,4,2.0
224,317,2284.744277072438,49.0,111,0.0,43,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,145.0,0.0,26924.0,0.0,30790.0,1,8,6.0,1,1.0
225,318,3895.299723279331,50.0,111,0.0,62,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,40546.45,0.0,42220.0,3,9,7.0,3,2.0
226,319,1574.371440082579,64.0,120,0.0,78,0.0,0.0,2.0,1.5,17730.0,0.0,0.0,14260.0,0.0,0.0,31679.5,0.0,0.0,1,0,1.0,3,0.0
227,320,3705.6649737494026,49.0,111,0.0,68,3,2.0,4.0,2.5,8220.0,0.0,0.0,0.0,0.0,0.0,46587.6,4300.0,33400.0,3,9,7.0,2,3.0
228,322,1788.2010541734544,60.0,112,0.0,38,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,63695.1,0.0,74230.0,1,10,2.0,3,2.0
229,324,1883.702299720511,76.0,112,0.0,74,1.0,1.0,2.0,1.5,0.0,0.0,0.0,30500.0,1325.0,0.0,45589.30768967831,0.0,0.0,1,10,2.0,3,1.0
230,325,2087.766501487832,42.0,400,0.0,85,0.0,0.0,5.0,2.6,0.0,4060.0,0.0,0.0,0.0,0.0,20178.4,0.0,0.0,3,0,1.0,2,0.0
231,326,3249.673558910406,83.0,400,0.0,78,0.0,0.0,1.0,1.0,0.0,0.0,1540.0,8050.0,0.0,0.0,9332.236086090832,0.0,0.0,5,0,0.0,1,0.0
232,327,1764.1448768829432,52.0,112,0.0,33,3,3.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,61323.2,420.0,62610.0,2,9,0.0,4,3.0
233,328,1901.2301491064482,75.0,112,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,60240.0,30315.0,0.0,87747.13383192597,0.0,0.0,5,10,0.0,3,0.0
234,329,2403.3583806113443,55.0,111,0.0,38,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,95789.05,0.0,85450.0,2,10,8.0,4,2.0
235,331,1351.9781498060568,55.0,112,0.0,38,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,71316.8,0.0,77980.0,1,10,3.0,4,2.0
236,333,1480.8407484884488,69.0,111,0.0,75,1.0,1.0,2.0,1.5,0.0,0.0,0.0,24840.0,0.0,0.0,37394.45,0.0,15200.0,2,9,7.0,3,1.0
237,335,1870.5635798353596,63.0,111,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,38860.0,0.0,0.0,38185.34743054897,0.0,0.0,1,9,7.0,3,0.0
238,336,2042.9926549281963,31.0,112,0.0,47,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,14.0,0.0,47493.45,0.0,47750.0,2,8,0.0,4,2.0
239,337,903.3315520673337,38.0,120,0.0,65,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,65378.05,0.0,64690.0,3,0,0.0,4,2.0
240,340,591.4709654977157,51.0,111,0.0,31,1.0,1.0,4.0,2.3,0.0,0.0,0.0,0.0,4525.0,0.0,126190.3,0.0,3430.0,3,10,8.0,2,1.0
241,344,1341.1816372150745,59.0,111,0.0,43,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35839.35,0.0,32420.0,1,7,5.0,1,1.0
242,345,1953.1038431108013,45.0,120,3790.0,54,3,2.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,72317.65,0.0,66290.0,2,0,0.0,4,3.0
243,346,2215.0858149045243,41.0,111,0.0,48,2.0,2.0,6.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,31530.0,0.0,20790.0,3,10,8.0,4,2.0
244,347,2461.217658146543,74.0,112,0.0,75,0.0,0.0,2.0,1.5,0.0,0.0,0.0,20160.0,0.0,0.0,19809.0,0.0,0.0,1,9,0.0,3,0.0
245,348,4227.94348636327,75.0,111,0.0,74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20090.0,0.0,0.0,19341.35,0.0,0.0,3,10,8.0,1,0.0
246,349,1664.6945239103723,66.0,111,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,37610.0,0.0,0.0,35898.95,0.0,0.0,1,6,4.0,3,0.0
247,351,2267.89845270453,36.0,111,5100.0,55,2.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,15116.05,580.0,9440.0,3,8,7.0,3,2.0
248,352,1223.7305352254796,29.0,111,4110.0,85,0.0,0.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,14577.15,0.0,4230.0,3,5,4.0,2,0.0
249,353,2419.9932541098055,21.0,111,0.0,54,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,19480.0,1600.0,14330.0,3,7,5.0,3,2.0
250,354,1565.7343439346073,64.0,400,0.0,78,0.0,0.0,2.0,1.5,0.0,0.0,0.0,29320.0,0.0,0.0,28094.15,0.0,0.0,1,0,1.0,3,0.0
251,355,1719.2938452798642,72.0,221,0.0,72,0.0,0.0,2.0,1.5,0.0,0.0,0.0,36160.0,0.0,0.0,32070.35,0.0,0.0,1,1,2.0,3,0.0
252,356,2961.940838581504,54.0,111,0.0,85,1.0,0.0,3.0,2.0,0.0,6500.0,0.0,0.0,0.0,0.0,12692.0,0.0,0.0,3,10,8.0,4,1.0
253,357,2716.9615631927345,65.0,111,0.0,46,1.0,0.0,1.0,1.0,0.0,5820.0,9640.0,0.0,0.0,0.0,15460.0,0.0,0.0,1,9,7.0,1,1.0
254,360,3016.5215557764213,61.0,120,0.0,72,1.0,1.0,2.0,1.5,0.0,0.0,0.0,23680.0,0.0,0.0,44740.5,0.0,24840.0,1,0,3.0,3,1.0
255,361,1326.2999777796422,69.0,111,0.0,86,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15140.0,0.0,0.0,14564.3,0.0,0.0,1,9,7.0,1,0.0
256,362,3065.0566848593094,43.0,120,0.0,62,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18461.25,0.0,18640.0,3,0,3.0,1,1.0
257,365,1530.16623915708,68.0,112,0.0,72,0.0,0.0,2.0,1.5,0.0,0.0,0.0,26990.0,916.0,0.0,29000.45,0.0,0.0,1,8,0.0,3,0.0
258,367,1228.871532933548,54.0,111,0.0,38,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,799.0,0.0,96041.55,0.0,109510.0,1,7,5.0,3,1.0
259,369,2337.124991378199,49.0,111,0.0,48,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,151.0,0.0,37320.11804304542,0.0,41130.0,3,9,7.0,1,1.0
260,371,1654.0477279085314,47.0,112,0.0,00,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13356.8,0.0,0.0,1,7,4.0,1,1.0
261,372,2254.269871979981,39.0,112,0.0,37,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,51422.35,0.0,52730.0,1,9,2.0,4,2.0
262,373,1808.1210592415641,37.0,400,0.0,67,2.0,2.0,6.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,50339.4,0.0,40750.0,2,0,0.0,4,2.0
263,374,2102.0239037135257,65.0,111,0.0,68,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9700.0,311.0,0.0,13241.0,0.0,3200.0,3,8,7.0,1,1.0
264,375,2550.118336242817,30.0,111,0.0,43,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,47934.45,0.0,47810.0,2,9,7.0,4,2.0
265,376,2042.6891775885254,55.0,111,0.0,47,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23987.85,0.0,25900.0,1,8,7.0,1,1.0
266,377,1650.603451663422,50.0,120,9480.0,67,2.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,34373.2,0.0,26490.0,1,0,0.0,3,2.0
267,379,3494.408281354908,51.0,112,0.0,45,2.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,35268.15,0.0,37450.0,1,8,1.0,3,2.0
268,380,1723.1144478629585,75.0,300,0.0,75,0.0,0.0,2.0,1.5,0.0,0.0,0.0,38100.0,0.0,0.0,36871.4,0.0,0.0,1,0,0.0,3,0.0
269,381,1768.3219903652796,51.0,111,0.0,37,3,4.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,101244.95,0.0,107250.0,2,9,7.0,4,4.0
270,382,1701.71044129172,69.0,112,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,89830.0,13990.0,0.0,86907.8,0.0,0.0,1,10,4.0,3,0.0
271,383,3540.5097668919702,61.0,112,0.0,72,0.0,0.0,1.0,1.0,9720.0,0.0,0.0,0.0,0.0,0.0,12830.0,0.0,0.0,3,9,0.0,1,0.0
272,384,2209.0028669496587,34.0,112,0.0,43,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,47870.55,0.0,40220.0,2,6,0.0,4,2.0
273,385,2006.4786296901623,58.0,111,0.0,54,1.0,1.0,2.0,1.5,0.0,0.0,0.0,18180.0,0.0,0.0,57114.0,0.0,24540.0,1,4,4.0,3,1.0
274,386,807.3096601969015,33.0,111,7390.0,55,1.0,1.0,3.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,24464.25,370.0,11880.0,3,9,7.0,2,1.0
275,389,2721.752963245166,46.0,120,0.0,62,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,36891.85,0.0,38690.0,2,0,0.0,4,2.0
276,391,1659.8021317189002,72.0,120,0.0,75,0.0,0.0,2.0,1.5,0.0,0.0,0.0,55430.0,0.0,0.0,51476.9,0.0,0.0,1,0,0.0,3,0.0
277,392,2552.9552448017735,81.0,111,0.0,74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,43290.0,0.0,0.0,34952.35,0.0,0.0,1,10,8.0,1,0.0
278,393,2029.9950787472587,69.0,111,0.0,46,2.0,1.0,3.0,2.0,0.0,0.0,0.0,7830.0,0.0,0.0,65667.65,0.0,72920.0,1,8,6.0,4,2.0
279,394,2362.8271650095144,69.0,112,0.0,78,0.0,0.0,2.0,1.5,0.0,0.0,0.0,26010.0,0.0,0.0,28553.25,0.0,0.0,1,8,0.0,3,0.0
280,396,1690.8128875146622,57.0,112,0.0,43,2.0,2.0,4.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,81004.45,0.0,29060.0,1,7,0.0,4,2.0
281,397,1368.0678840141259,67.0,111,0.0,72,1.0,1.0,4.0,2.1,0.0,0.0,0.0,47830.0,0.0,0.0,48093.8,0.0,0.0,1,6,4.0,4,1.0
282,399,3662.198906931567,63.0,111,0.0,38,2.0,0.0,2.0,1.5,0.0,8350.0,0.0,0.0,0.0,0.0,12097.0,0.0,0.0,3,10,8.0,3,2.0
283,400,561.3756775790197,44.0,111,0.0,63,1.0,1.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,30412.0,0.0,18220.0,3,9,7.0,2,1.0
284,401,5074.13788376263,70.0,300,3500.0,75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23880.0,0.0,0.0,24905.3,0.0,0.0,5,0,0.0,1,0.0
285,402,357.8374072571241,21.0,112,1290.0,68,2.0,0.0,3.0,1.8,0.0,2310.0,0.0,0.0,0.0,0.0,3970.0,0.0,0.0,3,8,0.0,4,2.0
286,403,1966.696244785101,42.0,111,0.0,56,2.0,2.0,5.0,2.6,0.0,0.0,0.0,0.0,134.0,0.0,55753.8,0.0,49470.0,2,10,8.0,4,2.0
287,404,3102.717612539489,65.0,111,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,25440.0,0.0,0.0,25171.55,0.0,0.0,3,9,7.0,3,0.0
288,405,1865.5285249612948,85.0,211,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29540.0,0.0,0.0,25492.3,0.0,0.0,1,1,3.0,1,0.0
289,407,2089.673399121863,88.0,300,0.0,75,0.0,0.0,2.0,1.5,0.0,0.0,0.0,27000.0,0.0,0.0,26977.85,0.0,0.0,1,0,0.0,3,0.0
290,409,2189.942072672107,22.0,120,1510.0,63,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,32948.15,190.0,23740.0,3,0,0.0,4,2.0
291,410,1662.7718168836143,52.0,120,0.0,47,2.0,2.0,5.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,33596.95,0.0,25870.0,1,0,0.0,4,2.0
292,411,3359.401476856956,55.0,111,0.0,22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14484.45,0.0,13910.0,3,6,5.0,1,1.0
293,412,2806.461357663849,20.0,111,0.0,84,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3916.0,0.0,0.0,3,9,7.0,1,0.0
294,413,532.2964788129909,59.0,111,0.0,46,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,50964.3,0.0,54720.0,1,8,7.0,3,2.0
295,414,2690.7414414217365,36.0,111,0.0,56,1.0,1.0,3.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,19859.0,0.0,10980.0,3,9,7.0,2,1.0
