,ident_men,ocde10,vag,typmen,revtot,fumeur,p1,p10,p11,p12,p2,p3,p4,p5,p6,p7,p8,p9,depenses_reelles,temps,mois,mois2,w1,w10,w11,w12,w2,w3,w4,w5,w6,w7,w8,w9
479,316.0,2.4,18.0,4.0,22272.0,0.0,117.280059479,115.2,113.3,117.718302828,143.4,103.976715686,113.299722939,100.006554812,117.1,115.439731394,88.3000000001,126.955776893,18806.3435331,89.0,5.0,25.0,0.121951593433,0.0,0.0299040163698,0.0262870933654,0.0,0.0955960201068,0.496749935379,0.0358459569653,0.0445299007203,0.0512494159381,0.0368669173482,0.0610191503758
491,317.0,2.8,18.0,5.0,32002.0,1.0,115.540742612,115.2,120.494002984,116.751381318,155.500740741,102.607088543,114.392599197,109.159751914,103.9,113.003972195,90.5,122.679285111,22091.2123046,89.0,5.0,25.0,0.103690966899,0.0,0.126238482879,0.0153503160917,0.0999998107099,0.0337265084642,0.453537969158,0.0203289598706,0.0,0.0210732667409,0.0,0.126053719187
503,318.0,1.0,18.0,1.0,14276.0,1.0,115.052475579,115.2,116.632826772,110.445299945,177.4,104.185372241,114.608979592,106.893852293,103.9,116.677528344,88.3,112.107981966,66662.5399299,89.0,5.0,25.0,0.0632339150792,0.0,0.0721641130145,0.0280388431573,0.0673576937558,0.035337116759,0.459670026426,0.0828528364021,0.0,0.0982652852011,0.0190400910971,0.074040079107
515,319.0,1.0,18.0,1.0,14826.0,1.0,116.58542087,115.2,117.803238133,116.362511259,161.020334352,103.70918984,114.284103563,87.2108433736,103.9,115.295847962,88.3,116.266360606,51901.1240731,89.0,5.0,25.0,0.0315465191435,0.0,0.139540745428,0.0543877650321,0.0824454311295,0.185360284513,0.277267833593,0.0423072052343,0.0,0.0425283494747,0.109525992798,0.0350898736535
527,320.0,1.0,18.0,1.0,12034.0,1.0,115.480760685,115.2,117.826991371,116.94810985,166.772788059,104.380465104,114.205947498,100.27770809,117.1,115.85,90.5,107.742780749,47821.121671,89.0,5.0,25.0,0.0523010900737,0.200443417376,0.107182317908,0.0278469789973,0.00573918274225,0.0470403137713,0.51011240867,0.0219207485143,0.00123441397001,0.012992761111,0.000314215315107,0.0128721515505
539,321.0,1.0,18.0,1.0,51017.0,0.0,121.243127545,115.2,115.935753292,114.831484335,143.4,104.1,114.633733362,112.2,103.9,116.498837209,88.3,90.0357189472,44610.4400792,89.0,5.0,25.0,0.0676664072104,0.0,0.158363891619,0.0538509241778,0.0,0.0,0.553680929372,0.00113964854946,0.0,0.0199632803291,0.0322652713676,0.113069647375
551,322.0,1.0,18.0,1.0,17203.0,0.0,116.395185173,115.2,118.8,120.219103522,143.4,103.157365169,112.632894737,108.956963071,97.0,117.4,88.599938302,121.9931014,30226.0569585,89.0,5.0,25.0,0.0685353704956,0.0,0.0,0.0764983040662,0.0,0.0651993338707,0.482203802833,0.192318793759,0.00139498987185,0.0231255589221,0.0105262073374,0.0801976388449
563,323.0,1.0,18.0,1.0,28701.0,0.0,114.056430486,115.2,119.55576448,117.280383545,112.033898319,103.878708551,112.595413631,104.114984338,97.0,117.108510638,88.3,115.56863933,43852.6710421,89.0,5.0,25.0,0.0555128065297,0.0,0.0763822631033,0.0633512282958,0.00554806387445,0.103637061309,0.399238022895,0.0917485045084,0.0285659992539,0.0485567740256,0.0137259029871,0.113733373218
575,324.0,1.0,18.0,1.0,26169.0,0.0,118.420995114,115.2,124.079069767,110.539451857,112.734628047,105.246478873,114.189330231,107.7,103.9,111.2,90.5,116.499686393,27466.8357622,89.0,5.0,25.0,0.0945295729455,0.0,0.029347590938,0.249135118992,0.0253391554642,0.0683415748424,0.456648555996,0.0,0.0,0.00377017345155,0.0,0.0728882573701
587,325.0,1.0,18.0,1.0,9636.0,0.0,115.568842212,115.2,121.8,107.7,143.4,106.10008676,114.289361703,111.282802531,107.552638774,117.4,88.2999999999,115.131455558,29043.714646,89.0,5.0,25.0,0.0357494087783,0.0,0.0912752196849,0.00446067780124,0.0,0.0419828970165,0.60719601089,0.0062177414088,0.0490372099777,0.0267410874222,0.0253425032058,0.111997243813
599,344.0,1.3,18.0,2.0,26442.0,1.0,116.903676201,115.2,113.589509537,118.483748891,173.714630427,103.708329914,113.385020243,108.197751637,107.933054501,115.150322976,88.3,115.517000176,26951.19028,89.0,5.0,25.0,0.112559576438,0.0,0.0785447904033,0.0578242856433,0.0346812871715,0.0553314378443,0.352693617251,0.0175210884872,0.0498552885198,0.0800825367517,0.0280103867495,0.132895704738
611,345.0,2.4,18.0,4.0,21044.0,1.0,116.990910012,115.2,114.045614035,116.464953153,172.366024183,103.082533532,115.198924731,94.7905292447,103.9,114.744995408,88.3,113.378304239,14252.7507771,89.0,5.0,25.0,0.132461999879,0.0,0.0937127774455,0.0188757626932,0.141059607048,0.145921108614,0.204026333143,0.0101402572882,0.0,0.0412095546819,0.0968255427831,0.115767056424
623,476.0,1.5,18.0,3.0,32502.0,1.0,116.183423904,115.2,116.340520166,115.117550346,177.4,102.5,112.365869565,96.4165241835,103.9,129.788917526,88.3,126.067752443,34389.6053043,89.0,5.0,25.0,0.187114820309,0.0,0.0482060376905,0.0442991735104,0.0113693200835,0.0494759471164,0.446129899796,0.0488978217959,0.0,0.0778902749251,0.0474353708884,0.0391813338854
635,478.0,1.0,18.0,1.0,12223.0,0.0,117.585106359,115.2,121.8,121.138605363,143.4,106.4,114.218611521,112.2,103.9,113.95,88.3,109.5,16764.3913293,89.0,5.0,25.0,0.322421306488,0.0,0.0301917722176,0.0932184107206,0.0,0.0010934263577,0.505083099539,0.00743886712575,0.0,0.0097288773808,0.0214646617152,0.00935957845534
647,479.0,2.0,18.0,4.0,67973.0,0.0,115.47297356,115.2,121.8,112.792727225,143.4,102.5,111.287361091,105.137840003,101.307142857,129.198170326,88.3,99.5013913775,59260.442064,89.0,5.0,25.0,0.118966205366,0.0,0.273889483087,0.0918004554322,0.0,0.0192955200991,0.237402478725,0.0209429427124,0.0664086177287,0.0625587551129,0.0219703683562,0.0867651733814
659,480.0,2.1,18.0,4.0,50318.0,0.0,115.055930114,115.2,116.855904085,115.016309106,104.237418278,102.733011353,114.357862758,112.590880541,97.0000000002,127.65597088,88.4961252458,113.730403937,43392.2418664,89.0,5.0,25.0,0.0939875240257,0.000863511370131,0.145850070726,0.0854269553476,0.0176841412162,0.0547872466753,0.331557526978,0.0416525328992,0.0273037468388,0.071492703041,0.05210613288,0.0772879080022
671,481.0,1.5,18.0,3.0,49816.0,0.0,117.411672769,115.2,122.977223555,115.055775291,143.4,102.5,115.0291934,107.243738774,117.1,114.113154223,88.3,123.218272639,42658.2273392,89.0,5.0,25.0,0.0680884964877,0.0,0.0530973232602,0.0801261240337,0.0,0.0417230998683,0.355419617347,0.00787525027921,0.0047445058216,0.319355587315,0.0163596899272,0.0532103056603
683,482.0,2.6,18.0,4.0,81157.0,0.0,115.227196224,115.2,116.056045834,117.614169492,109.4,103.717895609,114.408631541,106.806760677,97.0,115.64521408,88.3,116.100222263,42285.1876342,89.0,5.0,25.0,0.111214915973,0.0325323287936,0.101938994875,0.124152477565,0.00145030932789,0.0193503874514,0.316317520433,0.0128968746517,0.000608266838952,0.201153574211,0.0139252626786,0.0644590872005
695,483.0,1.5,18.0,3.0,61625.0,0.0,114.776580708,115.2,122.826666667,112.945181431,106.551347238,102.5,112.831182256,92.0838859758,103.9,107.006578086,88.3657927849,121.042244196,56001.2681963,89.0,5.0,25.0,0.0748016290022,0.0,0.00535592827789,0.031427895763,0.0285433283908,0.00380200846301,0.247260820217,0.0108138462382,0.0,0.506738242794,0.0119627876346,0.0792935132189
707,484.0,1.5,18.0,3.0,27801.0,0.0,117.323187773,115.2,118.8,116.338067919,111.326734192,102.5,112.365600707,112.2,102.667414286,116.9,88.3,111.493284269,26782.6975824,89.0,5.0,25.0,0.314931929583,0.0,0.0,0.043924704211,0.0529422681758,0.000789715993934,0.418622346641,0.00673692215374,0.141945896124,0.0,0.0141684657574,0.00593775136006
719,485.0,1.0,18.0,1.0,36266.0,0.0,116.250009109,115.2,118.8,113.404126984,109.116459783,104.1,121.588928865,108.687113431,97.0,116.9,88.3,111.40690321,31601.8897572,89.0,5.0,25.0,0.113628248583,0.0,0.0,0.0491950275817,0.0280115450978,0.0,0.641684008114,0.0146871386493,0.111188085182,0.0,0.01283594314,0.0287700036511
731,486.0,2.1,18.0,4.0,58949.0,0.0,116.213107449,115.2,117.670960978,111.056882013,143.4,105.519125683,113.874117647,110.366096875,97.0,110.903717347,88.3,121.577507074,41555.7112398,89.0,5.0,25.0,0.073615125621,0.0,0.122456879633,0.0397872547728,0.0,0.0221766698357,0.292376263156,0.0194308394872,0.000483172865041,0.383297435974,0.0107959689391,0.0355803897167
743,487.0,2.0,18.0,4.0,44270.0,0.0,115.768184305,115.2,123.738244198,113.962257504,143.4,102.814014062,114.120811319,105.14235561,107.484746248,130.817969452,88.3,94.8874661051,23477.0038985,89.0,5.0,25.0,0.164923606352,0.00231567538272,0.0395652230891,0.089453206102,0.0,0.0410628381624,0.422175457606,0.0232329337782,0.022724375011,0.0306833286043,0.036533611713,0.1273297442
755,488.0,1.0,18.0,1.0,105914.0,0.0,115.532605539,115.2,118.8,105.191008777,103.0,104.1,111.534341946,112.2,103.9,135.9,90.5,111.4,21503.493478,89.0,5.0,25.0,0.197760829131,0.0,0.0,0.0638171764208,0.181071746923,0.0,0.478957747299,0.020652658303,0.0,0.0518207237679,0.0,0.00591911815464
767,489.0,1.0,18.0,1.0,14463.0,1.0,114.569179921,115.2,115.287410072,112.797815234,177.4,103.68762475,113.687980769,107.626764976,105.107159905,117.183698932,88.3742750224,121.03490566,52946.6777491,89.0,5.0,25.0,0.0372144862744,0.0,0.0393712047919,0.0379519500638,0.053653241473,0.0500338902074,0.589614051101,0.00536026196408,0.0444904292479,0.0560614430902,0.0686752620321,0.0175737797539
779,490.0,2.6,18.0,4.0,72585.0,0.0,117.721432428,115.2,114.120088791,113.951901875,143.4,104.611987382,113.732420824,112.2,108.834239131,123.351704546,88.2999999999,118.863252474,30248.0429833,89.0,5.0,25.0,0.0561698649113,0.00272871000874,0.0902258195218,0.12889358899,0.0,0.00355224279699,0.561577300606,0.001521065383,0.0197301206095,0.0347618802366,0.0169849142126,0.083854492723
791,491.0,1.5,18.0,3.0,30276.0,0.0,117.817384855,115.2,118.8,113.371668362,143.4,102.5,110.419957147,108.6,103.9,131.982474344,88.3,121.776403795,16661.3499776,89.0,5.0,25.0,0.149742173365,0.0,0.0,0.0970612286303,0.0,0.000211574739041,0.544989822345,0.0299035896362,0.0,0.0849057261023,0.0332469204092,0.0599389647723
803,492.0,2.4,18.0,4.0,57672.0,0.0,117.316714712,115.2,117.183050315,118.168880006,143.4,103.2903017,112.90562722,110.084767952,112.751021732,116.142424242,90.5,123.7176303,32584.3320452,89.0,5.0,25.0,0.140198277924,0.0170686170062,0.145980753509,0.122875454343,0.0,0.0407506345745,0.285163040712,0.0975180901132,0.059630974461,0.0163868359047,0.00143564269036,0.072991678761
815,493.0,1.8,18.0,4.0,65292.0,0.0,115.68440471,115.2,119.86471951,114.519957956,143.4,102.5,114.024945661,105.181227682,108.49747466,120.188729181,88.3,108.308611217,25804.5981938,89.0,5.0,25.0,0.172615967616,0.0,0.121602400674,0.139499457578,0.0,0.0377949467263,0.268420019843,0.056301762026,0.057629210116,0.0721008463768,0.0112685887555,0.0627668002886
827,494.0,1.0,18.0,1.0,5680.0,0.0,116.180706435,115.2,118.8,121.8,110.24227645,102.5,112.072898121,107.7,103.9,116.9,88.3,98.3,11750.8922258,89.0,5.0,25.0,0.164823818722,0.0,0.0,0.0529204356015,0.0239798944388,0.0208491312026,0.717382885613,0.0,0.0,0.0,0.0200438344222,0.0
839,495.0,1.0,18.0,1.0,26261.0,0.0,117.752485396,115.2,116.852320789,112.558940621,143.4,103.685732091,111.937078652,108.6,99.5598573367,127.755142316,89.0505304382,120.009882097,36940.4533985,89.0,5.0,25.0,0.0858048444403,0.0,0.0721815249344,0.186386465404,0.0,0.0995209349623,0.266179351421,0.0124549773629,0.155350520723,0.036130179823,0.0158603409791,0.0701308599492
851,496.0,1.5,18.0,3.0,10032.0,0.0,115.020452612,115.2,118.8,114.5,143.4,104.1,114.761731208,112.022784816,103.9,110.5,88.3,111.4,12662.0181826,89.0,5.0,25.0,0.119763537985,0.0,0.0,0.0,0.0,0.0,0.867268437289,0.00124391704639,0.0,0.00272612505357,0.00229648544848,0.00670149717571
863,497.0,1.5,18.0,3.0,69276.0,0.0,116.449040206,115.2,121.8,114.774037227,113.1,102.5,112.762455611,118.628955542,97.0,127.544281178,88.3,126.498106487,55648.8241692,89.0,5.0,25.0,0.12764680583,0.0,0.0360086854057,0.0921178748447,0.0480070716969,0.0621211407471,0.359348969151,0.0538097760233,0.0102137789647,0.0324661342802,0.0331665005149,0.145093262541
875,565.0,1.0,18.0,1.0,19763.0,0.0,117.640198102,115.2,118.8,120.165450462,113.1,104.1,112.32335958,112.2,103.9,116.998046411,88.3,129.236190183,37663.4555181,89.0,5.0,25.0,0.157214723016,0.0,0.0,0.0356998547197,0.0099147193083,0.0,0.506088842106,0.00123075057648,0.0,0.159036512975,0.0147654916285,0.11604910567
887,566.0,1.5,18.0,3.0,27312.0,1.0,118.37838423,115.2,113.572241993,116.075481921,128.249554967,106.920155146,114.015880893,97.81588971,102.826086957,125.782258848,88.3,108.002981345,35357.2472364,89.0,5.0,25.0,0.0504863539281,0.0,0.119187440517,0.0887006171341,0.0320427753008,0.0719734958531,0.285114007618,0.0762976749088,0.0475427206168,0.0951551535866,0.0327524633877,0.100747297149
899,567.0,2.5,18.0,4.0,45057.0,0.0,116.413671673,115.2,119.471078482,114.176208096,113.1,103.027940619,111.719996384,104.039224844,109.024346479,107.969003644,88.3,123.525849486,36851.4492119,89.0,5.0,25.0,0.115048733561,0.00931737176956,0.0920881629224,0.0535441374201,0.00420744828171,0.0190249555705,0.250293621291,0.0860802365649,0.0263178852413,0.194466177051,0.0448819426991,0.104729327626
911,568.0,1.5,18.0,3.0,112498.0,0.0,117.496273512,115.2,121.826218921,110.651401869,103.0,102.5,112.722311828,109.049494944,97.0,126.63182758,88.3,123.554157817,78954.2761,89.0,5.0,25.0,0.106263842176,0.0,0.294129221031,0.0523936238139,0.00638351700026,0.0357993585126,0.248811431136,0.0433059863875,0.0427235057105,0.0715133828363,0.00671302194741,0.0919631094473
923,569.0,1.0,18.0,1.0,115479.0,0.0,118.363092313,115.2,118.8,111.169122867,113.1,103.595288794,113.828890404,121.2,103.9,111.2,88.3,126.957470712,40731.1010871,89.0,5.0,25.0,0.0696350079924,0.0,0.0,0.338175260839,0.023566814134,0.0812884895871,0.41992817549,0.00988387095495,0.0,0.00158899974812,0.018954180216,0.0369792010405
935,570.0,1.0,18.0,1.0,26648.0,0.0,116.77754198,115.2,121.8,116.550877808,111.666627774,104.166666667,113.130263906,108.463581822,103.721991621,115.921196406,88.7903663436,115.621193068,45590.43968,89.0,5.0,25.0,0.10268138599,0.0,0.0268340311707,0.120794721283,0.00861291241514,0.0313152038744,0.317471035785,0.101796631281,0.131358089687,0.0361665793012,0.0193902893215,0.10357911989
947,571.0,2.1,18.0,4.0,68667.0,0.0,114.358415018,115.2,120.096182126,109.370543989,113.1,104.685032703,114.624223338,110.885906924,97.0,127.563844822,88.3,126.798949298,45883.6940389,89.0,5.0,25.0,0.0351569427968,0.0,0.0793105436793,0.123761652479,0.00228247783224,0.040619330238,0.254175649365,0.03374757158,0.0104142385275,0.352946854745,0.0209811823541,0.0466035564029
959,572.0,2.0,18.0,2.0,59609.0,0.0,118.435067923,115.2,124.074495289,111.919584418,110.265190446,102.5,112.721982241,103.823516829,100.38452237,107.100857357,88.3,120.886745726,57850.347935,89.0,5.0,25.0,0.102401830008,0.00200316073063,0.0722298520461,0.0519998547494,0.00447096171685,0.0116538512215,0.225226502098,0.0270450851317,0.241108253088,0.2102468446,0.0184344751773,0.0331793294318
971,573.0,2.5,18.0,4.0,119692.0,0.0,115.164486409,115.2,119.370097917,119.239972665,109.815091325,102.725484791,113.812368809,110.896614129,117.1,121.516620746,88.3,124.044844391,48609.5878896,89.0,5.0,25.0,0.0971389248426,0.0317861969948,0.0816431522924,0.0557155346529,0.0214608010624,0.0289452508293,0.197760886032,0.0265308384656,0.0451059625885,0.179297989463,0.0407325928138,0.193881869963
983,574.0,2.1,18.0,4.0,18204.0,0.0,114.616339047,115.2,121.8,115.097744006,113.1,103.294421399,112.528859061,108.986050858,103.9,117.4,88.3,111.410107293,13451.5818557,89.0,5.0,25.0,0.151971746937,0.0,0.0337318435897,0.0476274046305,0.00648799233347,0.0212062648876,0.659713806578,0.0112326246346,0.0,0.025661104669,0.0123911118544,0.0299760998846
995,575.0,1.5,18.0,3.0,153980.0,0.0,116.011118288,115.2,118.393088695,111.921343141,113.1,102.5,115.020217896,119.1849968,103.9,124.767203636,88.3,123.642520696,67894.358784,89.0,5.0,25.0,0.0544373540673,0.0,0.141264199034,0.0498600753524,0.00434155535674,0.00086534454328,0.458412252028,0.128500487904,0.0,0.0797859687123,0.022966787116,0.0595659758849
1007,576.0,1.5,18.0,3.0,51680.0,0.0,115.527347713,115.2,121.8,115.615904865,109.4,102.5,115.026648433,103.081312586,97.6161958207,121.546655533,88.3157913926,118.897883245,48167.7446625,89.0,5.0,25.0,0.113232569412,0.0,0.0662714943757,0.075095189995,0.00126830999448,0.00754773658509,0.365431846326,0.03501655479,0.152290311971,0.0778900519259,0.0289735553125,0.076982379313
1019,577.0,2.4,18.0,4.0,45709.0,0.0,117.793279161,115.2,114.696509696,110.534522766,143.4,103.137360093,114.378951635,109.30427436,97.0,122.059678988,88.4991363921,109.85247601,36185.5425767,89.0,5.0,25.0,0.147950922621,0.00494210170152,0.126114068223,0.0963992472902,0.0,0.0563619581772,0.335850288113,0.0323181476432,0.000988840316401,0.0847280933936,0.0465250302574,0.0678213022638
1031,578.0,2.8,18.0,4.0,25941.0,1.0,115.302107744,115.2,121.8,106.007321,170.122812456,104.045454546,111.72570922,111.894817068,98.6968310882,113.019800905,88.3,126.745547876,23633.7626258,89.0,5.0,25.0,0.162677137669,0.0,0.0546142834967,0.0304398120984,0.0947261577508,0.021973895417,0.213196542514,0.011858546256,0.0196918138153,0.173923880928,0.0746457695841,0.142252160469
1043,665.0,1.3,18.0,2.0,23327.0,0.0,116.713737051,115.2,113.831807818,114.886110012,143.4,102.950471822,113.622605301,112.2,97.0,128.21063544,88.3,116.396311875,31166.5320075,89.0,5.0,25.0,0.103840771736,0.0,0.105750163131,0.140518641415,0.0,0.0275225964905,0.436510700976,0.00545470321111,0.000631350996558,0.0637433055974,0.0256214093268,0.0904063571198
1055,666.0,1.0,18.0,1.0,14499.0,0.0,115.395410934,115.2,121.8,116.738114403,143.4,107.5,114.327066381,121.2,103.9,116.9,88.3,111.102670623,25211.7024627,89.0,5.0,25.0,0.0551907577644,0.0,0.0695963250314,0.049884264048,0.0,0.00587247420954,0.57918415788,0.18668895498,0.00167243935173,0.0,0.0225769997572,0.0293336269776
1067,667.0,1.5,18.0,3.0,30033.0,1.0,113.358759232,115.2,121.8,116.630338957,172.063692006,103.37857848,114.8,103.00850178,103.9,135.9,88.3,113.091039324,25345.1899017,89.0,5.0,25.0,0.120726188326,0.0,0.134904380398,0.0791367656943,0.124243226334,0.0704462534603,0.264613024512,0.0172810990766,0.0,0.0823283596656,0.017037173056,0.0892835294759
1079,668.0,2.5,18.0,4.0,100236.0,0.0,115.577413579,115.2,119.227670419,112.855406604,143.4,102.5,114.019964613,110.06652333,97.0000000004,119.310669864,88.3,117.38421534,42040.4197936,89.0,5.0,25.0,0.0591098455482,0.0476428514052,0.225390609583,0.0506356344495,0.0,0.0448960401719,0.335620649095,0.0480507327728,0.0141067608506,0.0821852814476,0.0201365494082,0.0722250452683
1091,669.0,1.0,18.0,1.0,47941.0,0.0,116.654031331,115.2,115.228540771,114.64166352,143.4,102.5,114.106616856,95.5665030815,102.1,113.732343857,88.783108108,121.404477617,56795.8865733,89.0,5.0,25.0,0.0705050401807,0.0,0.0307386898718,0.0690052321626,0.0,0.0069824790307,0.683750393087,0.0242392347128,0.00326654273425,0.0236479252677,0.0113658709838,0.0764985919689
1103,670.0,1.8,18.0,4.0,18768.0,0.0,114.1,115.2,113.5125,119.165019763,143.4,107.5,112.981905148,107.7,117.1,116.9,90.5,131.351635165,22269.815995,89.0,5.0,25.0,0.00609552461989,0.0,0.029929776399,0.0467246820477,0.0,0.00394409438796,0.74281528854,0.0,0.0847809851833,0.0,0.0,0.0857096488208
1115,671.0,1.0,18.0,1.0,16372.0,0.0,117.662897644,115.2,121.8,108.346231731,143.4,102.913924861,114.178512961,102.357968298,103.9,116.858852868,88.3,116.466666667,37334.6938406,89.0,5.0,25.0,0.0801067383981,0.0,0.0274152796653,0.0377466201353,0.0,0.122322739843,0.32741010204,0.344884282284,0.0,0.0278062068138,0.022080408288,0.0102276225308
1127,672.0,1.8,18.0,4.0,64068.0,0.0,117.762876573,115.2,117.239092496,113.330818258,143.4,103.646033989,114.582154238,108.422013427,103.9,120.677489503,88.492262815,119.902018394,40788.3936251,89.0,5.0,25.0,0.0618575375137,0.159787020907,0.0731523279755,0.0401852689917,0.0,0.0668023775453,0.400928615226,0.0258612480231,0.0,0.0385972449945,0.0234188413059,0.109409517517
1139,673.0,1.0,18.0,1.0,25890.0,1.0,112.634642017,115.2,121.8,112.474242834,177.4,104.1,115.105691057,112.2,96.9999999999,105.60250876,88.3,130.651624896,41629.9139878,89.0,5.0,25.0,0.0452492651328,0.0,0.00983466883507,0.100128795829,0.0677982028664,0.0,0.289473067718,0.000969810220703,0.00727634645908,0.362405009069,0.0254600146834,0.0914048191849
1151,674.0,1.5,18.0,3.0,79521.0,0.0,116.060508439,115.2,119.063387735,110.823630529,103.0,103.667820069,113.049850511,110.575364999,108.057977129,127.105186222,88.3235779052,111.189620295,91597.787928,89.0,5.0,25.0,0.0356292024934,0.0,0.182861738383,0.0324588627564,0.00557343789408,0.00741473439929,0.192832403175,0.00315358502565,0.0125696191034,0.420974312392,0.0102044198709,0.0963276845073
1163,675.0,1.0,18.0,1.0,23149.0,0.0,115.803672321,115.2,121.8,116.209358582,143.4,103.260869565,114.772190643,98.363455721,107.2,114.3,88.3,120.724618568,41203.4740655,89.0,5.0,25.0,0.0839710617076,0.0,0.233968008686,0.0137910470278,0.0,0.0590322391239,0.347107735352,0.0211842454421,0.0336309496024,0.0202568149201,0.00952722812135,0.177530670017
1175,676.0,1.5,18.0,3.0,43156.0,1.0,119.165587355,115.2,118.472862885,115.767410625,177.4,105.61827957,114.593390192,110.007924107,107.2,128.938506199,88.3,133.682750672,38133.8393561,89.0,5.0,25.0,0.0638320895482,0.0,0.153385581255,0.0514924373207,0.0215473315175,0.0372536229172,0.410197491798,0.00894272852315,0.0677187164181,0.123802388211,0.0118954450833,0.0499321674072
1187,677.0,1.0,18.0,1.0,26166.0,1.0,117.370557824,115.2,121.8,116.399797909,135.899863508,103.331090707,114.634474124,112.2,100.921532776,117.4,88.3,118.664186503,58387.312188,89.0,5.0,25.0,0.113142084661,0.0,0.0242918433433,0.159989964921,0.023016355783,0.038138744736,0.256625786237,0.00226392637901,0.312692860101,0.0176249794756,0.0162479535093,0.0359655008533
1199,678.0,1.5,18.0,3.0,67053.0,1.0,119.229988535,115.2,120.44995121,107.885611737,170.123212666,103.740079365,114.664169834,100.06066778,103.9,135.9,88.3,130.424149856,51331.2950547,89.0,5.0,25.0,0.0367692913102,0.0,0.106293073822,0.0287967282018,0.102798685427,0.0346116510015,0.292037018642,0.178965167161,0.0,0.0135500699122,0.0578290865109,0.14834922801
1211,679.0,2.0,18.0,4.0,112551.0,0.0,116.897861749,115.2,122.061486739,119.855718539,107.511991769,107.067078972,112.70315617,117.174990518,97.0000000002,118.853567629,88.3000000002,130.665120041,48067.4513535,89.0,5.0,25.0,0.0739662416206,0.0,0.052201130947,0.335585480799,0.0185210112522,0.00963464316476,0.304349768862,0.0322447957256,0.0290501294616,0.0466357631891,0.0217212885871,0.0760897463903
1223,680.0,1.0,18.0,1.0,27355.0,0.0,111.577197324,115.2,114.340189299,109.327574932,103.0,107.5,114.51634368,99.1805815176,97.0,132.613725837,88.3,103.54444361,65545.3158024,89.0,5.0,25.0,0.0224516051279,0.0,0.136720419394,0.103885305756,0.00918537124248,0.00502587441225,0.370887404418,0.0626630417013,0.00536080048929,0.120609604806,0.0325448905452,0.130665682107
1235,681.0,1.0,18.0,1.0,35054.0,1.0,115.845835049,115.2,116.278836271,113.957876888,177.4,102.5,115.444906782,103.470127251,116.872881356,116.9,88.3,126.322848498,39721.6641411,89.0,5.0,25.0,0.0993489417397,0.0,0.0773789984795,0.151241095637,0.00775503287291,0.0205002211339,0.388447520458,0.0208973094561,0.0626292379698,0.0,0.0230594927404,0.148742149513
1247,684.0,2.3,18.0,2.0,36830.0,1.0,114.607284981,115.2,117.386260018,112.501106918,165.921207741,103.495934959,112.489995706,97.0308631233,97.2748179302,127.016919848,88.4305711116,102.35707681,36111.7157378,89.0,5.0,25.0,0.124755126593,0.0,0.178788103808,0.0590506783368,0.0451308406552,0.015661177361,0.350715926012,0.0260521871418,0.0742604506445,0.030527390562,0.0304822307783,0.0645758881088
1259,685.0,1.0,18.0,1.0,35310.0,0.0,116.850636372,115.2,120.155732362,107.333517311,111.979681251,102.5,114.301176471,100.118536528,103.9,110.758864762,88.3,107.149170889,53166.4127233,89.0,5.0,25.0,0.0779941036028,0.0,0.18391318117,0.0462523344516,0.0108155687363,0.00895097637884,0.239952219641,0.00125350568898,0.0021148712085,0.331389720019,0.00775268859682,0.0896108305073
1271,686.0,2.4,18.0,4.0,109030.0,0.0,112.422830504,115.2,115.595855434,110.444092816,143.4,102.553478224,113.159053886,110.219753086,103.9,115.170897155,88.3,121.477465858,46472.7757162,89.0,5.0,25.0,0.0353760308472,0.0381348295046,0.0931907911637,0.109900994994,0.0,0.0221624840938,0.346487170015,0.060144072747,0.0,0.0106075800026,0.00938554026195,0.27461050637
1283,687.0,1.0,18.0,1.0,67382.0,0.0,115.281798437,115.2,116.933641998,120.695039487,113.1,105.365731463,115.022917991,99.9197125257,103.9,124.357699247,88.2999999999,110.676060062,57461.7378851,89.0,5.0,25.0,0.0392173260237,0.0,0.0458102696163,0.0870070405663,0.00767875001221,0.0229592159595,0.34238278804,0.00974844570634,0.0,0.16378850242,0.0112341662985,0.270173495357
1295,688.0,1.5,18.0,3.0,36000.0,0.0,116.661900775,115.2,118.8,118.407016958,113.1,106.818032787,114.330016488,113.582249717,112.261080005,114.3,88.3,110.534448443,51587.9284563,89.0,5.0,25.0,0.259013854762,0.0,0.0,0.0506416208901,0.00213160208286,0.0152836533007,0.326762462881,0.0481982385934,0.236382923625,0.00217462300959,0.0108082134884,0.0486028073683
1307,689.0,1.8,18.0,2.0,21544.0,0.0,117.612305225,115.2,113.3,108.088045312,113.1,103.569366225,113.51057971,111.811491047,97.0,119.871969361,88.3,115.144437892,25250.0751162,89.0,5.0,25.0,0.0987289347302,0.0352549089505,0.0537017497945,0.0563173196083,0.00352838408898,0.0543968337564,0.379757067497,0.0282872533114,0.00262854273586,0.256550681445,0.00328687574097,0.0275614483388
1319,690.0,1.0,18.0,1.0,28253.0,0.0,115.5542827,115.2,120.204493337,116.624963018,143.4,103.602457835,114.949589111,106.051018926,105.086070258,121.939015886,88.3,113.259998843,62244.3921981,89.0,5.0,25.0,0.105042356853,0.0,0.0971877139998,0.107201328994,0.0,0.0463950522535,0.391225972901,0.00578512196996,0.051840014566,0.0491866908588,0.0152411213358,0.130894626269
