,ident_men,w1,w2,w3,p1,p2,p3,depenses_par_uc,depenses_tot,typmen,fumeur,strate,dip14pr,agepr,situapr,situacj,stalog,nenfants,nactifs,rural,petite_villes,villes_moyennes,grandes_villes,agglo_paris
2216,2803,0.07392299631549244,0.06502107351762013,0.8610559301668874,146.52,116.67493814,111.17027191,20357.399995803833,20357.399995803833,1,0,2,41,64,5,0,1,0,0,0,0,0,0,0
2217,2804,0.0,0.12411918710519104,0.8758808128948089,146.52,114.646339709,104.038086625,5837.400001525879,8756.100002288818,2,0,2,41,49,4,0,3,1,1,0,0,0,0,0
2218,2805,0.09106951682120598,0.16834706359718438,0.7405834195816097,146.52,116.259103247,111.437837253,20756.99994945526,41513.99989891052,4,0,2,42,52,1,1,2,1,2,0,0,0,0,0
2219,2806,0.0,0.08788571424417788,0.9121142857558221,146.52,115.408650525,109.639170339,24450.389978408813,24450.389978408813,1,0,2,42,49,1,0,3,0,1,0,0,0,0,0
2220,2807,0.09335503618846257,0.13777862886605355,0.7688663349454838,146.52,114.724092438,111.050786233,10444.00002193451,20888.00004386902,4,1,2,50,41,1,1,3,1,2,0,0,0,0,0
2221,2808,0.04519081077019135,0.11448107155657203,0.8403281176732366,146.52,117.031464199,114.610685817,18968.90000629425,18968.90000629425,1,0,2,20,52,1,0,2,0,1,0,0,0,0,0
2222,2809,0.09543878521090603,0.09408110816111467,0.8104801066279793,146.52,114.662333775,114.280659648,21597.322205437555,38875.1799697876,4,1,2,50,47,1,1,5,1,2,0,0,0,0,0
2223,2810,0.15903549346199083,0.17346933781621782,0.6674951687217914,146.52,116.288591309,114.145965213,11288.285754067556,23705.40008354187,4,0,2,71,37,1,7,3,2,1,0,0,0,0,0
2224,2811,0.023317549205516437,0.2620085364239228,0.7146739143705608,146.52,116.386254702,117.310857981,15929.142816634405,33451.19991493225,4,1,2,60,51,1,1,3,2,2,0,0,0,0,0
2225,2812,0.03807779931557401,0.1681144751160149,0.7938077255684111,146.52,114.90066242,111.483469674,25264.065079689026,50528.13015937805,4,0,2,70,69,5,1,2,1,1,0,0,0,0,0
2226,2891,0.0,0.2854903622501003,0.7145096377498997,146.52,115.806418246,116.053220804,8821.173296610514,13231.759944915771,2,0,3,71,58,6,0,3,1,1,0,0,0,0,0
2227,2892,0.09779620804802101,0.05607465574593909,0.8461291362060399,146.52,115.255676832,111.423317823,13574.760055541992,13574.760055541992,1,1,3,30,22,3,0,3,0,0,0,0,0,0,0
2228,2893,0.0,0.051433818979870434,0.9485661810201296,146.52,114.34074347,116.40621773,8906.979982376099,8906.979982376099,1,0,3,20,34,1,0,3,0,1,0,0,0,0,0
2229,2894,0.0,0.22082472069406597,0.779175279305934,146.52,116.58668488,123.482043144,8311.660009384155,8311.660009384155,1,1,3,42,37,4,0,3,0,1,0,0,0,0,0
2230,2895,0.03798130346064276,0.1659432354422082,0.796075461097149,146.52,117.958400499,111.173614007,20536.419999599457,20536.419999599457,1,0,3,20,27,1,0,3,0,1,0,0,0,0,0
2231,2896,0.0,0.11419636635984645,0.8858036336401536,146.52,116.609877596,111.150941372,23100.793308258057,34651.189962387085,3,1,3,33,28,1,1,3,0,2,0,0,0,0,0
2232,2897,0.0,0.06043335212237474,0.9395666478776252,146.52,114.589368943,124.311975301,10635.187005996704,10635.187005996704,1,1,3,41,28,7,0,3,0,0,0,0,0,0,0
2233,2898,0.02513001892641292,0.07078237121710451,0.9040876098564826,146.52,113.743837071,113.369493802,12316.89520131974,25865.479922771454,4,1,3,31,33,1,1,3,2,2,0,0,0,0,0
2234,2899,0.05611248394628252,0.07159737072553894,0.8722901453281785,146.52,115.101053504,114.453399474,9267.10000038147,9267.10000038147,1,0,3,41,21,3,0,3,0,0,0,0,0,0,0
2235,2900,0.0,0.034913212838707346,0.9650867871612927,146.52,121.93,115.939340376,8042.799987792969,8042.799987792969,1,0,3,20,72,5,0,1,0,0,0,0,0,0,0
2236,2901,0.0,0.14030748563387752,0.8596925143661225,146.52,115.701754268,114.538702386,28862.133341471355,43293.20001220703,3,0,3,20,74,5,5,1,0,0,0,0,0,0,0
2237,2902,0.0,0.09104632067804881,0.9089536793219511,146.52,115.946214324,117.419322562,29148.020154953003,29148.020154953003,1,0,3,10,77,5,0,1,0,0,0,0,0,0,0
2238,2903,0.0,0.06592884655481425,0.9340711534451858,146.52,115.862942455,112.038153878,12086.060010433197,12086.060010433197,1,0,3,41,21,3,0,3,0,0,0,0,0,0,0
2239,2905,0.0,0.19585917076408518,0.8041408292359148,146.52,115.231012367,115.866696953,16372.239991505941,24558.35998725891,3,0,3,60,58,1,6,2,0,1,0,0,0,0,0
2240,2988,0.012595935055849817,0.12299930552468312,0.864404759419467,146.52,116.198806934,114.333528464,13761.05327351888,20641.57991027832,3,1,1,71,51,1,4,3,0,2,0,0,0,0,0
2241,2989,0.11538670622498011,0.17521249408680767,0.7094007996882122,146.52,118.505935202,107.813778016,18026.3400182724,18026.3400182724,1,0,1,70,61,5,0,3,0,0,0,0,0,0,0
2242,2990,0.0,0.15916643383397888,0.8408335661660211,146.52,116.298198155,116.44377093,18262.644521925184,32872.76013946533,4,0,1,41,32,1,1,5,1,2,0,0,0,0,0
2243,2991,0.0,0.12350162677107614,0.8764983732289239,146.52,113.312013385,109.082998295,11773.879985809326,17660.81997871399,2,0,1,50,67,5,0,1,1,1,0,0,0,0,0
2244,2992,0.05727835758519711,0.04484203526346864,0.8978796071513343,146.52,115.419079268,114.870744143,21157.380142211914,21157.380142211914,1,1,1,41,63,5,0,3,0,0,0,0,0,0,0
2245,2993,0.0,0.22978587119475322,0.7702141288052468,146.52,115.399583549,115.79740402,8277.21332359314,12415.81998538971,3,0,1,70,79,5,5,1,0,0,0,0,0,0,0
2246,2994,0.12971253576361172,0.22647735282540635,0.643810111410982,146.52,116.009339079,112.778848927,18056.728060913087,45141.820152282715,4,0,1,50,58,4,6,2,2,3,0,0,0,0,0
2247,2995,0.0,0.2529104450657072,0.7470895549342929,146.52,115.392430331,123.768842221,15050.386658350626,22575.57998752594,2,0,1,50,47,1,0,2,1,1,0,0,0,0,0
2248,2996,0.0,0.1574579243250193,0.8425420756749807,146.52,115.520017051,115.253877711,9039.959992726644,13559.939989089966,3,0,1,71,73,5,5,1,0,0,0,0,0,0,0
2249,2997,0.13394120415615873,0.2443529365577449,0.6217058592860963,146.52,113.091149287,113.002398293,15412.73335647583,23119.100034713745,3,0,1,31,26,1,4,3,0,2,0,0,0,0,0
2250,2998,0.0,0.340376188826452,0.6596238111735481,146.52,115.554463096,109.391562022,22215.106623331707,33322.65993499756,3,0,1,70,79,5,5,1,0,0,0,0,0,0,0
2251,2999,0.023230157951170897,0.061240504171438954,0.9155293378773901,146.52,116.905248953,108.679728786,19464.952153744907,44769.38995361328,4,0,1,20,51,1,1,2,2,2,0,0,0,0,0
2252,3000,0.04553615619977565,0.15559908582116444,0.7988647579790599,146.52,115.200540038,116.43088168,42140.800055503845,84281.60011100769,5,0,1,20,67,5,5,1,0,0,0,0,0,0,0
2253,3001,0.0,0.1937498828470186,0.8062501171529814,146.52,116.14660604,113.80692753,9813.57996559143,9813.57996559143,1,0,1,71,83,5,0,1,0,0,0,0,0,0,0
2254,3002,0.059162847971286237,0.13922032617179497,0.8016168258569188,146.52,114.444160275,109.758205196,15747.495237532115,33069.739998817444,4,0,1,42,41,1,1,2,2,2,0,0,0,0,0
2255,3003,0.05629579286109646,0.1407706530538652,0.8029335540850383,146.52,115.089946968,122.836144266,17158.591280398163,39464.75994491577,4,1,1,50,48,1,1,2,2,2,0,0,0,0,0
2256,3004,0.08647277059793226,0.09323160176463355,0.8202956276374341,146.52,114.630621171,112.38163117,12327.580030441284,12327.580030441284,1,0,1,71,59,1,0,3,0,1,0,0,0,0,0
2257,3005,0.06835011129655547,0.2123037867533188,0.7193461019501257,146.52,115.037575561,110.428054732,14130.066618124645,33912.159883499146,4,0,1,42,36,1,1,2,3,2,0,0,0,0,0
2258,3006,0.038228273780771295,0.12480678524160452,0.8369649409776242,146.52,115.383431941,110.304395057,12741.991327119911,29306.580052375793,4,0,1,31,42,1,1,2,2,2,0,0,0,0,0
2259,3143,0.07257536128927182,0.20483916541828873,0.7225854732924395,146.52,116.235461287,110.72433903,9642.8500076135,23142.8400182724,4,0,1,71,41,1,6,2,3,1,0,0,0,0,0
2260,3144,0.05551749083254522,0.11428297383738473,0.8301995353300701,146.52,115.728473527,110.254212995,18308.744462331135,32955.740032196045,4,1,1,41,28,1,1,3,1,2,0,0,0,0,0
2261,3145,0.035110534336678156,0.13372724637985467,0.8311622192834672,146.52,116.635257632,120.621614647,16455.96652666728,29620.7397480011,4,1,1,50,51,1,1,2,1,2,0,0,0,0,0
2262,3146,0.17372283670054245,0.06671281669657281,0.7595643466028847,146.52,115.9841397,124.029315221,12318.472577608549,16014.014350891113,2,1,1,42,35,1,0,3,1,1,0,0,0,0,0
2263,3147,0.07077529156598868,0.12410968283629446,0.8051150255977169,146.52,116.080501719,113.369673251,22216.523840313865,46654.70006465912,4,0,1,43,30,1,1,2,2,2,0,0,0,0,0
2264,3148,0.0,0.2446713254256623,0.7553286745743377,146.52,117.017139983,114.817399999,9691.900029659271,19383.800059318542,4,1,1,70,49,1,1,3,1,3,0,0,0,0,0
2265,3149,0.019243407411179907,0.15241748490322293,0.8283391076855972,146.52,115.274588289,121.386812001,26121.499998728435,39182.24999809265,2,1,1,30,67,5,0,3,1,0,0,0,0,0,0
2266,3150,0.023399618284779433,0.09993466626408157,0.876665715451139,146.52,114.974977854,125.949985461,13500.21996307373,13500.21996307373,1,1,1,70,32,1,0,3,0,1,0,0,0,0,0
2267,3151,0.04238070951888767,0.14322690209764333,0.814392388383469,146.52,116.01213053,103.74317019,19799.26006380717,29698.890095710754,3,0,1,20,31,1,1,3,0,2,0,0,0,0,0
2268,3152,0.1282217552407236,0.11619584481075095,0.7555823999485255,146.52,116.055267182,108.596054985,17632.30000283983,31738.140005111694,4,0,1,31,34,1,1,3,1,2,0,0,0,0,0
2269,3153,0.023893506249664104,0.233939904825917,0.7421665889244189,146.52,116.492928424,110.883925066,16039.504048919678,40098.760122299194,4,0,1,20,59,1,1,1,2,2,0,0,0,0,0
2270,3154,0.029296276347350124,0.03963200237104117,0.9310717212816088,146.52,115.018551154,107.417609548,14791.413359006247,22187.12003850937,3,0,1,50,68,5,5,3,0,0,0,0,0,0,0
2271,3249,0.022627158167569654,0.17426537629085964,0.8031074655415708,146.52,116.120489842,112.483171198,9192.493306477865,13788.739959716797,3,0,0,71,61,5,5,1,0,0,0,0,0,0,0
2272,3255,0.0,0.19231514461136504,0.807684855388635,146.52,115.461055588,108.839676543,8102.672578175862,12154.008867263794,2,0,0,50,36,1,0,1,1,1,0,0,0,0,0
2273,3256,0.0,0.07898437727018502,0.921015622729815,146.52,114.740892721,122.91749245,13254.520011901855,13254.520011901855,1,1,0,50,37,1,0,3,0,1,0,0,0,0,0
2274,3257,0.03338415238268801,0.32996746528140763,0.6366483823359044,146.52,116.281690925,111.541936376,15420.48999452591,30840.97998905182,4,0,0,50,52,1,1,2,1,3,0,0,0,0,0
2275,3258,0.1297971454246164,0.23296156473658214,0.6372412898388015,146.52,116.486945496,111.439608967,12835.266714323134,26954.060100078583,4,1,0,50,35,1,1,2,2,2,0,0,0,0,0
2276,3259,0.05320368010136943,0.2655750355953027,0.6812212843033278,146.52,114.758565599,113.512101603,9773.759991963705,14660.639987945557,3,0,0,71,76,5,5,3,0,0,0,0,0,0,0
2277,3260,0.06076529744233733,0.24849118141081689,0.6907435211468458,146.52,115.589315261,110.83017062,15899.863928985596,39749.65982246399,4,0,0,50,49,1,1,1,2,2,0,0,0,0,0
2278,3261,0.061983569503794134,0.09149966868063314,0.8465167618155728,146.52,114.991738689,113.698920572,16778.640022277832,25167.960033416748,3,0,0,71,43,1,4,3,0,2,0,0,0,0,0
2279,3262,0.1367398229500043,0.12271363289558053,0.7405465441544151,146.52,115.64983286,115.176586838,8366.253336588541,12549.380004882812,3,0,0,71,72,5,5,1,0,0,0,0,0,0,0
2280,3263,0.04734321326525757,0.19138103718569935,0.7612757495490431,146.52,115.995307874,114.596679861,9610.670011997223,19221.340023994446,4,0,0,70,53,1,1,1,1,2,0,0,0,0,0
2281,3264,0.054478442422499086,0.16979882770400026,0.7757227298735007,146.52,117.205445024,115.787866234,22726.33326212565,47725.29985046387,4,1,0,50,28,1,1,3,2,2,0,0,0,0,0
2282,3270,0.0,0.2025599368531438,0.7974400631468562,146.52,116.80087854,111.645326785,11191.946665445963,16787.919998168945,3,0,0,71,63,5,7,1,0,0,0,0,0,0,0
2283,3271,0.09599870020539933,0.105710568455985,0.7982907313386157,146.52,117.856992579,124.515115103,16250.22002029419,16250.22002029419,1,0,0,41,82,5,0,1,0,0,0,0,0,0,0
2284,3476,0.019398689290879383,0.042687692468864405,0.9379136182402562,146.52,114.25182445,109.969085446,34418.81988334656,34418.81988334656,1,0,2,42,67,5,0,1,0,0,0,0,0,0,0
2285,3477,0.0,0.1615047384057305,0.8384952615942695,146.52,116.173540113,116.388638693,7007.719976425171,7007.719976425171,1,0,2,70,91,5,0,3,0,0,0,0,0,0,0
2286,3478,0.057546169823672715,0.11112905069203828,0.831324779484289,146.52,114.53878445,111.182192487,18086.000032424927,18086.000032424927,1,0,2,41,49,1,0,2,0,1,0,0,0,0,0
2287,3485,0.0,0.08088135430825516,0.9191186456917448,146.52,118.79272321,117.326618064,12205.780019760132,12205.780019760132,1,0,2,71,88,5,0,3,0,0,0,0,0,0,0
2288,3486,0.07295964269378949,0.09493247993742929,0.8321078773687812,146.52,114.696593835,106.894051381,28582.560103098553,42873.84015464783,3,1,2,50,25,1,4,3,0,2,0,0,0,0,0
2289,3487,0.2280553567280637,0.16980239013275988,0.6021422531391764,146.52,116.339110661,107.404596334,14364.933352152506,21547.40002822876,3,0,2,41,29,1,1,3,0,2,0,0,0,0,0
2290,3488,0.03157604537211598,0.24978716575141333,0.7186367888764706,146.52,115.44457432,115.342871845,10978.786690394083,16468.180035591125,3,0,2,70,66,5,1,3,0,1,0,0,0,0,0
2291,3507,0.060978469841578946,0.06581609549740373,0.8732054346610173,146.52,116.780877056,113.76434643,12791.400014241537,19187.100021362305,3,0,0,71,72,5,5,1,0,0,0,0,0,0,0
2292,3508,0.0,0.26257484509421075,0.7374251549057893,146.52,116.244570833,125.531739217,16412.13329188029,24618.199937820435,3,1,0,70,83,5,5,1,0,0,0,0,0,0,0
2293,3509,0.046346178069294815,0.09547312823183164,0.8581806936988735,146.52,115.345244098,122.420371932,13463.89337793986,20195.84006690979,3,0,0,71,70,5,6,1,0,0,0,0,0,0,0
2294,3510,0.0576859088248062,0.17397633803075532,0.7683377531444385,146.52,115.175143494,115.467862586,11294.208343823751,27106.100025177002,4,0,0,41,49,1,2,2,3,2,0,0,0,0,0
2295,3511,0.0,0.18306454662067093,0.816935453379329,146.52,114.81300412,118.187504872,16862.14000415802,16862.14000415802,1,0,0,70,77,5,0,1,0,0,0,0,0,0,0
2296,3512,0.07537955263648433,0.17934404820370667,0.745276399159809,146.52,116.42705645,120.265162144,20465.320006688435,30697.980010032654,3,0,0,70,75,5,5,1,0,0,0,0,0,0,0
2297,3513,0.06440261115539037,0.10334069306650227,0.8322566957781073,146.52,116.938811927,109.015665094,24787.815210819244,49575.63042163849,4,0,0,50,50,1,1,2,1,3,0,0,0,0,0
2298,3514,0.0,0.25371907342251293,0.7462809265774871,146.52,115.536373488,114.276732748,9748.839950561523,14623.259925842285,2,0,0,50,50,1,0,1,1,1,0,0,0,0,0
2299,3515,0.03613924115466295,0.13985100784083118,0.8240097510045059,146.52,116.863026769,123.219946302,22062.81338119507,33094.2200717926,3,1,0,41,59,1,1,1,0,2,0,0,0,0,0
2300,3516,0.10306817202538475,0.1473328683400064,0.7495989596346089,146.52,116.76181666,110.448149277,15135.613345464071,22703.420018196106,3,0,0,50,66,5,5,1,0,0,0,0,0,0,0
2301,3517,0.0,0.4016514604881476,0.5983485395118524,146.52,116.207039706,124.156448527,12376.899955749512,12376.899955749512,1,0,0,70,72,5,0,3,0,0,0,0,0,0,0
2302,3518,0.0,0.13658352208810845,0.8634164779118916,146.52,113.586174007,120.591411904,9702.0,14553.0,3,0,0,70,81,5,5,1,0,0,0,0,0,0,0
2303,3519,0.0,0.12896107823721983,0.8710389217627802,146.52,116.790434783,110.209315059,14200.04670461019,42600.14011383057,4,0,0,70,48,1,1,1,3,2,0,0,0,0,0
2304,3520,0.0,0.257696279655395,0.742303720344605,146.52,115.864613372,114.888943865,16405.358915964764,24608.038373947144,3,0,0,71,75,5,5,1,0,0,0,0,0,0,0
2305,3521,0.06071724425273516,0.152996498362936,0.7862862573843288,146.52,117.555046597,116.079009341,20280.711090299817,36505.27996253967,4,1,0,50,46,1,1,2,1,2,0,0,0,0,0
2306,3537,0.0,0.17072544710663537,0.8292745528933646,146.52,116.439281429,113.380936852,21348.31121550666,38426.96018791199,4,1,0,30,43,1,1,2,1,2,0,0,0,0,0
2307,3538,0.0,0.325856506441766,0.674143493558234,146.52,115.217083376,113.395682076,15405.057157788957,32350.62003135681,4,0,0,43,39,1,1,2,2,2,0,0,0,0,0
2308,3539,0.04298597084749744,0.1607352925431744,0.7962787366093281,146.52,113.957277556,113.815431519,16129.293340682983,24193.940011024475,3,0,0,20,53,1,6,1,0,1,0,0,0,0,0
2309,3540,0.06788134007169344,0.32110099737748926,0.6110176625508174,146.52,114.588007996,109.865500744,11125.857186090378,23364.300090789795,4,0,0,50,39,1,1,2,2,2,0,0,0,0,0
2310,3541,0.04831683105080382,0.16531671878619578,0.7863664501630004,146.52,116.118347688,122.001105053,13506.679999351501,13506.679999351501,1,0,0,70,59,1,0,1,0,1,0,0,0,0,0
2311,3542,0.03781743620069064,0.30507810406122887,0.6571044597380805,146.52,116.156371582,105.890233245,15469.054985523224,30938.109971046448,4,0,0,42,48,1,1,1,1,2,0,0,0,0,0
2312,3543,0.07585832686157166,0.16029076308150353,0.7638509100569248,146.52,116.021009474,112.533577001,11075.206663449606,16612.809995174408,3,0,0,71,78,5,5,1,0,0,0,0,0,0,0
2313,3544,0.17979916813680197,0.2222027362175749,0.5979980956456231,146.52,116.528693943,114.995676696,12715.910102844238,25431.820205688477,4,1,0,71,51,1,4,1,1,2,0,0,0,0,0
2314,3545,0.0,0.17869872173626933,0.8213012782637307,146.52,114.293748126,132.183883085,7833.520015716553,7833.520015716553,1,0,0,70,82,5,0,5,0,0,0,0,0,0,0
2315,3546,0.033861725056202295,0.2605901626876152,0.7055481122561825,146.52,116.519683682,125.156998566,12797.142868950254,26874.000024795532,4,1,0,50,38,1,1,2,2,2,0,0,0,0,0
2316,3547,0.0,0.270719529797831,0.729280470202169,146.52,116.860265157,113.835195113,21044.559991200764,31566.839986801147,3,1,0,50,57,1,5,1,0,1,0,0,0,0,0
2317,3548,0.0,0.16173653250032882,0.8382634674996712,146.52,116.393043578,126.988976784,16570.65332921346,24855.97999382019,3,0,0,50,67,5,1,1,0,1,0,0,0,0,0
2318,3549,0.030838848925135953,0.22697116442815124,0.7421899866467128,146.52,115.443761592,111.816135842,16699.715389838584,43419.26001358032,4,1,0,20,41,1,6,2,3,1,0,0,0,0,0
2319,3550,0.040023933969630075,0.4051292222038928,0.5548468438264772,146.52,116.167419767,114.755636912,14941.060028076172,14941.060028076172,1,0,0,20,45,1,0,5,0,1,0,0,0,0,0
2320,3551,0.035671932986805543,0.14059029925207278,0.8237377677611216,146.52,115.511984436,113.683857484,24674.861545562744,32077.320009231567,2,0,0,31,46,1,0,2,1,1,0,0,0,0,0
2321,3552,0.05361639290931761,0.20182143169668895,0.7445621753939934,146.52,117.573020409,111.577578135,17379.759967041016,43449.39991760254,4,0,0,50,47,1,1,2,2,3,0,0,0,0,0
2322,3590,0.034123862769109385,0.14012509927111994,0.8257510379597707,146.52,117.408249619,109.35045675,33016.97332127889,49525.459981918335,3,1,2,41,51,1,1,1,0,2,0,0,0,0,0
2323,3591,0.0,0.034565331070763546,0.9654346689292365,146.52,114.401209462,111.676895017,16044.400005340576,16044.400005340576,1,0,2,41,48,1,0,3,0,1,0,0,0,0,0
2324,3592,0.0,0.22456433493894493,0.7754356650610551,146.52,115.267748,103.932946128,21527.253372192383,32290.880058288574,3,0,2,33,31,1,1,3,0,2,0,0,0,0,0
2325,3593,0.040500750419980906,0.11033984872794675,0.8491594008520723,146.52,116.850232753,119.564894341,17546.999976476032,26320.49996471405,3,1,2,50,27,1,1,3,0,2,0,0,0,0,0
2326,3594,0.0,0.3186786465967577,0.6813213534032423,146.52,117.380243138,109.582906904,12910.999965667725,12910.999965667725,1,0,2,60,60,1,0,3,0,1,0,0,0,0,0
2327,3595,0.0,0.1795862222276507,0.8204137777723494,146.52,115.545421384,110.240257594,12616.533328162299,22709.75999069214,4,0,2,60,34,1,1,3,1,2,0,0,0,0,0
2328,3596,0.0,0.21980602398786428,0.7801939760121357,146.52,116.079131794,112.450729287,18167.199996948242,18167.199996948242,1,0,2,60,78,6,0,1,0,0,0,0,0,0,0
2329,3597,0.0,0.15927157913814483,0.8407284208618552,146.52,116.440856499,112.127476142,20241.066697438557,30361.600046157837,3,0,2,20,60,5,6,1,0,0,0,0,0,0,0
2330,3598,0.04853900527785723,0.11226144759546737,0.8391995471266754,146.52,117.078487175,113.743355976,23836.500014305115,23836.500014305115,1,1,2,33,63,5,0,3,0,0,0,0,0,0,0
2331,3599,0.0,0.07437505097317434,0.9256249490268257,146.52,117.508365937,114.028510867,19713.6000474294,29570.400071144104,3,1,2,42,23,1,3,3,0,1,0,0,0,0,0
2332,3600,0.0,0.10167333050332698,0.8983266694966731,146.52,114.106067853,113.53630404,20933.120042800903,20933.120042800903,1,0,2,50,54,1,0,2,0,1,0,0,0,0,0
2333,3601,0.016701836797887223,0.18491374626694088,0.7983844169351719,146.52,115.641550832,114.869076924,9434.636410510902,31134.300154685974,4,1,2,41,43,1,6,3,4,2,0,0,0,0,0
2334,3602,0.07882685435247885,0.06185280475558809,0.8593203408919331,146.52,114.485307987,114.101269704,19790.209983825684,19790.209983825684,1,0,2,70,85,5,0,1,0,0,0,0,0,0,0
2335,3603,0.020437466296112906,0.061275310188989816,0.9182872235148972,146.52,118.692766367,115.635540106,14019.349799156189,14019.349799156189,1,0,2,71,62,5,0,3,0,0,0,0,0,0,0
2336,3720,0.12346858849138646,0.23260065424770093,0.6439307572609126,146.52,115.60830467,109.878748954,13015.239964485168,39045.719893455505,4,0,1,50,48,1,1,1,3,4,0,0,0,0,0
