,posteCOICOP,annee,description,categoriefiscale,supplementaire
2212,11113,2001,Restauration sur place,3,1
2213,11113,2002,Restauration sur place,3,1
2214,11113,2003,Restauration sur place,3,1
2215,11113,2004,Restauration sur place,3,1
2216,11113,2005,Restauration sur place,3,1
2217,11113,2006,Restauration sur place,3,1
2218,11113,2007,Restauration sur place,3,1
2219,11113,2008,Restauration sur place,3,1
2220,11113,2009,Restauration sur place,3,1
2221,11113,2010,Restauration sur place,2,1
2222,11113,2011,Restauration sur place,2,1
2223,11113,2012,Restauration sur place,4,1
2224,11113,2013,Restauration sur place,4,1
2225,11113,2014,Restauration sur place,4,1
2226,11114,1994,Consommation de boissons alcoolisées,3,1
2227,11114,1995,Consommation de boissons alcoolisées,3,1
2228,11114,1996,Consommation de boissons alcoolisées,3,1
2229,11114,1997,Consommation de boissons alcoolisées,3,1
2230,11114,1998,Consommation de boissons alcoolisées,3,1
2231,11114,1999,Consommation de boissons alcoolisées,3,1
2232,11114,2000,Consommation de boissons alcoolisées,3,1
2233,11114,2001,Consommation de boissons alcoolisées,3,1
2234,11114,2002,Consommation de boissons alcoolisées,3,1
2235,11114,2003,Consommation de boissons alcoolisées,3,1
2236,11114,2004,Consommation de boissons alcoolisées,3,1
2237,11114,2005,Consommation de boissons alcoolisées,3,1
2238,11114,2006,Consommation de boissons alcoolisées,3,1
2239,11114,2007,Consommation de boissons alcoolisées,3,1
2240,11114,2008,Consommation de boissons alcoolisées,3,1
2241,11114,2009,Consommation de boissons alcoolisées,3,1
2242,11114,2010,Consommation de boissons alcoolisées,3,1
2243,11114,2011,Consommation de boissons alcoolisées,3,1
2244,11114,2012,Consommation de boissons alcoolisées,3,1
2245,11114,2013,Consommation de boissons alcoolisées,3,1
2246,11114,2014,Consommation de boissons alcoolisées,3,1
2247,1112,1994,Cantines,0,0
2248,1112,1995,Cantines,0,0
2249,1112,1996,Cantines,0,0
2250,1112,1997,Cantines,0,0
2251,1112,1998,Cantines,0,0
2252,1112,1999,Cantines,0,0
2253,1112,2000,Cantines,0,0
2254,1112,2001,Cantines,0,0
2255,1112,2002,Cantines,2,0
2256,1112,2003,Cantines,2,0
2257,1112,2004,Cantines,2,0
2258,1112,2005,Cantines,2,0
2259,1112,2006,Cantines,2,0
2260,1112,2007,Cantines,2,0
2261,1112,2008,Cantines,2,0
2262,1112,2009,Cantines,2,0
2263,1112,2010,Cantines,2,0
2264,1112,2011,Cantines,2,0
2265,1112,2012,Cantines,2,0
2266,1112,2013,Cantines,2,0
2267,1112,2014,Cantines,2,0
2268,1120,1994,Services d'hébergement,2,0
2269,1120,1995,Services d'hébergement,2,0
2270,1120,1996,Services d'hébergement,2,0
2271,1120,1997,Services d'hébergement,2,0
2272,1120,1998,Services d'hébergement,2,0
2273,1120,1999,Services d'hébergement,2,0
2274,1120,2000,Services d'hébergement,2,0
2275,1120,2001,Services d'hébergement,2,0
2276,1120,2002,Services d'hébergement,2,0
2277,1120,2003,Services d'hébergement,2,0
2278,1120,2004,Services d'hébergement,2,0
2279,1120,2005,Services d'hébergement,2,0
2280,1120,2006,Services d'hébergement,2,0
2281,1120,2007,Services d'hébergement,2,0
2282,1120,2008,Services d'hébergement,2,0
2283,1120,2009,Services d'hébergement,2,0
2284,1120,2010,Services d'hébergement,2,0
2285,1120,2011,Services d'hébergement,2,0
2286,1120,2012,Services d'hébergement,4,0
2287,1120,2013,Services d'hébergement,4,0
2288,1120,2014,Services d'hébergement,4,0
2289,1211,1994,Salons de coiffure et instituts de soins et de beauté,3,0
2290,1211,1995,Salons de coiffure et instituts de soins et de beauté,3,0
2291,1211,1996,Salons de coiffure et instituts de soins et de beauté,3,0
2292,1211,1997,Salons de coiffure et instituts de soins et de beauté,3,0
2293,1211,1998,Salons de coiffure et instituts de soins et de beauté,3,0
2294,1211,1999,Salons de coiffure et instituts de soins et de beauté,3,0
2295,1211,2000,Salons de coiffure et instituts de soins et de beauté,3,0
2296,1211,2001,Salons de coiffure et instituts de soins et de beauté,3,0
2297,1211,2002,Salons de coiffure et instituts de soins et de beauté,3,0
2298,1211,2003,Salons de coiffure et instituts de soins et de beauté,3,0
2299,1211,2004,Salons de coiffure et instituts de soins et de beauté,3,0
2300,1211,2005,Salons de coiffure et instituts de soins et de beauté,3,0
2301,1211,2006,Salons de coiffure et instituts de soins et de beauté,3,0
2302,1211,2007,Salons de coiffure et instituts de soins et de beauté,3,0
2303,1211,2008,Salons de coiffure et instituts de soins et de beauté,3,0
2304,1211,2009,Salons de coiffure et instituts de soins et de beauté,3,0
2305,1211,2010,Salons de coiffure et instituts de soins et de beauté,3,0
2306,1211,2011,Salons de coiffure et instituts de soins et de beauté,3,0
2307,1211,2012,Salons de coiffure et instituts de soins et de beauté,3,0
2308,1211,2013,Salons de coiffure et instituts de soins et de beauté,3,0
2309,1211,2014,Salons de coiffure et instituts de soins et de beauté,3,0
2310,1212,1994,Appareils électriques pour soins corporels,3,0
2311,1212,1995,Appareils électriques pour soins corporels,3,0
2312,1212,1996,Appareils électriques pour soins corporels,3,0
2313,1212,1997,Appareils électriques pour soins corporels,3,0
2314,1212,1998,Appareils électriques pour soins corporels,3,0
2315,1212,1999,Appareils électriques pour soins corporels,3,0
2316,1212,2000,Appareils électriques pour soins corporels,3,0
2317,1212,2001,Appareils électriques pour soins corporels,3,0
2318,1212,2002,Appareils électriques pour soins corporels,3,0
2319,1212,2003,Appareils électriques pour soins corporels,3,0
2320,1212,2004,Appareils électriques pour soins corporels,3,0
2321,1212,2005,Appareils électriques pour soins corporels,3,0
2322,1212,2006,Appareils électriques pour soins corporels,3,0
2323,1212,2007,Appareils électriques pour soins corporels,3,0
2324,1212,2008,Appareils électriques pour soins corporels,3,0
2325,1212,2009,Appareils électriques pour soins corporels,3,0
2326,1212,2010,Appareils électriques pour soins corporels,3,0
2327,1212,2011,Appareils électriques pour soins corporels,3,0
2328,1212,2012,Appareils électriques pour soins corporels,3,0
2329,1212,2013,Appareils électriques pour soins corporels,3,0
2330,1212,2014,Appareils électriques pour soins corporels,3,0
2331,1213,1994,"Autres appareils, articles et produits pour soins corporels",3,0
2332,1213,1995,"Autres appareils, articles et produits pour soins corporels",3,0
2333,1213,1996,"Autres appareils, articles et produits pour soins corporels",3,0
2334,1213,1997,"Autres appareils, articles et produits pour soins corporels",3,0
2335,1213,1998,"Autres appareils, articles et produits pour soins corporels",3,0
2336,1213,1999,"Autres appareils, articles et produits pour soins corporels",3,0
2337,1213,2000,"Autres appareils, articles et produits pour soins corporels",3,0
2338,1213,2001,"Autres appareils, articles et produits pour soins corporels",3,0
2339,1213,2002,"Autres appareils, articles et produits pour soins corporels",3,0
2340,1213,2003,"Autres appareils, articles et produits pour soins corporels",3,0
2341,1213,2004,"Autres appareils, articles et produits pour soins corporels",3,0
2342,1213,2005,"Autres appareils, articles et produits pour soins corporels",3,0
2343,1213,2006,"Autres appareils, articles et produits pour soins corporels",3,0
2344,1213,2007,"Autres appareils, articles et produits pour soins corporels",3,0
2345,1213,2008,"Autres appareils, articles et produits pour soins corporels",3,0
2346,1213,2009,"Autres appareils, articles et produits pour soins corporels",3,0
2347,1213,2010,"Autres appareils, articles et produits pour soins corporels",3,0
2348,1213,2011,"Autres appareils, articles et produits pour soins corporels",3,0
2349,1213,2012,"Autres appareils, articles et produits pour soins corporels",3,0
2350,1213,2013,"Autres appareils, articles et produits pour soins corporels",3,0
2351,1213,2014,"Autres appareils, articles et produits pour soins corporels",3,0
2352,1220,1994,Prostitution,0,0
2353,1220,1995,Prostitution,0,0
2354,1220,1996,Prostitution,0,0
2355,1220,1997,Prostitution,0,0
2356,1220,1998,Prostitution,0,0
2357,1220,1999,Prostitution,0,0
2358,1220,2000,Prostitution,0,0
2359,1220,2001,Prostitution,0,0
2360,1220,2002,Prostitution,0,0
2361,1220,2003,Prostitution,0,0
2362,1220,2004,Prostitution,0,0
2363,1220,2005,Prostitution,0,0
2364,1220,2006,Prostitution,0,0
2365,1220,2007,Prostitution,0,0
2366,1220,2008,Prostitution,0,0
2367,1220,2009,Prostitution,0,0
2368,1220,2010,Prostitution,0,0
2369,1220,2011,Prostitution,0,0
2370,1220,2012,Prostitution,0,0
2371,1220,2013,Prostitution,0,0
2372,1220,2014,Prostitution,0,0
2373,1231,1994,Articles de bijouterie et horlogerie,3,0
2374,1231,1995,Articles de bijouterie et horlogerie,3,0
2375,1231,1996,Articles de bijouterie et horlogerie,3,0
2376,1231,1997,Articles de bijouterie et horlogerie,3,0
2377,1231,1998,Articles de bijouterie et horlogerie,3,0
2378,1231,1999,Articles de bijouterie et horlogerie,3,0
2379,1231,2000,Articles de bijouterie et horlogerie,3,0
2380,1231,2001,Articles de bijouterie et horlogerie,3,0
2381,1231,2002,Articles de bijouterie et horlogerie,3,0
2382,1231,2003,Articles de bijouterie et horlogerie,3,0
2383,1231,2004,Articles de bijouterie et horlogerie,3,0
2384,1231,2005,Articles de bijouterie et horlogerie,3,0
2385,1231,2006,Articles de bijouterie et horlogerie,3,0
2386,1231,2007,Articles de bijouterie et horlogerie,3,0
2387,1231,2008,Articles de bijouterie et horlogerie,3,0
2388,1231,2009,Articles de bijouterie et horlogerie,3,0
2389,1231,2010,Articles de bijouterie et horlogerie,3,0
2390,1231,2011,Articles de bijouterie et horlogerie,3,0
2391,1231,2012,Articles de bijouterie et horlogerie,3,0
2392,1231,2013,Articles de bijouterie et horlogerie,3,0
2393,1231,2014,Articles de bijouterie et horlogerie,3,0
2394,1232,1994,Autres effets personnels,3,0
2395,1232,1995,Autres effets personnels,3,0
2396,1232,1996,Autres effets personnels,3,0
2397,1232,1997,Autres effets personnels,3,0
2398,1232,1998,Autres effets personnels,3,0
2399,1232,1999,Autres effets personnels,3,0
2400,1232,2000,Autres effets personnels,3,0
2401,1232,2001,Autres effets personnels,3,0
2402,1232,2002,Autres effets personnels,3,0
2403,1232,2003,Autres effets personnels,3,0
2404,1232,2004,Autres effets personnels,3,0
2405,1232,2005,Autres effets personnels,3,0
2406,1232,2006,Autres effets personnels,3,0
2407,1232,2007,Autres effets personnels,3,0
2408,1232,2008,Autres effets personnels,3,0
2409,1232,2009,Autres effets personnels,3,0
2410,1232,2010,Autres effets personnels,3,0
2411,1232,2011,Autres effets personnels,3,0
2412,1232,2012,Autres effets personnels,3,0
2413,1232,2013,Autres effets personnels,3,0
2414,1232,2014,Autres effets personnels,3,0
2415,1240,1994,Protection sociale,3,0
2416,1240,1995,Protection sociale,3,0
2417,1240,1996,Protection sociale,3,0
2418,1240,1997,Protection sociale,3,0
2419,1240,1998,Protection sociale,3,0
2420,1240,1999,Protection sociale,3,0
2421,1240,2000,Protection sociale,2,0
2422,1240,2001,Protection sociale,2,0
2423,1240,2002,Protection sociale,2,0
2424,1240,2003,Protection sociale,2,0
2425,1240,2004,Protection sociale,2,0
2426,1240,2005,Protection sociale,2,0
2427,1240,2006,Protection sociale,2,0
2428,1240,2007,Protection sociale,2,0
2429,1240,2008,Protection sociale,2,0
2430,1240,2009,Protection sociale,2,0
2431,1240,2010,Protection sociale,2,0
2432,1240,2011,Protection sociale,2,0
2433,1240,2012,Protection sociale,4,0
2434,1240,2013,Protection sociale,4,0
2435,1240,2014,Protection sociale,4,0
2436,1251,1994,Assurance vie,17,0
2437,1251,1995,Assurance vie,17,0
2438,1251,1996,Assurance vie,17,0
2439,1251,1997,Assurance vie,17,0
2440,1251,1998,Assurance vie,17,0
2441,1251,1999,Assurance vie,17,0
2442,1251,2000,Assurance vie,17,0
2443,1251,2001,Assurance vie,17,0
2444,1251,2002,Assurance vie,17,0
2445,1251,2003,Assurance vie,17,0
2446,1251,2004,Assurance vie,17,0
2447,1251,2005,Assurance vie,17,0
2448,1251,2006,Assurance vie,17,0
2449,1251,2007,Assurance vie,17,0
2450,1251,2008,Assurance vie,17,0
2451,1251,2009,Assurance vie,17,0
2452,1251,2010,Assurance vie,17,0
2453,1251,2011,Assurance vie,17,0
2454,1251,2012,Assurance vie,17,0
2455,1251,2013,Assurance vie,17,0
2456,1251,2014,Assurance vie,17,0
2457,1252,1994,Assurance habitation,17,0
2458,1252,1995,Assurance habitation,17,0
2459,1252,1996,Assurance habitation,17,0
2460,1252,1997,Assurance habitation,17,0
2461,1252,1998,Assurance habitation,17,0
2462,1252,1999,Assurance habitation,17,0
2463,1252,2000,Assurance habitation,17,0
2464,1252,2001,Assurance habitation,17,0
2465,1252,2002,Assurance habitation,17,0
2466,1252,2003,Assurance habitation,17,0
2467,1252,2004,Assurance habitation,17,0
2468,1252,2005,Assurance habitation,17,0
2469,1252,2006,Assurance habitation,17,0
2470,1252,2007,Assurance habitation,17,0
2471,1252,2008,Assurance habitation,17,0
2472,1252,2009,Assurance habitation,17,0
2473,1252,2010,Assurance habitation,17,0
2474,1252,2011,Assurance habitation,17,0
2475,1252,2012,Assurance habitation,17,0
2476,1252,2013,Assurance habitation,17,0
2477,1252,2014,Assurance habitation,17,0
2478,1253,1994,Assurance maladie,16,0
2479,1253,1995,Assurance maladie,16,0
2480,1253,1996,Assurance maladie,16,0
2481,1253,1997,Assurance maladie,16,0
2482,1253,1998,Assurance maladie,16,0
2483,1253,1999,Assurance maladie,16,0
2484,1253,2000,Assurance maladie,16,0
2485,1253,2001,Assurance maladie,16,0
2486,1253,2002,Assurance maladie,16,0
2487,1253,2003,Assurance maladie,16,0
2488,1253,2004,Assurance maladie,16,0
2489,1253,2005,Assurance maladie,16,0
2490,1253,2006,Assurance maladie,16,0
2491,1253,2007,Assurance maladie,16,0
2492,1253,2008,Assurance maladie,16,0
2493,1253,2009,Assurance maladie,16,0
2494,1253,2010,Assurance maladie,16,0
2495,1253,2011,Assurance maladie,16,0
2496,1253,2012,Assurance maladie,16,0
2497,1253,2013,Assurance maladie,16,0
2498,1253,2014,Assurance maladie,16,0
2499,1254,1994,Assurance transports,15,0
2500,1254,1995,Assurance transports,15,0
2501,1254,1996,Assurance transports,15,0
2502,1254,1997,Assurance transports,15,0
2503,1254,1998,Assurance transports,15,0
2504,1254,1999,Assurance transports,15,0
2505,1254,2000,Assurance transports,15,0
2506,1254,2001,Assurance transports,15,0
2507,1254,2002,Assurance transports,15,0
2508,1254,2003,Assurance transports,15,0
2509,1254,2004,Assurance transports,15,0
2510,1254,2005,Assurance transports,15,0
2511,1254,2006,Assurance transports,15,0
2512,1254,2007,Assurance transports,15,0
2513,1254,2008,Assurance transports,15,0
2514,1254,2009,Assurance transports,15,0
2515,1254,2010,Assurance transports,15,0
2516,1254,2011,Assurance transports,15,0
2517,1254,2012,Assurance transports,15,0
2518,1254,2013,Assurance transports,15,0
2519,1254,2014,Assurance transports,15,0
2520,1255,1994,Autres assurances,17,0
2521,1255,1995,Autres assurances,17,0
2522,1255,1996,Autres assurances,17,0
2523,1255,1997,Autres assurances,17,0
2524,1255,1998,Autres assurances,17,0
2525,1255,1999,Autres assurances,17,0
2526,1255,2000,Autres assurances,17,0
2527,1255,2001,Autres assurances,17,0
2528,1255,2002,Autres assurances,17,0
2529,1255,2003,Autres assurances,17,0
2530,1255,2004,Autres assurances,17,0
2531,1255,2005,Autres assurances,17,0
2532,1255,2006,Autres assurances,17,0
2533,1255,2007,Autres assurances,17,0
2534,1255,2008,Autres assurances,17,0
2535,1255,2009,Autres assurances,17,0
2536,1255,2010,Autres assurances,17,0
2537,1255,2011,Autres assurances,17,0
2538,1255,2012,Autres assurances,17,0
2539,1255,2013,Autres assurances,17,0
2540,1255,2014,Autres assurances,17,0
2541,1261,1994,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2542,1261,1995,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2543,1261,1996,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2544,1261,1997,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2545,1261,1998,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2546,1261,1999,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2547,1261,2000,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2548,1261,2001,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2549,1261,2002,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2550,1261,2003,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2551,1261,2004,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2552,1261,2005,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2553,1261,2006,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2554,1261,2007,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2555,1261,2008,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2556,1261,2009,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2557,1261,2010,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2558,1261,2011,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2559,1261,2012,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2560,1261,2013,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2561,1261,2014,Coûts des services d'intermédiation financière indirectement mesurés,0,0
2562,1262,1994,Autres services financiers non compris ailleurs,3,0
2563,1262,1995,Autres services financiers non compris ailleurs,3,0
2564,1262,1996,Autres services financiers non compris ailleurs,3,0
2565,1262,1997,Autres services financiers non compris ailleurs,3,0
2566,1262,1998,Autres services financiers non compris ailleurs,3,0
2567,1262,1999,Autres services financiers non compris ailleurs,3,0
2568,1262,2000,Autres services financiers non compris ailleurs,3,0
2569,1262,2001,Autres services financiers non compris ailleurs,3,0
2570,1262,2002,Autres services financiers non compris ailleurs,3,0
2571,1262,2003,Autres services financiers non compris ailleurs,3,0
2572,1262,2004,Autres services financiers non compris ailleurs,3,0
2573,1262,2005,Autres services financiers non compris ailleurs,3,0
2574,1262,2006,Autres services financiers non compris ailleurs,3,0
2575,1262,2007,Autres services financiers non compris ailleurs,3,0
2576,1262,2008,Autres services financiers non compris ailleurs,3,0
2577,1262,2009,Autres services financiers non compris ailleurs,3,0
2578,1262,2010,Autres services financiers non compris ailleurs,3,0
2579,1262,2011,Autres services financiers non compris ailleurs,3,0
2580,1262,2012,Autres services financiers non compris ailleurs,3,0
2581,1262,2013,Autres services financiers non compris ailleurs,3,0
2582,1262,2014,Autres services financiers non compris ailleurs,3,0
2583,1270,1994,Autres services non compris ailleurs,3,0
2584,1270,1995,Autres services non compris ailleurs,3,0
2585,1270,1996,Autres services non compris ailleurs,3,0
2586,1270,1997,Autres services non compris ailleurs,3,0
2587,1270,1998,Autres services non compris ailleurs,3,0
2588,1270,1999,Autres services non compris ailleurs,3,0
2589,1270,2000,Autres services non compris ailleurs,3,0
2590,1270,2001,Autres services non compris ailleurs,3,0
2591,1270,2002,Autres services non compris ailleurs,3,0
2592,1270,2003,Autres services non compris ailleurs,3,0
2593,1270,2004,Autres services non compris ailleurs,3,0
2594,1270,2005,Autres services non compris ailleurs,3,0
2595,1270,2006,Autres services non compris ailleurs,3,0
2596,1270,2007,Autres services non compris ailleurs,3,0
2597,1270,2008,Autres services non compris ailleurs,3,0
2598,1270,2009,Autres services non compris ailleurs,3,0
2599,1270,2010,Autres services non compris ailleurs,3,0
2600,1270,2011,Autres services non compris ailleurs,3,0
2601,1270,2012,Autres services non compris ailleurs,3,0
2602,1270,2013,Autres services non compris ailleurs,3,0
2603,1270,2014,Autres services non compris ailleurs,3,0
2604,9901,1994,caution pour la location d'un logement,0,1
2605,9901,1995,caution pour la location d'un logement,0,1
2606,9901,1996,caution pour la location d'un logement,0,1
2607,9901,1997,caution pour la location d'un logement,0,1
2608,9901,1998,caution pour la location d'un logement,0,1
2609,9901,1999,caution pour la location d'un logement,0,1
2610,9901,2000,caution pour la location d'un logement,0,1
2611,9901,2001,caution pour la location d'un logement,0,1
2612,9901,2002,caution pour la location d'un logement,0,1
2613,9901,2003,caution pour la location d'un logement,0,1
2614,9901,2004,caution pour la location d'un logement,0,1
2615,9901,2005,caution pour la location d'un logement,0,1
2616,9901,2006,caution pour la location d'un logement,0,1
2617,9901,2007,caution pour la location d'un logement,0,1
2618,9901,2008,caution pour la location d'un logement,0,1
2619,9901,2009,caution pour la location d'un logement,0,1
2620,9901,2010,caution pour la location d'un logement,0,1
2621,9901,2011,caution pour la location d'un logement,0,1
2622,9901,2012,caution pour la location d'un logement,0,1
2623,9901,2013,caution pour la location d'un logement,0,1
2624,9901,2014,caution pour la location d'un logement,0,1
2625,9902,1994,"achats de logements, garages, parkings, box et terrains",0,1
2626,9902,1995,"achats de logements, garages, parkings, box et terrains",0,1
2627,9902,1996,"achats de logements, garages, parkings, box et terrains",0,1
2628,9902,1997,"achats de logements, garages, parkings, box et terrains",0,1
2629,9902,1998,"achats de logements, garages, parkings, box et terrains",0,1
2630,9902,1999,"achats de logements, garages, parkings, box et terrains",0,1
2631,9902,2000,"achats de logements, garages, parkings, box et terrains",0,1
2632,9902,2001,"achats de logements, garages, parkings, box et terrains",0,1
2633,9902,2002,"achats de logements, garages, parkings, box et terrains",0,1
2634,9902,2003,"achats de logements, garages, parkings, box et terrains",0,1
2635,9902,2004,"achats de logements, garages, parkings, box et terrains",0,1
2636,9902,2005,"achats de logements, garages, parkings, box et terrains",0,1
2637,9902,2006,"achats de logements, garages, parkings, box et terrains",0,1
2638,9902,2007,"achats de logements, garages, parkings, box et terrains",0,1
2639,9902,2008,"achats de logements, garages, parkings, box et terrains",0,1
2640,9902,2009,"achats de logements, garages, parkings, box et terrains",0,1
2641,9902,2010,"achats de logements, garages, parkings, box et terrains",0,1
2642,9902,2011,"achats de logements, garages, parkings, box et terrains",0,1
2643,9902,2012,"achats de logements, garages, parkings, box et terrains",0,1
2644,9902,2013,"achats de logements, garages, parkings, box et terrains",0,1
2645,9902,2014,"achats de logements, garages, parkings, box et terrains",0,1
2646,9903,1994,Gros travaux d'entretien dans les logements,2,1
2647,9903,1995,Gros travaux d'entretien dans les logements,2,1
2648,9903,1996,Gros travaux d'entretien dans les logements,2,1
2649,9903,1997,Gros travaux d'entretien dans les logements,2,1
2650,9903,1998,Gros travaux d'entretien dans les logements,2,1
2651,9903,1999,Gros travaux d'entretien dans les logements,2,1
2652,9903,2000,Gros travaux d'entretien dans les logements,2,1
2653,9903,2001,Gros travaux d'entretien dans les logements,2,1
2654,9903,2002,Gros travaux d'entretien dans les logements,2,1
2655,9903,2003,Gros travaux d'entretien dans les logements,2,1
2656,9903,2004,Gros travaux d'entretien dans les logements,2,1
2657,9903,2005,Gros travaux d'entretien dans les logements,2,1
2658,9903,2006,Gros travaux d'entretien dans les logements,2,1
2659,9903,2007,Gros travaux d'entretien dans les logements,2,1
2660,9903,2008,Gros travaux d'entretien dans les logements,2,1
2661,9903,2009,Gros travaux d'entretien dans les logements,2,1
2662,9903,2010,Gros travaux d'entretien dans les logements,2,1
2663,9903,2011,Gros travaux d'entretien dans les logements,2,1
2664,9903,2012,Gros travaux d'entretien dans les logements,4,1
2665,9903,2013,Gros travaux d'entretien dans les logements,4,1
2666,9903,2014,Gros travaux d'entretien dans les logements,4,1
2667,9911,1994,impôts et taxes de la résidence principale,0,1
2668,9911,1995,impôts et taxes de la résidence principale,0,1
2669,9911,1996,impôts et taxes de la résidence principale,0,1
2670,9911,1997,impôts et taxes de la résidence principale,0,1
2671,9911,1998,impôts et taxes de la résidence principale,0,1
2672,9911,1999,impôts et taxes de la résidence principale,0,1
2673,9911,2000,impôts et taxes de la résidence principale,0,1
2674,9911,2001,impôts et taxes de la résidence principale,0,1
2675,9911,2002,impôts et taxes de la résidence principale,0,1
2676,9911,2003,impôts et taxes de la résidence principale,0,1
2677,9911,2004,impôts et taxes de la résidence principale,0,1
2678,9911,2005,impôts et taxes de la résidence principale,0,1
2679,9911,2006,impôts et taxes de la résidence principale,0,1
2680,9911,2007,impôts et taxes de la résidence principale,0,1
2681,9911,2008,impôts et taxes de la résidence principale,0,1
2682,9911,2009,impôts et taxes de la résidence principale,0,1
2683,9911,2010,impôts et taxes de la résidence principale,0,1
2684,9911,2011,impôts et taxes de la résidence principale,0,1
2685,9911,2012,impôts et taxes de la résidence principale,0,1
2686,9911,2013,impôts et taxes de la résidence principale,0,1
2687,9911,2014,impôts et taxes de la résidence principale,0,1
2688,9912,1994,impôts et taxes résidence secondaire ou autre logement,0,1
2689,9912,1995,impôts et taxes résidence secondaire ou autre logement,0,1
2690,9912,1996,impôts et taxes résidence secondaire ou autre logement,0,1
2691,9912,1997,impôts et taxes résidence secondaire ou autre logement,0,1
2692,9912,1998,impôts et taxes résidence secondaire ou autre logement,0,1
2693,9912,1999,impôts et taxes résidence secondaire ou autre logement,0,1
2694,9912,2000,impôts et taxes résidence secondaire ou autre logement,0,1
2695,9912,2001,impôts et taxes résidence secondaire ou autre logement,0,1
2696,9912,2002,impôts et taxes résidence secondaire ou autre logement,0,1
2697,9912,2003,impôts et taxes résidence secondaire ou autre logement,0,1
2698,9912,2004,impôts et taxes résidence secondaire ou autre logement,0,1
2699,9912,2005,impôts et taxes résidence secondaire ou autre logement,0,1
2700,9912,2006,impôts et taxes résidence secondaire ou autre logement,0,1
2701,9912,2007,impôts et taxes résidence secondaire ou autre logement,0,1
2702,9912,2008,impôts et taxes résidence secondaire ou autre logement,0,1
2703,9912,2009,impôts et taxes résidence secondaire ou autre logement,0,1
2704,9912,2010,impôts et taxes résidence secondaire ou autre logement,0,1
2705,9912,2011,impôts et taxes résidence secondaire ou autre logement,0,1
2706,9912,2012,impôts et taxes résidence secondaire ou autre logement,0,1
2707,9912,2013,impôts et taxes résidence secondaire ou autre logement,0,1
2708,9912,2014,impôts et taxes résidence secondaire ou autre logement,0,1
2709,9913,1994,impôts sur le revenu,0,1
2710,9913,1995,impôts sur le revenu,0,1
2711,9913,1996,impôts sur le revenu,0,1
2712,9913,1997,impôts sur le revenu,0,1
2713,9913,1998,impôts sur le revenu,0,1
2714,9913,1999,impôts sur le revenu,0,1
2715,9913,2000,impôts sur le revenu,0,1
2716,9913,2001,impôts sur le revenu,0,1
2717,9913,2002,impôts sur le revenu,0,1
2718,9913,2003,impôts sur le revenu,0,1
2719,9913,2004,impôts sur le revenu,0,1
2720,9913,2005,impôts sur le revenu,0,1
2721,9913,2006,impôts sur le revenu,0,1
2722,9913,2007,impôts sur le revenu,0,1
2723,9913,2008,impôts sur le revenu,0,1
2724,9913,2009,impôts sur le revenu,0,1
2725,9913,2010,impôts sur le revenu,0,1
2726,9913,2011,impôts sur le revenu,0,1
2727,9913,2012,impôts sur le revenu,0,1
2728,9913,2013,impôts sur le revenu,0,1
2729,9913,2014,impôts sur le revenu,0,1
2730,9914,1994,taxes automobile,0,1
2731,9914,1995,taxes automobile,0,1
2732,9914,1996,taxes automobile,0,1
2733,9914,1997,taxes automobile,0,1
2734,9914,1998,taxes automobile,0,1
2735,9914,1999,taxes automobile,0,1
2736,9914,2000,taxes automobile,0,1
2737,9914,2001,taxes automobile,0,1
2738,9914,2002,taxes automobile,0,1
2739,9914,2003,taxes automobile,0,1
2740,9914,2004,taxes automobile,0,1
2741,9914,2005,taxes automobile,0,1
2742,9914,2006,taxes automobile,0,1
2743,9914,2007,taxes automobile,0,1
2744,9914,2008,taxes automobile,0,1
2745,9914,2009,taxes automobile,0,1
2746,9914,2010,taxes automobile,0,1
2747,9914,2011,taxes automobile,0,1
2748,9914,2012,taxes automobile,0,1
2749,9914,2013,taxes automobile,0,1
2750,9914,2014,taxes automobile,0,1
2751,9915,1994,autres impôts et taxes,0,1
2752,9915,1995,autres impôts et taxes,0,1
2753,9915,1996,autres impôts et taxes,0,1
2754,9915,1997,autres impôts et taxes,0,1
2755,9915,1998,autres impôts et taxes,0,1
2756,9915,1999,autres impôts et taxes,0,1
2757,9915,2000,autres impôts et taxes,0,1
2758,9915,2001,autres impôts et taxes,0,1
2759,9915,2002,autres impôts et taxes,0,1
