,ident_men,w1,w2,w3,w4,p1,p2,p3,p4,depenses_par_uc,depenses_tot,typmen,dip14pr,agepr,situapr,situacj,nenfants,nactifs,vag,veh_diesel,veh_essence,elect_only,veh_tot,part_veh_essence,year,rural,villes_petites,villes_moyennes,villes_grandes,agglo_paris,proprietaire,accedant,locataire,sous_loc,loge_gratuit,vag_17,vag_18,vag_19,vag_20,vag_21,vag_22
9356,54057301000,0.0,0.024928870929828963,0.10318961345246845,0.8718815156177026,154.195149193,96.2,117.090902072,112.814414146,22624.370016098022,22624.370016098022,1,44,56,1,0,0,1,21,0.0,1.0,1,1.0,1.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9357,54057701000,0.042590105648802716,0.009364178688988041,0.09267545724513035,0.8553702584170789,154.195149193,96.2,115.332607338,110.586544718,30755.500248908997,30755.500248908997,1,41,23,1,0,0,1,21,0.0,1.0,1,1.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9358,54057801000,0.07304662949665888,0.07413335572651625,0.06416326137196145,0.7886567534048634,154.195149193,101.1625,114.299541573,112.188939913,14244.60001373291,14244.60001373291,1,20,26,1,0,0,1,21,0.0,1.0,0,1.0,1.0,2005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
9359,54057901000,0.0,0.15497373284951826,0.13840765717357295,0.7066186099769087,137.878725403,108.76559633,113.907411538,114.463506332,16880.27997970581,16880.27997970581,1,41,75,5,0,0,0,21,1.0,0.0,0,1.0,0.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9360,54058001000,0.07712616085470732,0.03085046434188293,0.22980168118973388,0.6622216936136759,137.878725403,105.361538462,112.957476885,108.397452508,9193.909060593807,30339.899899959564,4,71,58,1,6,4,2,21,1.0,0.0,0,1.0,0.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9361,54058101000,0.044604183573025216,0.18391621355424145,0.1714698689469426,0.6000097339257907,154.195149193,208.625165388,113.712700159,113.377292873,13698.26664352417,20547.399965286255,3,70,71,5,5,0,0,21,0.0,1.0,0,1.0,1.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9362,54058201000,0.060634368185374134,0.013333648737380228,0.08540051894684617,0.8406314641303995,137.878725403,99.1339311052,118.183489986,112.955119615,20296.52000172933,30444.780002593994,2,50,45,1,0,1,1,21,2.0,0.0,0,2.0,0.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9363,54058401000,0.0,0.01721013660539092,0.21429774982027208,0.768492113574337,154.195149193,96.2,114.688959464,111.9981506,13945.269901275635,13945.269901275635,1,71,55,1,0,0,1,21,0.0,1.0,1,1.0,1.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9364,54058701000,0.029842212226525795,0.09628435668497752,0.14278164221523487,0.7310917888732618,137.878725403,112.032511013,113.659743591,106.885838027,23576.0000705719,23576.0000705719,1,20,68,5,0,0,0,21,1.0,0.0,0,1.0,0.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9365,54058801000,0.08756293891248026,0.06772293731313349,0.15900047598309228,0.685713647791294,154.195149193,96.2,113.628020106,112.965251928,18651.84743680452,35438.51012992859,2,30,36,1,0,3,1,21,0.0,1.0,1,1.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9366,54058901000,0.0,0.09966951103545368,0.17550766221627306,0.7248228267482733,154.195149193,104.161693989,114.529215789,115.313028762,18360.68002128601,18360.68002128601,1,70,77,5,0,0,0,21,0.0,1.0,0,1.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9367,54059201000,0.0,0.018594948427683406,0.284584008019441,0.6968210435528756,154.195149193,139.527906977,114.626544192,112.160073371,8894.061525785006,11562.279983520508,2,41,37,3,0,1,0,21,0.0,1.0,0,1.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9368,54059401000,0.05218011040210889,0.058783881488160404,0.1540697004427683,0.7349663076669625,154.195149193,155.277669903,114.784595013,110.904372748,23362.413276672363,35043.619915008545,3,20,75,5,5,0,0,21,0.0,2.0,0,2.0,1.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9369,54059701000,0.0,0.11254375133825412,0.0666183971313353,0.8208378515304106,146.036937298,96.2,115.675182973,113.38529372,5923.6222245958115,10662.520004272461,4,50,28,1,4,1,2,21,0.0,0.0,1,0.0,0.5,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9370,54059901000,0.17714213046540556,0.034781348617235884,0.15114307436422647,0.6369334465531321,154.195149193,112.477083333,115.59569956,119.47559727,5520.199981689453,5520.199981689453,1,41,32,4,0,0,1,21,0.0,1.0,0,1.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9371,54060201000,0.10460912225375718,0.09107759825685743,0.012022242863002576,0.7922910366263828,154.195149193,96.2,113.011688255,113.957169641,6660.986656188965,9991.479984283447,2,71,47,1,0,1,1,21,0.0,1.0,1,1.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9372,54060301000,0.0,0.008634590759194871,0.06553930381893,0.9258261054218752,146.036937298,96.2,113.545536436,108.490363441,14531.432951927185,14531.432951927185,1,30,20,3,0,0,0,21,0.0,0.0,1,0.0,0.5,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9373,54060401000,0.11723114919622461,0.020864485213411398,0.0052067230299985105,0.8566976425603655,154.195149193,102.101351351,118.779061361,112.240966112,21280.17995452881,21280.17995452881,1,12,31,1,0,0,1,21,0.0,2.0,0,2.0,1.0,2005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
9374,54060501000,0.0514136277715024,0.07508806534577327,0.11143738995535524,0.7620609169273691,137.878725403,111.388807608,114.261228816,111.084618301,18205.289931297302,36410.579862594604,4,50,56,1,1,1,2,21,2.0,0.0,0,2.0,0.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9375,72011101000,0.0,0.03781341691871279,0.26903714200073664,0.6931494410805505,137.878725403,96.2,114.931646198,108.768644169,14192.871474311465,29805.030096054077,4,50,43,1,1,2,2,21,1.0,0.0,1,1.0,0.0,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9376,72011201000,0.04322690487667019,0.06422096727529432,0.1395974732578767,0.7529546545901588,137.878725403,135.648527919,114.14465087,111.47604061,20450.226601282757,30675.339901924133,3,50,69,5,5,0,0,21,1.0,0.0,0,1.0,0.0,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9377,72011601000,0.08229692531979702,0.04820202531495153,0.1663847697282875,0.703116279636964,154.195149193,96.2,114.448026953,110.23123246,12151.23808361235,25517.599975585938,4,31,35,1,1,2,2,21,0.0,1.0,1,1.0,1.0,2005,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9378,72011801000,0.05014434871415811,0.0678797805353433,0.12572910063942183,0.7562467701110768,146.036937298,96.2,114.658598389,112.869594283,11974.952429816836,25147.400102615356,4,50,42,1,1,2,2,21,1.0,1.0,1,2.0,0.5,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9379,72011901000,0.04771217209650481,0.04066378303679387,0.2073289895335034,0.7042950553331979,146.036937298,142.430769231,115.568419604,120.489127659,22835.34288315546,47954.220054626465,4,31,41,1,1,2,2,21,1.0,1.0,0,2.0,0.5,2005,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9380,72012101000,0.12449381596290295,0.08653004241377595,0.16563013214471628,0.6233460094786049,137.878725403,96.2,113.788306721,111.310497303,9746.133363723755,14619.200045585632,2,50,22,1,0,1,2,21,3.0,0.0,1,3.0,0.0,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9381,72012201000,0.13277321312909832,0.08759385014101487,0.12169586490662718,0.6579370718232597,137.878725403,96.2,113.7810471,112.689254641,5370.24002532959,13425.600063323975,4,71,39,7,5,2,0,21,1.0,0.0,1,1.0,0.0,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9382,72012301000,0.0,0.1244076987121473,0.2690960382526018,0.6064962630352508,146.036937298,200.819298246,113.557180493,114.831654053,6108.946695963542,9163.420043945312,5,71,85,5,0,0,0,21,0.0,0.0,0,0.0,0.5,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9383,72012701000,0.0,0.10465448853392086,0.31687941226509847,0.5784660992009807,137.878725403,142.536641221,115.537138286,111.612516715,16689.83997853597,25034.759967803955,3,41,66,5,5,0,0,21,1.0,0.0,0,1.0,0.0,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9384,72013001000,0.03327322827254884,0.09130941681716767,0.061638654837896635,0.8137787000723868,154.195149193,183.786475123,112.389338768,112.567992469,15628.17998123169,15628.17998123169,1,50,69,5,0,0,0,21,0.0,1.0,0,1.0,1.0,2005,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9385,72013201000,0.030562490817484095,0.05250479191721626,0.24195305305243275,0.6749796642128669,146.036937298,196.102985075,113.28228631,107.987422271,14178.600033654107,25521.480060577393,4,50,28,1,1,1,2,21,1.0,1.0,0,2.0,0.5,2005,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9386,72013501000,0.08052513217092065,0.018104253183559894,0.2562541372191482,0.6451164774263712,146.036937298,96.2,114.395079757,112.088859808,19590.240098317463,29385.360147476196,3,50,62,5,6,0,0,21,1.0,1.0,1,2.0,0.5,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9387,72013801000,0.024828975748635837,0.011213753184192727,0.12566124154879993,0.8382960295183715,137.878725403,96.2,112.928326288,107.996452278,19289.62576786677,46295.10184288025,4,31,40,1,6,3,1,21,1.0,0.0,1,1.0,0.0,2005,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9388,72014001000,0.09957504761841575,0.04561581856874569,0.22132017285928435,0.6334889609535542,146.036937298,129.20878616,115.214199091,110.232984098,11810.857138860792,24802.799991607666,4,71,38,1,1,2,2,21,1.0,1.0,0,2.0,0.5,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9389,72014201000,0.06536220917793203,0.029300316580091006,0.19065684307091302,0.714680631171064,137.878725403,152.282949309,113.610934466,107.400362915,17090.915362651533,44436.37994289398,4,41,46,1,1,3,2,21,2.0,0.0,0,2.0,0.0,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9390,72014301000,0.058742515913643406,0.06339037685005869,0.21423251934843762,0.6636345878878603,137.878725403,165.211854038,114.294563402,111.482278793,18781.39990743001,28172.09986114502,3,41,65,5,5,0,0,21,1.0,0.0,0,1.0,0.0,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9391,72014401000,0.10275060252739578,0.03976995081813011,0.10274057964968493,0.7547388670047892,146.036937298,96.2,113.356602283,113.620432045,12974.620018005371,25949.240036010742,4,50,52,1,1,1,2,21,1.0,1.0,1,2.0,0.5,2005,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9392,72014601000,0.04984688171339787,0.00360837714081534,0.06836165351678143,0.8781830876290053,137.878725403,96.2,115.172944199,108.41612438,21062.099950790405,21062.099950790405,1,31,41,1,0,0,1,21,1.0,0.0,1,1.0,0.0,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9393,72014701000,0.11381316979542398,0.03052163599414143,0.15796780407576935,0.6976973901346653,146.036937298,96.2,116.7543707,113.547863481,22541.386711120605,33812.08006668091,3,50,49,1,1,0,2,21,1.0,1.0,1,2.0,0.5,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9394,72014801000,0.0,0.06746527694353763,0.289003066322588,0.6435316567338744,146.036937298,99.0085106383,114.929873909,113.076155504,13933.093327204386,20899.63999080658,3,50,57,1,5,0,1,21,1.0,1.0,0,2.0,0.5,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9395,72014901000,0.05573399955797321,0.10289353764548899,0.09100247592399534,0.7503699868725424,137.878725403,96.2,114.84289561,114.578229775,11662.540014266968,11662.540014266968,1,71,48,1,0,0,1,21,1.0,0.0,1,1.0,0.0,2005,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9396,72015101000,0.05564782535902776,0.03307979745697047,0.0923093641110027,0.8189630130729991,154.195149193,96.2,114.970857641,114.057664884,9392.871468407768,26300.040111541748,4,50,27,1,6,3,1,21,0.0,1.0,1,1.0,1.0,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9397,72015901000,0.06735919979881054,0.02615526195267088,0.27151099367593934,0.6349745445725792,146.036937298,96.2,114.531976451,109.35781184,17549.050008773804,35098.10001754761,4,50,56,1,1,1,2,21,1.0,1.0,1,2.0,0.5,2005,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9398,72016001000,0.008317280783696136,0.03893415437685776,0.12819753671031275,0.8245510281291334,137.878725403,99.1270714738,115.412755976,113.825116784,27071.346915562946,40607.02037334442,3,60,72,5,5,0,0,21,1.0,0.0,0,1.0,0.0,2005,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9399,72016201000,0.0,0.1719928616329432,0.32740137975131606,0.5006057586157407,154.195149193,106.426697992,115.759914248,114.313446016,18148.04000409444,27222.060006141663,3,70,78,5,6,0,0,21,0.0,1.0,0,1.0,1.0,2005,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9400,72016501000,0.04370073356361446,0.07074618089613567,0.3660456763394447,0.5195074092008052,137.878725403,152.120593098,115.463659432,110.860154827,21656.38666788737,32484.580001831055,3,50,58,1,4,0,2,21,1.0,0.0,0,1.0,0.0,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9401,72016601000,0.0,0.06794764626839349,0.175545009798976,0.7565073439326305,137.878725403,104.4576,115.286085202,108.973141262,14717.21325047811,22075.819875717163,2,50,42,1,0,1,1,21,1.0,0.0,0,1.0,0.0,2005,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9402,72016801000,0.08808292243247094,0.06829814293225439,0.10238759051394684,0.7412313441213279,137.878725403,96.2,111.277408846,119.672083509,14758.820031166077,14758.820031166077,1,50,25,1,0,0,1,21,1.0,0.0,1,1.0,0.0,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9403,72016901000,0.06272824223208866,0.02783440867396655,0.15237792469644684,0.757059424397498,137.878725403,96.2,113.524949865,108.554123891,17963.37784131368,32334.080114364624,4,31,31,1,1,1,2,21,2.0,0.0,1,2.0,0.0,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9404,72017001000,0.043973105354719884,0.039906448121902485,0.1371255894974331,0.7789948570259445,146.036937298,154.429169499,114.375052454,114.657266718,19587.477800051372,35257.46004009247,4,50,47,1,4,1,2,21,1.0,1.0,0,2.0,0.5,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9405,72017101000,0.06200869121752934,0.037423204592719375,0.10088152449579864,0.7996865796939526,137.878725403,96.2,113.385197563,105.90902389,18323.238033113026,38478.79986953735,4,20,35,1,1,2,2,21,2.0,0.0,1,2.0,0.0,2005,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9406,72017201000,0.035064343018301164,0.044909331634978025,0.12117535673023147,0.7988509686164893,143.317533333,133.048828829,115.529602366,118.195573364,18537.35002708435,37074.7000541687,4,60,66,5,6,1,1,21,2.0,1.0,0,3.0,0.333333333333,2005,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9407,72017601000,0.09527168054164098,0.07096397834708673,0.2344249294570176,0.5993394116542548,148.756341263,96.2,115.644020586,118.94383891,11025.31197128296,27563.279928207397,4,70,48,1,1,2,4,21,1.0,2.0,1,3.0,0.666666666667,2005,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9408,72017701000,0.0956302384771543,0.049235863375811546,0.13405012789523507,0.721083770251799,146.036937298,96.9966113067,113.483336413,111.236139826,16858.76803703308,42146.9200925827,2,20,45,1,0,3,1,21,1.0,1.0,0,2.0,0.5,2005,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9409,72017801000,0.05562766934523424,0.09510960551911801,0.11219410814484373,0.7370686169908041,154.195149193,96.2,114.139061222,112.086279847,10814.590418679372,22710.639879226685,4,50,42,1,1,2,2,21,0.0,2.0,1,2.0,1.0,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9410,72018001000,0.03223400212838175,0.04014491107564027,0.07419192891003139,0.8534291578859466,154.195149193,96.2,114.514492581,117.756126122,22584.84680557251,33877.270208358765,5,50,56,1,0,0,1,21,0.0,1.0,1,1.0,1.0,2005,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9411,72018201000,0.0,0.07351058301883773,0.233470559531075,0.6930188574500873,146.036937298,113.948575956,115.542167654,107.982614977,19536.05331548055,29304.079973220825,3,70,71,5,5,0,0,21,1.0,1.0,0,2.0,0.5,2005,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9412,72018701000,0.08106466483659198,0.05868934740649684,0.15431095401827422,0.705935033738637,154.195149193,96.2,114.562943383,110.454356354,26171.700110435486,26171.700110435486,1,41,53,1,0,0,1,21,0.0,1.0,1,1.0,1.0,2005,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9413,72018901000,0.033292072156681146,0.021670642879008127,0.16258330968553197,0.7824539752787788,146.036937298,96.2,114.89584242,108.769490084,30848.184972286224,61696.36994457245,5,60,74,5,5,0,0,21,1.0,1.0,1,2.0,0.5,2005,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9414,72019001000,0.05508424742425745,0.03912588333960605,0.2036509177358551,0.7021389515002814,137.878725403,96.2,114.842907986,111.141464471,12012.508341868719,28830.020020484924,4,50,34,6,1,3,1,21,3.0,0.0,1,3.0,0.0,2005,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9415,72019201000,0.08144401514471084,0.046170369025811564,0.21566655492220002,0.6567190609072776,154.195149193,98.0860911884,113.997748358,113.447203126,21676.24006843567,21676.24006843567,1,71,57,4,0,0,1,21,0.0,1.0,0,1.0,1.0,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9416,72019601000,0.04172135551767704,0.022724402528692452,0.12893533895221226,0.8066189030014183,154.195149193,96.2,114.07941845,105.566600173,30803.890184402466,61607.78036880493,4,50,52,1,1,1,3,21,0.0,2.0,1,2.0,1.0,2005,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9417,72020001000,0.05690878075106688,0.03578686789538244,0.19860453176009174,0.708699819593459,154.195149193,96.2,114.875085081,116.640800343,15229.049985408783,36549.71996498108,4,50,31,1,4,3,2,21,0.0,1.0,1,1.0,1.0,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9418,72020201000,0.0,0.043230901213591875,0.047991031855327666,0.9087780669310804,146.036937298,149.542487562,113.710020897,111.820930965,15498.173324902853,23247.25998735428,3,43,25,1,1,0,2,21,1.0,1.0,0,2.0,0.5,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9419,72040101000,0.0736368679260776,0.01699312336755637,0.29086563037876106,0.618504378327605,137.878725403,96.2,115.130004233,118.359231443,6052.868600572859,21185.040102005005,4,70,53,4,6,4,3,21,1.0,0.0,1,1.0,0.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9420,72040201000,0.0638770515509792,0.10107767896667078,0.06770645974832316,0.7673388097340269,137.878725403,98.7521689319,115.291407268,111.216631507,20739.246295747304,43552.417221069336,4,50,44,1,1,2,2,21,2.0,0.0,0,2.0,0.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9421,72040301000,0.0,0.0311660167248779,0.12096537931913302,0.8478686039559891,146.036937298,102.307692308,113.910343008,109.490824943,27808.066533406574,41712.09980010986,3,20,65,5,5,0,0,21,1.0,1.0,0,2.0,0.5,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9422,72040601000,0.0,0.03485012326537642,0.0388367664310311,0.9263131103035924,154.195149193,101.252727273,114.962754526,110.619233017,10521.244469483694,18938.24004507065,4,20,41,1,1,1,2,21,0.0,1.0,0,1.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9423,72040701000,0.05452270129080108,0.011101907502651803,0.16157346129539898,0.7728019299111482,137.878725403,96.2,114.368926477,111.060750225,18014.922206136915,32426.859971046448,4,50,33,1,1,1,2,21,2.0,0.0,1,2.0,0.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9424,72041001000,0.024854576765978357,0.026814264549449726,0.15750393194146145,0.7908272267431105,146.036937298,96.2,113.55257779,108.927386916,19925.428620293027,41843.40010261536,4,41,48,1,1,2,2,21,1.0,1.0,1,2.0,0.5,2005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
9425,72041501000,0.029934971997647292,0.0626331721796928,0.09206001722554871,0.8153718385971112,137.878725403,96.2,115.147973095,108.312631075,8142.650008797646,13028.240014076233,2,71,30,6,0,2,0,21,1.0,0.0,1,1.0,0.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9426,72041701000,0.011611656113464963,0.04330687697455542,0.1616014166461021,0.7834800502658775,154.195149193,96.2,114.341406587,111.168670582,12315.211130248175,22167.380034446716,4,31,25,1,1,1,2,21,0.0,2.0,1,2.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9427,72041901000,0.0,0.07648491069107316,0.1333641883342404,0.7901509009746864,154.195149193,100.780769231,113.822873232,107.67634016,7284.349973201753,20396.179924964905,5,50,44,1,0,3,2,21,0.0,1.0,0,1.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9428,72042101000,0.03108466333680566,0.10425317857574821,0.43829375776169827,0.42636840032574785,137.878725403,104.759174312,113.627659564,108.303907384,5974.466691244216,12546.380051612854,4,20,41,4,4,2,2,21,1.0,0.0,0,1.0,0.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9429,72042301000,0.0,0.08035400400833498,0.12010021920067418,0.7995457767909908,154.195149193,121.563888889,113.733957504,116.134364561,17920.700004577637,17920.700004577637,1,70,79,5,0,0,0,21,0.0,1.0,0,1.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9430,72042501000,0.045850122943169085,0.07618174273634247,0.12128503895320257,0.7566830953672858,154.195149193,108.60625,114.683366432,110.464436349,12601.444460550943,22682.6000289917,5,31,41,1,0,1,1,21,0.0,1.0,0,1.0,1.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9431,72042601000,0.048984595505962764,0.10048122155069285,0.011402943665110288,0.8391312392782341,154.195149193,111.286,115.810295226,111.111148163,23885.059944152832,23885.059944152832,1,41,42,1,0,0,1,21,0.0,1.0,0,1.0,1.0,2005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
9432,72042901000,0.05397650825005945,0.023834706386448093,0.1791509206966164,0.743037864666876,154.195149193,96.2,114.282630064,110.996559433,24166.439924240112,24166.439924240112,1,31,47,1,0,0,1,21,0.0,1.0,1,1.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9433,72043201000,0.018601971583930687,0.006065860299107832,0.034181278317978826,0.9411508897989826,154.195149193,105.561538462,117.221452825,111.454886487,64294.26013278961,64294.26013278961,1,12,38,1,0,0,1,21,0.0,1.0,0,1.0,1.0,2005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
9434,72043401000,0.033294631863542014,0.0691503892550488,0.06744297223640561,0.8301120066450036,154.195149193,96.2,112.558035406,112.252342738,11713.600006103516,11713.600006103516,1,43,38,1,0,0,1,21,0.0,2.0,1,2.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9435,72043501000,0.022958503387236606,0.04033985616672547,0.20928971560140577,0.7274119248446321,154.195149193,129.989571137,114.697416647,108.774780336,15099.706667264303,22649.560000896454,2,70,51,1,0,1,2,21,0.0,1.0,0,1.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9436,72071001000,0.01758077118215854,0.013523670140121954,0.12589471438095798,0.8430008442967616,154.195149193,96.2,115.487490724,111.045866546,21218.8347368655,48803.31989479065,5,50,55,5,1,1,2,21,0.0,3.0,1,3.0,1.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9437,72071201000,0.0,0.07984335943154462,0.18522851590714842,0.734928124661307,137.878725403,108.132947977,114.155737287,109.296283911,9629.966654247708,17333.939977645874,4,50,34,1,1,1,2,21,2.0,0.0,0,2.0,0.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9438,72071301000,0.17914434414946911,0.008443616278535498,0.061858284975863244,0.7505537545961322,146.036937298,96.2,114.415926087,106.262872131,37898.45362981161,56847.68044471741,3,71,32,1,6,0,1,21,1.0,1.0,1,2.0,0.5,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9439,72094501000,0.04180591247793456,0.035374233635175396,0.10558437000712041,0.8172354838797696,137.878725403,96.2,112.63176175,114.863313471,20730.720017751057,31096.080026626587,3,50,53,1,1,0,2,21,1.0,0.0,1,1.0,0.0,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9440,72094601000,0.06780387104159066,0.029851791253649135,0.1930003617425713,0.7093439759621889,154.195149193,107.500698561,114.601279619,115.432769752,12783.790475754511,26845.959999084473,5,50,41,1,1,0,2,21,0.0,2.0,0,2.0,1.0,2005,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9441,72094701000,0.08943657661303743,0.03287846761950815,0.21571947791152363,0.6619654778559309,146.036937298,165.770597362,114.474566535,111.201279888,16335.412573019665,39204.99017524719,4,50,40,1,6,3,1,21,1.0,1.0,0,2.0,0.5,2005,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9442,72094801000,0.03678134342713391,0.1121412341576942,0.15041232986832354,0.7006650925468484,137.878725403,148.690552715,114.122037107,112.148895568,17439.74284217471,36623.459968566895,4,42,35,1,1,2,2,21,1.0,0.0,0,1.0,0.0,2005,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9443,72095001000,0.0,0.018615734075803456,0.08553557433904715,0.8958486915851493,146.036937298,96.2,113.37096591,107.832680662,25068.3999226888,37602.5998840332,2,60,45,1,0,1,1,21,1.0,1.0,1,2.0,0.5,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9444,72095101000,0.0,0.021210887106523028,0.2068061506371514,0.7719829622563256,154.195149193,135.9,114.161831101,117.068149634,7071.840005874634,7071.840005874634,1,70,91,5,0,0,0,21,0.0,1.0,0,1.0,1.0,2005,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9445,72095301000,0.011419945154866903,0.0874740769406817,0.20121943390070532,0.6998865440037461,146.036937298,189.371224411,114.911416267,108.953837601,14798.670020580292,29597.340041160583,5,70,58,1,1,0,2,21,1.0,1.0,0,2.0,0.5,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9446,72095401000,0.05013810205936164,0.053558909337211205,0.18888298966825484,0.7074199989351723,146.036937298,156.79,114.038218791,111.27802108,17781.933279945737,37342.05988788605,5,50,45,1,1,1,2,21,1.0,1.0,0,2.0,0.5,2005,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
