,ident_men,w1,w2,w3,w4,p1,p2,p3,p4,agepr,depenses_par_uc,depenses_tot,dip14pr,elect_only,nactifs,nenfants,situacj,situapr,sourcp,typmen,vag,veh_diesel,veh_essence,prix_carbu_consommateur,year,rural,villes_petites,villes_moyennes,villes_grandes,agglo_paris,proprietaire,accedant,locataire,sous_loc,loge_gratuit,vag_23,vag_24,vag_25,vag_26,vag_27,vag_28
96,10772,0.10887028818605696,0.03690803887422055,0.13186525101586052,0.722356421923862,168.16,219.240894595,125.448787276,124.922535514,56.0,26701.5,53403.0,50,0,2.0,1.0,1,1,4,4,24,1.0,2.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
97,1078,0.0,0.05458010858264988,0.18199145200415848,0.7634284394131916,168.16,170.184610183,124.212335766,119.360291269,32.0,19237.778287404864,34628.0,20,0,2.0,1.0,1,1,2,4,24,1.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
98,10783,0.0,0.13152210036556997,0.022349617813226984,0.846128281821203,168.16,228.439622228,123.88,119.139383346,37.0,8024.0,12036.0,50,0,1.0,1.0,0,1,4,2,24,2.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
99,10807,0.0,0.06640773020083365,0.050397877984084884,0.8831943918150815,168.16,111.978927382,123.88,122.96244342,21.0,10556.0,10556.0,50,0,1.0,0.0,0,1,3,1,24,1.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
100,10825,0.07800142434124217,0.053075452603171036,0.11908242437872484,0.749840698676862,169.723403222,105.795381684,125.056638338,126.973602599,79.0,17786.0,26679.0,50,1,0.0,0.0,5,5,1,3,24,1.0,0.0,1.28898186667,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
101,10827,0.12105692003259225,0.05548442168160478,0.02770341054592015,0.7957552477398828,168.092492167,177.411117282,124.583781513,124.892666634,46.0,12886.5,25773.0,50,0,2.0,1.0,1,1,4,4,24,1.0,0.0,1.27659574468,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
102,10861,0.050249449413456784,0.051687716301856264,0.2839228729381096,0.6141399613465773,168.16,195.824798375,126.016263258,125.41328308,68.0,29665.333333333332,44498.0,50,0,0.0,0.0,5,5,4,3,24,1.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
103,10863,0.0,0.026292725679228746,0.29964943032427693,0.6740578439964943,168.16,105.795381684,127.384913717,131.098166688,61.0,11410.0,11410.0,71,1,0.0,0.0,0,5,4,1,24,1.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
104,10867,0.0,0.04822801169988436,0.21257057343037888,0.7392014148697368,168.16,167.860880437,127.5447488,127.809008006,37.0,7000.476508389269,14701.0,41,0,0.0,2.0,6,4,99,4,24,1.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
105,10868,0.15859175244214252,0.04458139382416574,0.14102143840555956,0.6558054153281322,156.180579955,190.452569742,124.92197815,123.202644207,55.0,12202.4,30506.0,50,0,4.0,2.0,1,1,4,4,24,3.0,0.0,1.18612950051,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
106,1087,0.0,0.08245107475136348,0.12143086300930382,0.7961180622393327,168.16,153.262149267,126.692029943,124.392550205,63.0,12468.0,18702.0,50,0,0.0,0.0,6,5,2,3,24,1.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
107,1089,0.05054577637919166,0.034778903202543676,0.21791719933130102,0.6967581210869637,195.270245604,142.811603235,124.167504513,119.686948626,46.0,14527.143516864937,30507.0,50,0,1.0,2.0,6,1,6,4,24,1.0,1.0,1.48299999237,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
108,10892,0.0,0.02368467566134449,0.14727312005341817,0.8290422042852373,168.16,125.572177537,125.139275903,121.497382385,44.0,28288.33408271827,50919.0,12,0,2.0,1.0,1,1,1,4,24,1.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
109,10904,0.0,0.05851845449044861,0.0675079955052295,0.8739735500043219,168.16,171.445846757,118.788463508,126.369549006,52.0,11569.0,11569.0,50,0,1.0,0.0,0,1,2,1,24,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
110,10905,0.0,0.09619321928028594,0.30384842280598257,0.5999583579137315,168.16,163.052834246,124.512425765,125.171727688,82.0,19211.333333333332,28817.0,44,0,0.0,0.0,5,5,2,3,24,1.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
111,1091,0.0,0.02033827334041185,0.17731684338034068,0.8023448832792475,168.16,226.739953975,121.095680189,125.701857154,40.0,27862.08222619366,66869.0,10,0,2.0,3.0,1,1,4,4,24,1.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
112,10913,0.06658537204989456,0.02367705713487285,0.35322510987475547,0.5565124609404771,168.16,112.500476039,124.552863924,124.77350315,58.0,19681.5,39363.0,71,0,3.0,1.0,4,1,9,4,24,3.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
113,10935,0.08650646950092422,0.056931608133086876,0.20881084411583486,0.647751078250154,154.572009101,110.143119118,122.420719976,125.619649006,68.0,16230.0,16230.0,70,0,0.0,0.0,0,5,0,1,24,1.0,0.0,1.17391304348,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
114,1094,0.14990646788730796,0.03330310073125106,0.22977722351340626,0.5870132078680347,168.16,110.543974343,125.002231405,120.106950413,52.0,17641.0,35282.0,60,0,3.0,1.0,1,1,0,4,24,2.0,1.0,,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
115,10946,0.20776217448134865,0.02091363072694976,0.11539363877065388,0.6559305560210477,168.16,117.397735636,127.590310775,122.362553268,46.0,14918.5,29837.0,71,0,1.0,2.0,0,1,99,2,24,2.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
116,10952,0.0,0.09356365648244913,0.06860515153378005,0.8378311919837709,168.16,203.80001708,123.505842294,129.198161274,62.0,16267.0,16267.0,41,0,0.0,0.0,0,5,4,1,24,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
117,10958,0.07066414248734691,0.09307267318317042,0.2144650929181316,0.6217980914113511,168.16,155.61693509,123.324916231,139.713104884,73.0,17255.333333333332,25883.0,70,0,0.0,1.0,0,5,2,2,24,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
118,10970,0.012026475976597128,0.01595650375273329,0.0024230246439335737,0.969593995626736,206.067382666,105.795381684,121.787195122,132.292727273,31.0,67684.0,67684.0,12,1,1.0,0.0,0,1,1,1,24,0.0,0.0,1.56499996185,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
119,10984,0.05766561163862513,0.030401465933699818,0.18293630962296628,0.7289966128047087,194.754332512,157.740116646,124.091224769,120.444437674,51.0,18009.0,36018.0,31,0,2.0,1.0,1,1,2,4,24,0.0,2.0,1.47908183726,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
120,10993,0.0,0.05204580030426775,0.15649771799183282,0.7914564817038995,168.16,105.795381684,128.60025582,129.845946684,39.0,16652.0,24978.0,50,1,1.0,1.0,0,1,1,2,24,1.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
121,10996,0.03957833847090612,0.0266392662784945,0.16149103778970203,0.7722913574608974,157.880635238,113.183002976,121.841509367,124.854555892,41.0,20213.07766448819,52554.0,50,0,2.0,3.0,1,1,0,4,24,1.0,0.0,1.19904074545,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
122,11008,0.0730254397645245,0.010512299390286636,0.3686663396173523,0.5477959212278366,156.973000976,118.194484737,126.107620949,126.973773428,71.0,19025.333333333332,28538.0,70,0,0.0,0.0,5,5,10,3,24,1.0,0.0,1.19214762357,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
123,11010,0.1246256438925049,0.02495707383300723,0.06840234796150621,0.7820149343129816,168.730811432,115.198861439,123.133058961,125.949134498,30.0,16695.333333333332,25043.0,50,0,2.0,0.0,1,1,0,3,24,1.0,0.0,1.28144352609,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
124,1102,0.04210589844693007,0.05306992838174942,0.19570290496499557,0.7091212682063249,151.423320027,176.196493023,126.397369449,122.574427076,63.0,33138.666666666664,49708.0,20,0,0.0,0.0,6,5,2,3,24,2.0,0.0,1.15,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
125,11035,0.14747114479615595,0.10303660771783821,0.12012681428642195,0.6293654331995839,168.16,171.086382405,121.767134021,113.226636757,44.0,20187.0,20187.0,60,0,1.0,0.0,0,1,2,1,24,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
126,11036,0.14806824867621102,0.07872131790547165,0.1555599137085703,0.617650519709747,168.16,182.705981128,122.603983863,124.183922017,76.0,16996.666666666668,25495.0,50,0,0.0,0.0,5,5,4,3,24,1.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
127,1104,0.0,0.047766678149041224,0.0889884028016994,0.8632449190492594,168.16,133.641031169,124.5984,124.456677308,61.0,8709.0,8709.0,70,0,0.0,0.0,0,4,2,1,24,0.0,1.0,,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
128,11047,0.0,0.018838304552590265,0.11972238288027762,0.8614393125671321,168.16,105.795381684,127.513581781,129.478879724,31.0,12103.0,12103.0,43,1,1.0,0.0,0,1,1,1,24,1.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
129,11050,0.11933375500737929,0.06156441071052077,0.24263124604680583,0.5764705882352941,156.69395756,114.514781975,123.494141467,123.988665057,34.0,13175.000349018319,23715.0,31,0,2.0,1.0,1,1,6,4,24,2.0,0.0,1.1900283996,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
130,1107,0.1145024542614904,0.01127472854380485,0.16207050423917893,0.7121523129555258,166.191068168,110.17658775,124.212151248,128.468998287,53.0,16807.5,33615.0,71,0,1.0,1.0,5,1,0,4,24,1.0,1.0,1.26215518428,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
131,1109,0.0,0.03431708991077557,0.07235186456188515,0.8933310455273393,168.16,114.434379649,123.073233202,133.087832128,50.0,6244.285820625268,17484.0,71,0,2.0,4.0,0,1,10,2,24,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
132,11093,0.11768269947800149,0.07363907531692766,0.11710011185682327,0.6915781133482476,172.793409324,218.227905596,122.409705473,124.291908886,66.0,42912.0,42912.0,43,0,0.0,0.0,0,5,4,1,24,1.0,0.0,1.31229734421,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
133,11138,0.0,0.017252441719540886,0.08626220859770442,0.8964853496827547,168.16,111.400181696,126.441687603,125.581200636,50.0,38963.88992107948,70135.0,10,0,1.0,2.0,0,1,1,2,24,1.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
134,11140,0.14815870076216256,0.04430514993945438,0.08861029987890875,0.7189258494194743,168.16,108.426702589,124.036969453,127.378922025,69.0,14039.0,14039.0,70,0,0.0,0.0,0,5,6,1,24,1.0,0.0,,2011,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
135,11148,0.0,0.08821799647128015,0.25367574985297,0.6581062536757498,168.16,246.346717558,124.19174034,125.616054215,80.0,17003.333333333332,25505.0,71,0,0.0,0.0,5,5,4,3,24,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
136,1115,0.0868610700138405,0.06834343530759318,0.11172624445186846,0.7330692502266979,168.16,198.090439253,125.729987185,130.866104818,46.0,13968.666666666666,20953.0,60,0,2.0,1.0,0,1,4,2,24,0.0,1.0,,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
137,11151,0.0,0.07023019898556379,0.023410066328521262,0.9063597346859149,168.16,105.795381684,127.23,122.020781317,36.0,7886.1541354162555,10252.0,50,1,1.0,1.0,0,4,0,2,24,1.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
138,11155,0.06810434267081666,0.012351168420532582,0.38683859493108047,0.5327058939775703,168.16,123.65009008,123.374888889,128.812715511,75.0,40482.0,40482.0,70,0,0.0,0.0,0,5,4,1,24,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
139,11168,0.18494055482166447,0.057920942993598214,0.25261660400365815,0.5045218981810792,164.590565247,112.321225396,125.032059533,122.074002014,58.0,13121.333333333334,19682.0,71,0,1.0,0.0,5,1,1,3,24,1.0,1.0,1.25,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
140,11169,0.11293545304491356,0.01911215359221614,0.1028581356962905,0.7650942576665798,143.122230649,105.795381684,125.877204392,117.299593505,49.0,23022.0,23022.0,20,1,1.0,0.0,0,1,0,1,24,1.0,0.0,1.08695652174,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
141,11183,0.0,0.06714100905562742,0.25465717981888747,0.6782018111254852,168.16,125.863294139,123.184114808,129.519000477,70.0,10306.666666666666,15460.0,50,0,0.0,0.0,5,5,6,3,24,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
142,11193,0.14185182256661658,0.08697714873092433,0.15442397406499564,0.6167470546374634,168.16,223.579941014,125.029039085,125.419237607,52.0,15176.4,37941.0,50,0,3.0,2.0,1,1,4,4,24,0.0,2.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
143,11206,0.13877884675847324,0.07885304659498207,0.08885116015846067,0.693516946488084,183.683721333,108.998977688,126.338796886,124.224548916,64.0,15903.0,15903.0,71,0,0.0,0.0,0,5,0,1,24,0.0,1.0,1.39500494043,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
144,1122,0.1395131814293491,0.05754724317598569,0.07356715141146279,0.7293724239832025,181.707984032,139.13685837,122.940591966,141.161968227,41.0,8572.666666666666,12859.0,50,0,1.0,0.0,7,1,4,3,24,0.0,1.0,1.38,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
145,11221,0.03492042173124706,0.043717681821234304,0.12084480558726747,0.8005170908602511,168.16,165.533775305,124.642070019,131.476347049,36.0,14181.90540594852,29782.0,50,0,2.0,2.0,1,1,2,4,24,1.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
146,1124,0.0,0.19235795631339847,0.18943306988611613,0.6182089738004855,168.16,233.507114771,121.846537451,128.60498792,85.0,16069.0,16069.0,50,0,0.0,0.0,0,5,4,1,24,0.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
147,11254,0.0,0.0517464424320828,0.25050309041253416,0.697750467155383,168.16,105.77,126.46657438,128.818643972,63.0,27828.0,27828.0,10,1,0.0,0.0,0,5,2,1,24,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
148,11256,0.11358297145297928,0.06638428134121165,0.20434968320637859,0.6156830639994305,144.275388343,106.912298206,123.640823898,118.280162456,50.0,10805.385011723776,28094.0,60,0,1.0,0.0,5,1,1,5,24,2.0,0.0,1.09571429661,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
149,11259,0.0,0.044174202265876726,0.37366178151959256,0.5821640162145307,168.16,105.77,127.293720445,123.306298875,77.0,19242.0,19242.0,70,1,0.0,0.0,0,5,2,1,24,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
150,11261,0.04757179807349269,0.021885033892258293,0.07340349625401356,0.8571396717802354,136.756007624,238.555906056,123.908162211,127.223956713,47.0,42712.38289208108,89696.0,10,0,1.0,2.0,6,1,4,4,24,0.0,1.0,1.03860758528,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
151,11267,0.09839167455061495,0.027459791863765372,0.12743614001892148,0.7467123935666982,156.543265434,144.381174832,124.300965108,124.591729118,45.0,18382.60907676135,42280.0,31,0,2.0,2.0,1,1,1,4,24,2.0,0.0,1.18888395273,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
152,1127,0.0831127080181543,0.015506807866868382,0.15043494704992436,0.750945537065053,171.174183993,148.853414634,128.972872407,138.634657517,52.0,10576.0,10576.0,50,0,1.0,0.0,0,1,6,1,24,1.0,0.0,1.29999997066,2011,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
153,11275,0.10605358301659405,0.024473903773060166,0.17445072772782053,0.6950217854825252,170.39964402,108.311256076,125.108983952,119.860118177,58.0,35956.666666666664,53935.0,44,0,1.0,0.0,1,5,6,3,24,2.0,0.0,1.29411764706,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
154,11284,0.12731922302628,0.06311551226943794,0.12770009249687142,0.6818651722074106,150.120602119,120.109839434,127.466365573,125.51753511,37.0,18379.0,18379.0,31,0,1.0,0.0,0,1,6,1,24,1.0,0.0,1.14010637467,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
155,11295,0.0,0.03069878430234433,0.17829157395762793,0.7910096417400277,168.16,120.378919089,124.946565383,126.310008561,44.0,9690.93735559378,31011.0,70,0,0.0,5.0,0,6,4,5,24,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
156,11298,0.0,0.058400495970241786,0.12915891713163877,0.8124405868981195,168.16,170.01521177,125.8474496,116.757406013,24.0,16130.0,24195.0,33,0,1.0,1.0,0,1,2,2,24,1.0,1.0,,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
157,11312,0.0,0.028965622379754554,0.2122112965927281,0.7588230810275174,168.16,122.125912961,123.686515805,129.634052235,60.0,13119.0,13119.0,60,0,0.0,0.0,0,5,2,1,24,0.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
158,11316,0.0,0.040151465691715085,0.15819024613174903,0.8016582881765358,168.16,107.60988457,127.384884441,124.185050086,49.0,20422.666666666668,30634.0,71,0,2.0,0.0,1,1,1,3,24,1.0,1.0,,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
159,11334,0.11701013701682077,0.05168764620697338,0.22268018268909434,0.6086220340871115,166.778497517,110.977328413,126.804512256,122.498752837,59.0,29923.333333333332,44885.0,50,0,0.0,0.0,5,7,0,3,24,1.0,2.0,1.26661647698,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
160,11335,0.1382365972529907,0.04873726185201595,0.06453994978585142,0.7484861911091419,158.006942637,148.890138794,123.88,129.698030781,61.0,6771.0,6771.0,70,0,0.0,0.0,0,5,6,1,24,1.0,0.0,1.2,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
161,11354,0.053757802324204546,0.06136982593839336,0.25150126021279834,0.6333711115246038,160.932996014,205.53798375,124.896583939,121.50117325,46.0,21113.21464527019,59117.0,31,0,2.0,3.0,1,1,4,4,24,2.0,0.0,1.22222221375,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
162,11360,0.0,0.07579717720857292,0.14610559330893885,0.7780972294824883,168.16,219.233049488,124.718571855,119.083645169,46.0,22956.0,22956.0,43,0,1.0,0.0,0,1,4,1,24,1.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
163,11364,0.0,0.03228231548224473,0.1356741697253792,0.832043514792376,168.16,123.74156674,124.333904824,123.538220037,43.0,9045.2,22613.0,50,0,2.0,2.0,1,1,2,4,24,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
164,11366,0.0,0.04913311119896086,0.12475292257299374,0.8261139662280454,168.16,165.599170372,124.091253961,123.630862729,40.0,17707.0,17707.0,20,0,1.0,0.0,0,1,2,1,24,1.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
165,11367,0.1268491124260355,0.04031065088757396,0.14607988165680474,0.6867603550295858,173.428086509,142.835287393,123.866363636,124.381008469,33.0,14163.810167031523,29744.0,20,0,2.0,2.0,1,1,4,4,24,1.0,1.0,1.31711746546,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
166,11373,0.11802088061734,0.026479043728249357,0.07417914964442426,0.7813209260099864,197.508678296,105.795381684,126.451779704,127.765227306,56.0,26436.0,26436.0,41,1,1.0,0.0,0,1,1,1,24,0.0,1.0,1.5,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
167,11381,0.0,0.0816451810926949,0.1613195050240703,0.7570353138832348,168.16,187.31944884,125.51113559,136.642239341,35.0,17195.000455511952,30951.0,20,0,2.0,1.0,1,1,4,4,24,2.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
168,11390,0.07286203761974687,0.023121926205626645,0.04722280493205604,0.8567932312425705,193.800958677,158.599854617,126.773430405,130.18957779,57.0,28602.0,42903.0,12,0,1.0,1.0,0,1,2,2,24,0.0,2.0,1.47184134147,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
169,11391,0.0,0.009745005684586649,0.22148232364246656,0.7687726706729467,168.16,118.194484737,125.427828159,123.83221831,65.0,24628.0,36942.0,50,0,0.0,0.0,5,5,1,3,24,1.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
170,11402,0.05711154664812122,0.09483467155592085,0.2810056690059219,0.5670481127900361,171.536289109,154.787185977,126.581283186,133.006803434,70.0,31634.0,47451.0,10,0,1.0,0.0,5,1,2,3,24,1.0,0.0,1.30275001526,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
171,11425,0.0,0.08256339689404364,0.17165323373304503,0.7457833693729113,168.16,231.116995639,125.620128264,119.532114503,42.0,14130.555929887452,25435.0,50,0,2.0,1.0,1,1,4,4,24,1.0,1.0,,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
172,1143,0.0,0.019999136106431687,0.16642909593538077,0.8135717679581875,168.16,115.746711233,123.428785362,144.267784444,71.0,23151.0,23151.0,43,0,0.0,0.0,0,5,10,1,24,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
173,11440,0.0,0.2731551204819277,0.17516942771084337,0.5516754518072289,168.16,245.605272332,124.650510478,130.935572428,79.0,10624.0,10624.0,70,0,0.0,0.0,0,5,4,1,24,0.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
174,11441,0.07450058119103614,0.031032898115859756,0.35839212824047795,0.5360743924526262,156.717721935,125.127526201,125.031133655,121.614478846,54.0,24662.0,36993.0,41,0,1.0,0.0,5,1,6,3,24,1.0,0.0,1.19020888059,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
175,11445,0.0,0.02700432069131061,0.0428468554968795,0.9301488238118099,168.16,128.77909237,128.04254902,128.281663871,86.0,16664.0,16664.0,70,0,0.0,0.0,0,5,2,1,24,0.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
176,11450,0.0,0.11466147713362002,0.15606265105621644,0.7292758718101635,168.16,166.891427386,123.796327434,114.931495223,43.0,15929.5,31859.0,50,0,2.0,1.0,1,1,3,4,24,2.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
177,11451,0.0,0.04396432608968723,0.23087551815098606,0.7251601557593267,168.16,105.795381684,125.53593852,125.392393037,21.0,10614.666666666666,15922.0,42,1,2.0,0.0,1,4,0,3,24,0.0,1.0,,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
178,1146,0.02807993928661776,0.05101610591112236,0.14183320684712034,0.7790707479551395,168.540741324,105.795381684,123.677464328,126.194642277,32.0,15812.0,23718.0,50,1,2.0,0.0,1,1,1,3,24,0.0,0.0,1.28000001907,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
179,11460,0.004982021401031062,0.056318502794264175,0.35894381146298143,0.5797556643417233,168.16,112.097307692,126.65663931,125.903824398,59.0,46166.0,46166.0,33,0,1.0,0.0,0,1,2,1,24,1.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
180,11461,0.13039247486214725,0.0013514974591847767,0.06406097956535842,0.8041950481133096,165.053201988,180.19,126.440472574,120.611420409,31.0,12332.0,18498.0,10,0,2.0,0.0,1,1,6,3,24,2.0,0.0,1.25351354238,2011,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
181,11475,0.0,0.014359563469270534,0.17819113683559404,0.8074492996951355,168.16,119.440568213,126.174165634,126.32848974,71.0,15088.666666666666,22633.0,70,0,0.0,0.0,5,5,10,3,24,1.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
182,11477,0.08537514654161782,0.061869871043376316,0.25398593200468933,0.5987690504103166,153.645288053,105.77,123.958067159,121.467836025,33.0,16247.619785473224,34120.0,50,1,2.0,2.0,1,1,2,4,24,1.0,0.0,1.16687496503,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
183,11482,0.0,0.017773038300897537,0.11827956989247312,0.8639473918066294,168.16,105.795381684,124.229466566,117.878734485,38.0,33759.0,33759.0,20,1,1.0,0.0,0,1,0,1,24,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
184,11486,0.02008600932196843,0.034686993021399326,0.11473489042824402,0.8304921072283882,168.16,136.447952705,127.997556952,125.28057441,44.0,25888.666666666668,77666.0,10,0,3.0,3.0,1,1,3,4,24,3.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
185,11488,0.0,0.13834434860535455,0.1446734625294052,0.7169821888652402,168.16,227.46987159,127.352593883,125.462806031,59.0,11902.666666666666,17854.0,50,0,0.0,0.0,6,5,4,3,24,1.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
186,1151,0.12092219786060728,0.09095741146767657,0.2615773038336323,0.5265430868380838,158.915028514,123.995852746,124.093825248,123.287442902,44.0,12542.49950160585,30102.0,60,0,2.0,3.0,4,1,0,4,24,1.0,0.0,1.20689655172,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
187,11511,0.060899437851342914,0.06940974391005622,0.3307307932542161,0.5389600249843848,168.16,109.059037606,124.831938149,123.223336955,58.0,17077.333333333332,25616.0,50,0,1.0,0.0,1,4,1,3,24,2.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
188,11519,0.0,0.06364188589318256,0.1511144339049577,0.7852436802018598,168.16,107.215543267,126.395083488,125.365521571,45.0,21401.0,21401.0,10,0,1.0,0.0,0,1,0,1,24,1.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
189,11528,0.0,0.009451525132464557,0.040797492322624786,0.9497509825449106,168.16,112.558528804,126.617620905,100.26506358,55.0,62847.0,62847.0,43,0,1.0,0.0,0,1,1,1,24,0.0,1.0,,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
190,11540,0.10088183421516755,0.014109347442680775,0.31843033509700175,0.5665784832451499,184.39172128,105.77,124.429639989,125.140242023,36.0,17446.15448607498,22680.0,50,1,1.0,1.0,0,1,2,2,24,0.0,1.0,1.40038191894,2011,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
