"","X","aba","agepr","aise","ancons","depenses_combustibles_liquides","depenses_combustibles_solides","depenses_electricite","depenses_gaz_liquefie","depenses_gaz_ville","depenses_tot","dip14pr","htl","ident_men","identifiant_menage","nactifs","nbphab","nenfants","npers","ocde10","pondmen","poste_04_5_0_0","poste_04_5_5_1","poste_04_5_5_2","revtot","stalog","surfhab_d","zeat","fioul","gaz_ville","electricite","strate","rural","petite_ville","moyenne_ville","grande_ville","paris","bat_av_49","bat_49_74","bat_ap_74","log_indiv","log_colec","ouest_sud","est_nord","aides_logement","depenses_energies","part_energies_depenses_tot","part_energies_revtot","niveau_vie","niveau_vie_decile","niveau_vie_quintile","donation_class_1","donation_class_2","donation_class_3","donation_class_4","froid_cout","froid_impaye","froid_installation","froid_isolation","froid","gchauf_2","gchauf_6","gchauf_7","gchaufs_1","gchaufs_2","gchaufs_3","gchaufs_4","gchaufs_5","isolation_fenetres","isolation_murs","isolation_toit","majorite_double_vitrage"
"2098",2106,NA,35,4,99,0,0,2538.86730988523,0,252.133492325484,11431.730875302,60,2,12674,201702106,1,3,1,2,1.3,1383.8685603,0,0,0,19064,3,61,7,0,1,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,2791.00080221071,0.244145075899277,0.146401636708493,14664.6153846154,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"2109",2117,2,49,3,1,0,0,849.462687432434,0,1525.40762856918,47176,60,1,12687,201702117,2,7,5,6,3.1,520.49358031,0,0,0,44950,2,130,8,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,2374.87031600161,0.0503406460064781,0.0528335999110481,14500,3,2,"3_0","3_1_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"2125",2133,NA,34,4,6,0,0,311.011245460941,0,0,10919.58,60,2,12702,201702133,0,3,1,2,1.3,3042.412203,0,0,0,18986,3,66,2,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,311.011245460941,0.0284819787446899,0.0163810831908217,14604.6153846154,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
"2182",2190,NA,81,3,99,0,0,445.493438074737,0,810.852235627321,15151.54,71,1,12772,201702190,0,2,0,2,1.5,1992.491286,0,0,0,24074,3,50,8,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,1256.34567370206,0.0829186784777032,0.0521868270209379,16049.3333333333,3,2,"3_0","3_1_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
"2232",2240,NA,58,3,99,0,0,211.572275823769,0,280.148324806093,10934.407533756,50,2,1284,201702240,0,3,0,2,1.5,2521.7624039,0,0,0,21302,3,77,4,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,491.720600629862,0.0449700268726819,0.0230833067613305,14201.3333333333,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
"2238",2246,NA,35,4,9,0,0,445.493438074737,0,810.852235627321,11866.840315994,43,2,12849,201702246,1,3,2,3,1.6,689.89313278,0,0,0,24310,3,77,2,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,1256.34567370206,0.105870277196599,0.0516802004813681,15193.75,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1
"2261",2269,NA,47,4,4,0,0,380.830096482785,0,588.311482092796,32888.2308753,50,2,12879,201702269,1,3,1,2,1.5,777.71828967,0,0,0,22549,3,80,2,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,969.141578575581,0.0294677321577499,0.0429793595536645,15032.6666666667,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"2285",2293,NA,40,5,9,0,0,535.483112565834,0,974.64438722404,24144.766811689,30,2,12910,201702293,1,3,1,2,1.5,1209.5189169,0,0,0,21518,3,76,8,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,1510.12749978987,0.0625447125485921,0.0701797332368192,14345.3333333333,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"2399",2409,NA,36,2,6,0,0,253.886730988523,0,296.957224294459,30107.12,42,1,13054,201702409,1,6,3,5,2.4,1622.3825902,0,0,0,35501,3,110,4,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,550.843955282982,0.0182961357739625,0.0155162940560261,14792.0833333333,3,2,"3_0","3_1_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
"2401",2411,NA,36,4,9,0,0,687.60989642725,0,0,8969.16584675,50,2,13059,201702411,1,3,1,2,1.3,813.12255825,0,0,0,19410,3,61,7,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,687.60989642725,0.0766637509190899,0.0354255485021767,14930.7692307692,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"2421",2432,2,40,2,1,0,0,634.716827471308,0,1529.60985344127,25560.840315994,50,1,13090,201702432,2,5,3,5,2.6,1557.1138547,0,0,0,39855,2,100,3,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,2164.32668091258,0.08467353397448,0.0543050227302114,15328.8461538462,3,2,"3_0","3_1_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"2472",2483,NA,48,4,4,0,0,1269.43365494262,0,252.133492325484,36759.56,50,2,13165,201702483,2,6,5,8,4.1,3015.3929628,0,0,0,57531,3,130,4,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1521.5671472681,0.0413924200199376,0.0264477785414489,14031.9512195122,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"2578",2589,NA,47,2,99,0,0,740.502965383192,0,0,21778.4,30,2,13298,201702589,1,2,1,2,1.3,727.5299801,0,0,0,19289,3,37,8,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,740.502965383192,0.0340017157083712,0.0383899095537971,14837.6923076923,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"2615",2626,NA,28,3,6,0,0,1051.51421084413,0,0,9689.77400794,42,2,13346,201702626,1,2,1,2,1.3,1298.5738937,0,0,0,19700,3,42,7,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,1051.51421084413,0.108517929312129,0.0533763558804129,15153.8461538462,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"2648",2659,NA,38,2,5,0,0,0,0,0,22166.00417758,50,2,13391,201702659,2,3,1,3,1.8,2871.6878318,0,0,0,26250,5,53,3,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,14583.3333333333,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"2655",2667,NA,33,2,9,0,0,694.96976339659,0,1264.92948757862,21273.12,20,2,13401,201702667,2,3,2,4,2.1,1049.9990366,0,0,0,29580,3,64,7,0,1,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,1959.89925097521,0.0921303152041267,0.0662575811688712,14085.7142857143,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"2687",2699,NA,34,5,9,0,0,211.572275823769,0,0,5478.5111913,31,2,13444,201702699,1,1,0,1,1,2792.6649699,0,0,0,16173,3,26,2,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,211.572275823769,0.0386185714395821,0.0130818200595912,16173,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"2693",2705,NA,30,3,2,0,0,1047.28276532766,0,0,31084.34,71,2,13452,201702705,2,5,3,5,2.4,3011.3514115,0,0,0,39117,3,96,7,0,0,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,1047.28276532766,0.0336916519806326,0.0267730849842181,16298.75,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"2707",2719,NA,76,2,1,0,0,198.877939274343,0,610.723348077283,10802.84,71,2,13468,201702719,0,4,0,1,1,2856.6747474,0,0,0,14105,3,63,7,0,1,1,3,0,0,0,1,0,1,0,0,0,1,1,0,0,809.601287351626,0.0749433748302878,0.0573981770543514,14105,3,2,"3_0","3_0_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"2736",2748,NA,67,3,8,0,0,687.60989642725,0,1120.59329922437,9963.62,70,2,13505,201702748,0,2,0,1,1,2007.2610333,0,0,0,14356,3,40,3,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,1808.20319565162,0.181480545790749,0.125954527420704,14356,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"2808",2821,2,76,4,4,0,0,890.986876149475,0,1621.70447125464,30089.28,71,1,13592,201702821,0,4,0,2,1.5,2074.0300083,0,0,0,24630,1,90,2,0,1,1,3,0,0,0,1,0,0,1,0,1,0,0,1,0,2512.69134740412,0.08350785885884,0.102017513089895,16420,3,2,"3_0","3_1_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"2834",2847,NA,36,4,9,0,0,930.918013624585,0,826.437558177975,21952.88,33,1,13625,201702847,1,4,1,2,1.5,729.79563152,0,0,0,21628,3,98,3,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,1757.35557180256,0.0800512539494845,0.081253725346891,14418.6666666667,3,2,"3_0","3_1_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2
"2896",2909,NA,55,4,4,0,0,711.940708146984,0,1559.02542754591,26787.24,71,1,1370,201702909,2,5,1,3,2,1718.2528439,0,0,0,31690,3,80,3,0,1,1,3,0,0,0,1,0,0,1,0,1,0,0,1,0,2270.96613569289,0.0847779067829643,0.0716619165570493,15845,3,2,"3_0","3_1_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"2922",2935,NA,39,4,8,0,0,507.773461977046,0,840.44497441828,19408.830875302,50,1,13738,201702935,1,3,1,2,1.5,2356.1338928,0,0,0,22901,3,60,7,0,1,1,3,0,0,0,1,0,0,0,1,1,0,1,0,0,1348.21843639533,0.0694641756145628,0.0588715967160965,15267.3333333333,3,2,"3_0","3_1_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"2958",2972,NA,48,3,5,0,0,415.739521993707,0,1556.22394429785,41510.22,20,2,13780,201702972,1,3,2,3,2,673.65195971,0,0,0,32056,3,75,3,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,1971.96346629155,0.0475054930157333,0.061516204962926,16028,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,1,1,1,2,2,2,2,1,2,2,2,2,3,0,2
"2995",3009,NA,53,3,7,0,0,275.0439585709,0,0,20655.14,50,2,13825,201703009,0,2,0,1,1,3344.5325242,0,0,0,14437,3,45,5,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,275.0439585709,0.0133160055352276,0.0190513235832167,14437,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,1,2,1,2,1,1,2,2,2,1,3,0,1
"3010",3024,NA,59,2,1,0,0,483.442650257313,0,930.09243835623,10748.62,71,2,13844,201703024,1,3,0,1,1,2557.328158,0,0,0,15715,5,60,4,0,1,1,3,0,0,0,1,0,1,0,0,0,1,0,1,0,1413.53508861354,0.131508518173825,0.0899481443597545,15715,3,2,"3_0","3_0_0","3_3_0","3_1_0_0",0,0,1,0,1,2,2,1,1,1,2,2,2,2,2,4,1
"3123",3140,2,79,1,4,0,0,602.980986097742,0,0,16337.11344411,60,2,13995,201703140,0,4,0,2,1.5,3837.9248165,0,0,0,23397,1,91,8,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,602.980986097742,0.0369086612614014,0.0257717222762637,15598,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"3156",3173,2,47,3,1,0,0,660.10550057016,0,2067.49463706897,22730.4108753,33,1,14033,201703173,2,4,2,3,1.8,725.07159553,0,0,0,28653,2,116,2,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,2727.60013763913,0.119997836933211,0.0951942253041262,15918.3333333333,3,2,"3_0","3_1_0","3_3_0","3_1_0_0",0,0,0,1,1,2,2,1,2,2,1,2,2,2,1,1,1
"3168",3185,NA,29,4,1,0,0,456.996115779342,0,409.016554216896,18555.64,41,2,14051,201703185,2,4,2,3,2,1216.0103052,0,0,0,30577,3,71,2,0,1,1,3,0,0,0,1,0,1,0,0,0,1,0,1,0,866.012669996238,0.0466711291012456,0.0283223556920639,15288.5,3,2,"3_0","3_0_0","3_3_0","3_1_0_0",0,0,0,1,1,2,2,2,1,2,2,2,2,2,1,0,1
"3209",3226,2,56,3,1,0,0,311.845406652316,0,567.596564939125,28548.1526259,71,1,14101,201703226,1,5,1,3,2,2334.8080322,0,0,0,29333,1,100,8,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,879.441971591441,0.0308055650085595,0.0299813170010378,14666.5,3,2,"3_0","3_1_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
"3222",3239,NA,47,4,1,0,0,609.328154372455,0,1546.41875292963,20457.5,42,1,14125,201703239,3,4,2,3,2,1732.2373802,0,0,0,28100,3,101,3,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,2155.74690730209,0.105376849923113,0.07671697179011,14050,3,2,"3_0","3_1_0","3_3_0","3_1_0_0",0,0,0,1,1,2,2,2,2,2,1,2,2,1,1,2,1
"3397",3415,NA,80,3,5,0,0,43.2128634932495,0,78.6526668558502,17065.16,71,2,14346,201703415,0,2,0,1,1,4572.6389106,0,0,0,15039,3,65,7,0,1,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,121.8655303491,0.0071411888519709,0.00810330010965488,15039,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
"3435",3454,NA,17,3,1,0,0,296.201186153277,70.0370812015233,0,66390.72,60,2,14396,201703454,1,2,0,2,1.5,3259.5430962,0,0,0,24326,3,34,7,0,0,1,3,0,0,0,1,0,1,0,0,0,1,1,0,0,366.2382673548,0.00551640752434678,0.0150554249508674,16217.3333333333,3,2,"3_0","3_0_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"3462",3481,2,66,3,1,0,0,700.304232976676,184.897894372022,0,20611.14,71,1,14432,201703481,0,4,0,2,1.5,2423.394073,0,0,0,22441,1,80,8,0,0,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,885.202127348698,0.0429477519122522,0.0394457522993047,14960.6666666667,3,2,"3_0","3_1_0","3_3_0","3_1_0_0",0,0,1,1,1,2,2,2,2,1,2,2,2,1,3,0,2
"3468",3487,NA,40,3,3,0,0,634.716827471308,0,0,29913.2711913,31,2,14443,201703487,1,2,2,3,1.6,809.55664006,0,0,0,25744,3,58,8,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,634.716827471308,0.0212185696245722,0.0246549420242118,16090,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"3529",3548,NA,34,2,9,0,0,1692.57820659015,0,2801.48324806093,10428.390875302,71,2,14525,201703548,0,3,0,1,1,2199.8494815,0,0,0,15321,3,82,7,0,1,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,4494.06145465109,0.430944860850446,0.293326901289151,15321,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"3575",3594,NA,68,3,2,0,0,624.138213680119,0,0,16584.86,70,2,14587,201703594,0,2,0,1,1,1826.3971216,0,0,0,15318,3,48,5,0,0,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,624.138213680119,0.0376330106904803,0.0407454115210941,15318,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"3587",3606,2,45,3,2,0,549.309536131448,757.338844727054,0,1378.44880056645,55382.24019059,42,1,14601,201703606,2,4,2,4,2.1,2616.6586359,0,0,0,34514,1,90,7,0,1,1,3,0,0,0,1,0,0,1,0,1,0,1,0,0,2685.09718142495,0.0484830005464671,0.0777973338768311,16435.2380952381,3,2,"3_0","3_1_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"3614",3633,2,44,4,4,0,0,1155.18462599778,0,1638.86770011565,28705.64,33,2,14634,201703633,1,4,2,3,1.8,2467.4823691,0,0,0,26585,2,80,7,0,1,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,2794.05232611343,0.0973346118084609,0.10509882738813,14769.4444444444,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"3664",3683,2,57,4,1,0,0,757.338844727054,0,1378.44880056645,21195.41196124,71,1,147,201703683,2,4,1,2,1.5,2033.0579841,0,0,0,21510,1,100,3,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,2135.7876452935,0.100766507827223,0.0992927775589726,14340,3,2,"3_0","3_1_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
"3668",3687,NA,84,3,1,0,0,539.047060070432,0,981.131205109059,12224.28,70,2,14703,201703687,0,4,0,1,1,4256.7865315,0,0,0,14830,3,70,7,0,1,1,3,0,0,0,1,0,1,0,0,0,1,1,0,0,1520.17826517949,0.124357284451885,0.102506963262272,14830,3,2,"3_0","3_0_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"3736",3755,NA,36,4,6,0,0,740.502965383192,0,0,29921.36,50,2,14785,201703755,1,4,2,3,1.6,661.03969619,0,0,0,25058,3,80,9,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,740.502965383192,0.0247483057382149,0.0295515589984513,15661.25,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"3770",3789,2,66,4,6,63.2807139627392,0,1113.92803221215,0,760.602701848543,28049.60031599,70,1,14833,201703789,1,5,0,2,1.5,2135.5810111,0,0,0,23260,1,103,8,1,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,1937.81144802343,0.0690851714888342,0.0833108963036727,15506.6666666667,3,2,"3_0","3_1_0","3_3_0","3_0_0_0",1,0,0,0,1,2,2,2,2,1,2,2,2,2,1,2,1
"3786",3805,NA,62,3,7,0,0,392.925212381918,0,715.171671823297,17452.6711913,70,1,14849,201703805,0,4,0,1,1,2991.987565,0,0,0,14360,3,70,3,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,1108.09688420522,0.063491535024025,0.0771655211842072,14360,3,2,"3_0","3_1_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"3817",3837,NA,58,4,9,0,0,349.094255109219,0,0,24760.5,43,2,14886,201703837,1,3,1,2,1.5,714.22829204,0,0,0,24369,3,69,7,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,349.094255109219,0.0140988370634365,0.0143253418322138,16246,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"3821",3841,NA,83,3,4,0,0,183.01001858756,0,123.265262914681,11771.78,70,2,14890,201703841,0,2,0,1,1,2815.0386814,0,0,0,14820,3,56,5,0,1,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,306.275281502241,0.0260177544519386,0.0206663482795035,14820,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
"3886",3906,NA,51,3,1,0,0,476.037620603481,0,1120.59329922437,29615.38,31,1,1497,201703906,2,5,2,4,2.1,615.41243033,0,0,0,34358,3,97,3,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1596.63091982785,0.0539122212792088,0.0464704266787314,16360.9523809524,3,2,"3_0","3_1_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
"3908",3928,NA,41,3,99,0,0,555.975810717272,0,1011.9435900629,11542.471473254,10,2,14999,201703928,0,3,3,5,2.4,3153.600369,0,0,0,34048,3,66,4,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,1567.91940078017,0.135839140206092,0.0460502643556206,14186.6666666667,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
"3945",3965,NA,44,4,99,0,0,1197.49908116253,0,0,32125.96,33,2,15043,201703965,1,4,2,3,1.6,623.81969028,0,0,0,23553,3,110,8,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,1197.49908116253,0.0372751220870142,0.0508427411014535,14720.625,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,1,2,2,1,1,2,2,2,2,1,1,0,2
"3955",3975,NA,36,4,99,0,0,1129.79595289893,0,352.986889255678,24336.12,50,2,15061,201703975,1,3,2,3,1.6,719.76135669,0,0,0,24994,3,65,8,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,1482.78284215461,0.06092930352721,0.0593255518186207,15621.25,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",1,0,0,1,1,2,2,2,2,1,2,2,2,1,1,4,1
"3987",4007,NA,39,3,8,0,0,460.640214969278,0,838.42121163865,19535.52,50,1,15099,201704007,1,4,2,3,1.8,537.40242261,0,0,0,26413,3,82,3,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,1299.06142660793,0.0664974071131932,0.0491826534891125,14673.8888888889,3,2,"3_0","3_1_0","3_3_0","3_0_0_0",0,0,0,1,1,2,2,2,2,1,2,2,2,1,1,0,1
"4007",4027,NA,59,4,4,0,0,232.729503406146,0,686.363395774928,6807.12,70,2,15119,201704027,1,4,1,2,1.5,2852.2502178,0,0,0,22769,3,55,5,0,1,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,919.092899181075,0.1350193472689,0.0403659756327056,15179.3333333333,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"4160",4182,NA,44,3,99,0,0,43.3723165438727,21.011124360457,0,15834.08,71,2,153,201704182,1,2,0,1,1,1907.0710272,0,0,0,14313,3,50,8,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,64.3834409043297,0.00406613083326153,0.0044982492073171,14313,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"4213",4235,2,55,2,1,0,742.310183961416,720.403599179934,0,0,28951.4911913,71,1,15363,201704235,1,4,0,2,1.5,2499.820002,0,0,0,21602,1,100,7,0,0,1,3,0,0,0,1,0,1,0,0,1,0,1,0,0,1462.71378314135,0.0505229168845334,0.067711961074963,14401.3333333333,3,2,"3_0","3_1_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"4235",4257,NA,26,3,7,0,0,459.749228093129,0,836.799507167396,11424.8,41,2,15387,201704257,1,3,2,3,1.6,1554.4908153,0,0,0,23169,3,63,9,0,1,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,1296.54873526052,0.113485464538594,0.0559604961483243,14480.625,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"4240",4262,2,46,2,1,0,0,930.918013624585,0,1680.88994883656,33758.04,31,1,15393,201704262,2,5,2,4,2.3,2309.2948516,0,0,0,36167,2,110,4,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,2611.80796246114,0.0773684717021825,0.0722152227848908,15724.7826086957,3,2,"3_0","3_1_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"4292",4314,NA,57,3,5,0,0,899.182172251019,0,0,18331.051502734,33,2,15466,201704314,1,4,2,3,1.8,583.85137159,0,0,0,26586,3,85,8,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,899.182172251019,0.0490524055380517,0.0338216419262401,14770,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"4299",4321,2,68,3,1,0,0,634.716827471308,0,1386.73420779016,26221.46,50,1,15475,201704321,0,4,0,2,1.5,1836.7086172,0,0,0,24490,1,159,3,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,2021.45103526147,0.0770914752748882,0.0825418960907092,16326.6666666667,3,2,"3_0","3_1_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2
"4303",4325,NA,27,2,9,0,0,1269.43365494262,0,0,26095.52,20,2,15482,201704325,2,2,1,3,1.8,3243.6929323,0,0,0,25344,3,43,8,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,1269.43365494262,0.0486456546925532,0.050088133481006,14080,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"4331",4354,NA,71,3,7,0,0,252.828869609404,0,0,17681.44,33,2,15522,201704354,1,3,1,2,1.5,5216.5736651,0,0,0,21290,3,70,8,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,252.828869609404,0.0142991107969376,0.011875475322189,14193.3333333333,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"4348",4371,NA,55,3,3,0,0,528.930689559423,0,350.185406007617,14925.9,60,2,15544,201704371,0,2,0,1,1,4227.2762322,0,0,0,14244,3,35,8,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,879.11609556704,0.0588986992789071,0.0617183442549171,14244,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"4374",4397,2,85,3,2,0,0,648.638445836818,0,1180.60085507338,28487.28,70,1,1558,201704397,0,6,0,2,1.5,1500.5325488,0,0,0,21170,1,121,5,0,1,1,3,0,0,0,1,0,0,1,0,1,0,1,0,0,1829.2393009102,0.0642124941696855,0.0864071469489937,14113.3333333333,3,2,"3_0","3_1_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
