,identifiant_menage,depenses_gaz_prix_unitaire,depenses_electricite_prix_unitaire
897,201703181,0.0476,0.1449
898,201703182,0.0,0.1449
899,201703183,0.0476,0.1449
900,201703185,0.0476,0.1449
901,201703186,0.0,0.1449
902,201703187,0.0,0.1449
903,201703188,0.0476,0.1449
904,201703189,0.0,0.1449
905,201703190,0.0,0.1449
906,201703191,0.0,0.1449
907,201703192,0.0,0.1449
908,201703193,0.0476,0.1449
909,201703194,0.0,0.1449
910,201703195,0.0,0.1449
911,201703196,0.0,0.1449
912,201703197,0.0,0.1449
913,201703198,0.0476,0.1449
914,201703199,0.0,0.1449
915,201703200,0.0,0.1449
916,201703201,0.0,0.1449
917,201703202,0.0476,0.1449
918,201703204,0.0,0.1449
919,201703205,0.0708,0.1449
920,201703206,0.0476,0.1449
921,201703207,0.0,0.1449
922,201703208,0.0708,0.1449
923,201703209,0.0476,0.1449
924,201703210,0.0476,0.1449
925,201703211,0.0,0.1449
926,201703212,0.0476,0.1449
927,201703213,0.0,0.1449
928,201703214,0.0708,0.1564
929,201703215,0.0476,0.1449
930,201703216,0.0476,0.1449
931,201703217,0.0,0.1449
932,201703218,0.0,0.1449
933,201703219,0.0476,0.1449
934,201703220,0.0476,0.1449
935,201703221,0.0,0.1449
936,201703222,0.0708,0.1449
937,201703223,0.0897,0.1564
938,201703224,0.0476,0.1449
939,201703225,0.0,0.1449
940,201703226,0.0,0.1449
941,201703227,0.0476,0.1449
942,201703230,0.0,0.1449
943,201703231,0.0,0.1449
944,201703232,0.0,0.1449
945,201703233,0.0708,0.1449
946,201703234,0.0476,0.1449
947,201703235,0.0476,0.1449
948,201703236,0.0,0.1449
949,201703237,0.0,0.1449
950,201703238,0.0,0.1449
951,201703239,0.0,0.1449
952,201703240,0.0,0.1449
953,201703241,0.0,0.1449
954,201703242,0.0476,0.1449
955,201703243,0.0,0.1449
956,201703244,0.0476,0.1449
957,201703245,0.0,0.1449
958,201703246,0.0476,0.1449
959,201703248,0.0,0.1449
960,201703249,0.0476,0.1449
961,201703250,0.0476,0.1449
962,201703251,0.0476,0.1449
963,201703253,0.0,0.1449
964,201703254,0.0,0.1449
965,201703255,0.0476,0.1449
966,201703256,0.0476,0.1449
967,201703257,0.0,0.1449
968,201703258,0.0,0.1449
969,201703259,0.0,0.1449
970,201703260,0.0,0.1449
971,201703261,0.0,0.1449
972,201703262,0.0476,0.1449
973,201703263,0.0,0.1449
974,201703264,0.0,0.1449
975,201703265,0.0,0.1449
976,201703266,0.0,0.1449
977,201703268,0.0,0.1449
978,201703269,0.0476,0.1449
979,201703270,0.0476,0.1449
980,201703272,0.0,0.1449
981,201703273,0.0,0.1449
982,201703274,0.0476,0.1449
983,201703275,0.0476,0.1449
984,201703276,0.0476,0.1449
985,201703277,0.0,0.1449
986,201703278,0.0476,0.1449
987,201703279,0.0,0.1449
988,201703280,0.0476,0.1449
989,201703281,0.0,0.1449
990,201703282,0.0,0.1449
991,201703283,0.0,0.1449
992,201703284,0.0708,0.1449
993,201703285,0.0,0.1449
994,201703287,0.0,0.1564
995,201703288,0.0,0.1449
996,201703289,0.0,0.1449
997,201703290,0.0,0.1449
998,201703291,0.0,0.1449
999,201703292,0.0,0.1449
1000,201703293,0.0476,0.1449
1001,201703294,0.0708,0.1449
1002,201703295,0.0476,0.1449
1003,201703296,0.0476,0.1449
1004,201703297,0.0,0.1449
1005,201703298,0.0,0.1449
1006,201703299,0.0,0.1449
1007,201703300,0.0476,0.1449
1008,201703301,0.0,0.1449
1009,201703302,0.0,0.1449
1010,201703303,0.0,0.1449
1011,201703304,0.0,0.1449
1012,201703305,0.0,0.1449
1013,201703306,0.0,0.1449
1014,201703307,0.0,0.1449
1015,201703308,0.0,0.1449
1016,201703309,0.0,0.1449
1017,201703310,0.0,0.1449
1018,201703311,0.0,0.1449
1019,201703312,0.0,0.1449
1020,201703313,0.0,0.1449
1021,201703314,0.0476,0.1449
1022,201703315,0.0476,0.1449
1023,201703316,0.0,0.1449
1024,201703317,0.0476,0.1449
1025,201703318,0.0476,0.1449
1026,201703319,0.0,0.1449
1027,201703320,0.0,0.1449
1028,201703321,0.0,0.1449
1029,201703322,0.0476,0.1449
1030,201703323,0.0476,0.1449
1031,201703324,0.0,0.1449
1032,201703325,0.0,0.1449
1033,201703326,0.0,0.1449
1034,201703327,0.0476,0.1449
1035,201703328,0.0,0.1449
1036,201703329,0.0708,0.1564
1037,201703330,0.0,0.1449
1038,201703331,0.0,0.1449
1039,201703332,0.0,0.1449
1040,201703333,0.0476,0.1449
1041,201703334,0.0476,0.1449
1042,201703336,0.0476,0.1449
1043,201703337,0.0476,0.1449
1044,201703338,0.0,0.1449
1045,201703339,0.0,0.1449
1046,201703341,0.0,0.1564
1047,201703342,0.0476,0.1449
1048,201703343,0.0,0.1449
1049,201703344,0.0,0.1564
1050,201703345,0.0708,0.1449
1051,201703346,0.0,0.1449
1052,201703347,0.0,0.1449
1053,201703348,0.0,0.1449
1054,201703349,0.0476,0.1449
1055,201703350,0.0708,0.1449
1056,201703351,0.0476,0.1449
1057,201703352,0.0476,0.1449
1058,201703353,0.0476,0.1449
1059,201703354,0.0,0.1449
1060,201703356,0.0,0.1449
1061,201703357,0.0476,0.1449
1062,201703358,0.0,0.1449
1063,201703359,0.0,0.1449
1064,201703360,0.0476,0.1449
1065,201703361,0.0708,0.1449
1066,201703362,0.0897,0.1449
1067,201703364,0.0476,0.1449
1068,201703365,0.0,0.1449
1069,201703366,0.0476,0.1449
1070,201703367,0.0476,0.1449
1071,201703368,0.0476,0.1449
1072,201703369,0.0476,0.1449
1073,201703370,0.0,0.1449
1074,201703371,0.0708,0.1564
1075,201703372,0.0,0.1449
1076,201703373,0.0476,0.1449
1077,201703374,0.0,0.1449
1078,201703375,0.0476,0.1449
1079,201703376,0.0,0.1564
1080,201703377,0.0,0.1449
1081,201703378,0.0476,0.1449
1082,201703379,0.0,0.1449
1083,201703380,0.0,0.1449
1084,201703382,0.0476,0.1449
1085,201703383,0.0476,0.1449
1086,201703385,0.0,0.1449
1087,201703386,0.0476,0.1449
1088,201703387,0.0476,0.1449
1089,201703388,0.0,0.1449
1090,201703390,0.0,0.1449
1091,201703391,0.0,0.1564
1092,201703392,0.0476,0.1449
1093,201703393,0.0,0.1449
1094,201703394,0.0,0.1449
1095,201703395,0.0476,0.1449
1096,201703396,0.0,0.1449
1097,201703397,0.0476,0.1449
1098,201703398,0.0476,0.1449
1099,201703399,0.0,0.1449
1100,201703400,0.0476,0.1449
1101,201703402,0.0476,0.1449
1102,201703403,0.0708,0.1449
1103,201703404,0.0476,0.1449
1104,201703405,0.0,0.1449
1105,201703407,0.0,0.1449
1106,201703408,0.0,0.1449
1107,201703409,0.0708,0.1564
1108,201703410,0.0,0.1449
1109,201703411,0.0,0.1449
1110,201703412,0.0476,0.1449
1111,201703413,0.0,0.1449
1112,201703414,0.0,0.1449
1113,201703415,0.0,0.1449
1114,201703417,0.0,0.1449
1115,201703418,0.0,0.1449
1116,201703419,0.0476,0.1449
1117,201703420,0.0,0.1449
1118,201703421,0.0,0.1449
1119,201703422,0.0,0.1449
1120,201703423,0.0,0.1449
1121,201703425,0.0,0.1449
1122,201703426,0.0,0.1449
1123,201703427,0.0,0.1449
1124,201703428,0.0,0.1449
1125,201703429,0.0476,0.1449
1126,201703430,0.0,0.1449
1127,201703431,0.0,0.1449
1128,201703432,0.0476,0.1449
1129,201703434,0.0,0.1449
1130,201703435,0.0476,0.1449
1131,201703436,0.0897,0.1449
1132,201703437,0.0,0.1449
1133,201703438,0.0,0.1449
1134,201703440,0.0,0.1449
1135,201703441,0.0,0.1449
1136,201703442,0.0476,0.1449
1137,201703443,0.0,0.1449
1138,201703444,0.0,0.1449
1139,201703446,0.0,0.1564
1140,201703447,0.0,0.1449
1141,201703448,0.0,0.1449
1142,201703449,0.0,0.1449
1143,201703450,0.0,0.1449
1144,201703451,0.0,0.1449
1145,201703452,0.0,0.1449
1146,201703453,0.0,0.1449
1147,201703454,0.0,0.1449
1148,201703455,0.0476,0.1449
1149,201703457,0.0,0.1449
1150,201703458,0.0,0.1449
1151,201703459,0.0476,0.1449
1152,201703460,0.0,0.1449
1153,201703461,0.0476,0.1449
1154,201703463,0.0476,0.1449
1155,201703464,0.0,0.1449
1156,201703465,0.0,0.1449
1157,201703466,0.0,0.1449
1158,201703467,0.0,0.1449
1159,201703468,0.0,0.1449
1160,201703469,0.0,0.1449
1161,201703470,0.0708,0.1449
1162,201703471,0.0,0.1449
1163,201703472,0.0,0.1449
1164,201703473,0.0,0.1449
1165,201703474,0.0,0.1449
1166,201703475,0.0476,0.1449
1167,201703476,0.0,0.1564
1168,201703477,0.0,0.1449
1169,201703479,0.0,0.1449
1170,201703480,0.0476,0.1449
1171,201703482,0.0,0.1449
1172,201703483,0.0708,0.1449
1173,201703484,0.0,0.1449
1174,201703485,0.0476,0.1449
1175,201703486,0.0,0.1449
1176,201703487,0.0476,0.1449
1177,201703489,0.0,0.1449
1178,201703490,0.0,0.1449
1179,201703491,0.0476,0.1449
1180,201703492,0.0476,0.1449
1181,201703493,0.0476,0.1449
1182,201703494,0.0476,0.1449
1183,201703495,0.0,0.1449
1184,201703496,0.0,0.1449
1185,201703497,0.0476,0.1449
1186,201703498,0.0,0.1449
1187,201703499,0.0,0.1449
1188,201703500,0.0,0.1449
1189,201703501,0.0,0.1449
1190,201703502,0.0476,0.1449
1191,201703503,0.0,0.1449
1192,201703505,0.0,0.1449
1193,201703506,0.0,0.1449
1194,201703507,0.0476,0.1449
1195,201703508,0.0,0.1449
1196,201703509,0.0,0.1564
1197,201703510,0.0476,0.1449
1198,201703511,0.0476,0.1449
1199,201703512,0.0,0.1449
1200,201703513,0.0,0.1449
1201,201703514,0.0,0.1449
1202,201703515,0.0,0.1449
1203,201703516,0.0476,0.1449
1204,201703517,0.0476,0.1449
1205,201703519,0.0,0.1449
1206,201703520,0.0,0.1449
1207,201703521,0.0476,0.1449
1208,201703522,0.0,0.1449
1209,201703523,0.0,0.1449
1210,201703524,0.0476,0.1449
1211,201703525,0.0,0.1449
1212,201703526,0.0476,0.1449
1213,201703527,0.0,0.1449
1214,201703528,0.0476,0.1449
1215,201703530,0.0,0.1449
1216,201703531,0.0,0.1449
1217,201703532,0.0,0.1449
1218,201703533,0.0476,0.1449
1219,201703534,0.0,0.1449
1220,201703535,0.0476,0.1449
1221,201703536,0.0708,0.1449
1222,201703539,0.0,0.1449
1223,201703540,0.0,0.1449
1224,201703541,0.0476,0.1449
1225,201703543,0.0,0.1449
1226,201703544,0.0,0.1449
1227,201703545,0.0476,0.1449
1228,201703546,0.0476,0.1449
1229,201703548,0.0476,0.1449
1230,201703549,0.0708,0.1449
1231,201703550,0.0476,0.1449
1232,201703552,0.0,0.1449
1233,201703553,0.0708,0.1449
1234,201703554,0.0476,0.1449
1235,201703555,0.0897,0.1449
1236,201703556,0.0476,0.1449
1237,201703557,0.0476,0.1449
1238,201703558,0.0,0.1449
1239,201703559,0.0,0.1449
1240,201703560,0.0,0.1449
1241,201703561,0.0,0.1449
1242,201703562,0.0476,0.1449
1243,201703563,0.0476,0.1449
1244,201703565,0.0476,0.1449
1245,201703566,0.0,0.1449
1246,201703567,0.0,0.1449
1247,201703568,0.0,0.1449
1248,201703570,0.0708,0.1449
1249,201703571,0.0,0.1449
1250,201703572,0.0,0.1449
1251,201703573,0.0,0.1449
1252,201703574,0.0,0.1449
1253,201703576,0.0,0.1449
1254,201703577,0.0,0.1449
1255,201703578,0.0,0.1449
1256,201703579,0.0,0.1449
1257,201703580,0.0476,0.1449
1258,201703581,0.0,0.1449
1259,201703582,0.0476,0.1449
1260,201703584,0.0,0.1449
1261,201703585,0.0476,0.1449
1262,201703586,0.0,0.1449
1263,201703588,0.0,0.1449
1264,201703589,0.0476,0.1449
1265,201703590,0.0476,0.1449
1266,201703591,0.0,0.1449
1267,201703592,0.0,0.1564
1268,201703593,0.0,0.1449
1269,201703594,0.0,0.1449
1270,201703595,0.0897,0.1564
1271,201703596,0.0,0.1449
1272,201703598,0.0,0.1449
1273,201703599,0.0,0.1449
1274,201703600,0.0,0.1449
1275,201703601,0.0708,0.1449
1276,201703602,0.0476,0.1449
1277,201703603,0.0476,0.1449
1278,201703604,0.0,0.1449
1279,201703605,0.0708,0.1449
1280,201703606,0.0476,0.1449
1281,201703607,0.0,0.1449
1282,201703608,0.0,0.1449
1283,201703609,0.0,0.1449
1284,201703610,0.0476,0.1449
1285,201703611,0.0,0.1449
1286,201703612,0.0,0.1449
1287,201703613,0.0,0.1449
1288,201703614,0.0,0.1449
1289,201703615,0.0476,0.1449
1290,201703616,0.0476,0.1449
1291,201703617,0.0,0.1449
1292,201703618,0.0,0.1449
1293,201703619,0.0476,0.1449
1294,201703620,0.0,0.1449
1295,201703621,0.0,0.1449
1296,201703623,0.0,0.1449
1297,201703624,0.0,0.1449
1298,201703625,0.0476,0.1449
1299,201703626,0.0,0.1449
1300,201703627,0.0,0.1449
1301,201703628,0.0476,0.1449
1302,201703629,0.0476,0.1449
1303,201703630,0.0,0.1449
1304,201703631,0.0476,0.1449
1305,201703632,0.0708,0.1449
1306,201703633,0.0476,0.1449
1307,201703634,0.0476,0.1449
1308,201703636,0.0,0.1449
1309,201703637,0.0476,0.1449
1310,201703638,0.0,0.1449
1311,201703639,0.0476,0.1449
1312,201703640,0.0708,0.1449
1313,201703641,0.0476,0.1449
1314,201703642,0.0476,0.1449
1315,201703643,0.0476,0.1449
1316,201703644,0.0476,0.1449
1317,201703645,0.0,0.1449
1318,201703647,0.0,0.1449
1319,201703649,0.0,0.1449
1320,201703650,0.0476,0.1449
1321,201703651,0.0,0.1449
1322,201703653,0.0476,0.1449
1323,201703654,0.0,0.1449
1324,201703655,0.0,0.1449
1325,201703656,0.0,0.1449
1326,201703658,0.0476,0.1449
1327,201703659,0.0,0.1449
1328,201703660,0.0,0.1449
1329,201703661,0.0708,0.1449
1330,201703663,0.0476,0.1449
1331,201703664,0.0476,0.1449
1332,201703665,0.0,0.1449
1333,201703666,0.0,0.1449
1334,201703667,0.0,0.1449
1335,201703668,0.0,0.1449
1336,201703669,0.0,0.1449
1337,201703670,0.0,0.1449
1338,201703671,0.0476,0.1449
1339,201703672,0.0476,0.1449
1340,201703673,0.0,0.1449
1341,201703674,0.0476,0.1449
1342,201703675,0.0476,0.1449
1343,201703676,0.0476,0.1449
1344,201703677,0.0,0.1449
1345,201703678,0.0,0.1449
1346,201703679,0.0476,0.1449
1347,201703680,0.0,0.1449
1348,201703682,0.0476,0.1449
1349,201703683,0.0,0.1449
1350,201703684,0.0,0.1564
1351,201703685,0.0,0.1449
1352,201703686,0.0,0.1449
1353,201703687,0.0476,0.1449
1354,201703688,0.0476,0.1449
1355,201703689,0.0,0.1449
1356,201703690,0.0,0.1449
1357,201703692,0.0,0.1564
1358,201703693,0.0,0.1449
1359,201703694,0.0,0.1449
1360,201703695,0.0,0.1564
1361,201703697,0.0476,0.1449
1362,201703698,0.0708,0.1564
1363,201703699,0.0,0.1449
1364,201703700,0.0476,0.1449
1365,201703701,0.0,0.1449
1366,201703702,0.0476,0.1449
1367,201703703,0.0,0.1449
1368,201703704,0.0476,0.1449
1369,201703706,0.0,0.1449
1370,201703707,0.0,0.1449
1371,201703708,0.0476,0.1449
1372,201703709,0.0476,0.1449
1373,201703710,0.0476,0.1449
1374,201703711,0.0,0.1449
1375,201703712,0.0,0.1449
1376,201703713,0.0476,0.1449
1377,201703714,0.0,0.1449
1378,201703715,0.0,0.1449
1379,201703716,0.0708,0.1449
1380,201703717,0.0,0.1449
1381,201703718,0.0,0.1449
1382,201703719,0.0476,0.1449
1383,201703720,0.0897,0.1449
1384,201703721,0.0476,0.1449
1385,201703722,0.0708,0.1449
1386,201703723,0.0,0.1449
1387,201703724,0.0708,0.1564
1388,201703725,0.0476,0.1449
1389,201703726,0.0,0.1449
1390,201703727,0.0,0.1449
1391,201703728,0.0476,0.1449
1392,201703729,0.0476,0.1449
1393,201703730,0.0476,0.1449
1394,201703731,0.0,0.1449
1395,201703733,0.0,0.1449
1396,201703734,0.0,0.1449
1397,201703735,0.0,0.1449
1398,201703737,0.0,0.1449
1399,201703738,0.0476,0.1449
1400,201703739,0.0,0.1449
1401,201703740,0.0,0.1449
1402,201703741,0.0476,0.1449
1403,201703742,0.0476,0.1449
1404,201703743,0.0708,0.1449
1405,201703745,0.0,0.1449
1406,201703746,0.0,0.1449
1407,201703747,0.0476,0.1449
1408,201703748,0.0476,0.1449
1409,201703749,0.0708,0.1449
1410,201703750,0.0,0.1449
1411,201703751,0.0708,0.1449
1412,201703752,0.0,0.1449
1413,201703754,0.0476,0.1449
1414,201703755,0.0,0.1449
1415,201703756,0.0476,0.1449
1416,201703758,0.0476,0.1449
1417,201703759,0.0,0.1449
1418,201703760,0.0,0.1449
1419,201703761,0.0476,0.1449
1420,201703762,0.0476,0.1449
1421,201703763,0.0476,0.1449
1422,201703764,0.0476,0.1449
1423,201703765,0.0,0.1449
1424,201703766,0.0,0.1449
1425,201703767,0.0,0.1449
1426,201703768,0.0476,0.1449
1427,201703769,0.0,0.1449
1428,201703770,0.0476,0.1449
1429,201703771,0.0,0.1449
1430,201703772,0.0476,0.1449
1431,201703773,0.0,0.1449
1432,201703774,0.0,0.1449
1433,201703776,0.0,0.1449
1434,201703777,0.0,0.1564
1435,201703778,0.0,0.1449
1436,201703779,0.0,0.1449
1437,201703780,0.0,0.1449
1438,201703781,0.0476,0.1449
1439,201703782,0.0476,0.1449
1440,201703783,0.0,0.1449
1441,201703784,0.0,0.1449
1442,201703785,0.0,0.1449
1443,201703786,0.0,0.1449
1444,201703787,0.0,0.1449
1445,201703788,0.0476,0.1449
1446,201703789,0.0476,0.1449
1447,201703790,0.0476,0.1449
1448,201703791,0.0,0.1564
1449,201703792,0.0,0.1449
1450,201703793,0.0476,0.1449
1451,201703794,0.0,0.1449
1452,201703795,0.0,0.1449
1453,201703796,0.0,0.1449
1454,201703797,0.0,0.1449
1455,201703799,0.0476,0.1449
1456,201703800,0.0,0.1449
1457,201703801,0.0476,0.1449
1458,201703802,0.0708,0.1449
1459,201703803,0.0708,0.1449
1460,201703805,0.0708,0.1449
1461,201703806,0.0,0.1564
1462,201703807,0.0476,0.1449
1463,201703808,0.0,0.1564
1464,201703809,0.0,0.1449
1465,201703810,0.0,0.1449
1466,201703811,0.0,0.1449
1467,201703812,0.0708,0.1449
1468,201703813,0.0,0.1449
1469,201703814,0.0,0.1449
1470,201703815,0.0,0.1449
1471,201703816,0.0476,0.1449
1472,201703817,0.0476,0.1449
1473,201703818,0.0476,0.1449
1474,201703819,0.0,0.1449
1475,201703820,0.0476,0.1449
1476,201703821,0.0476,0.1449
1477,201703822,0.0708,0.1449
1478,201703823,0.0,0.1449
1479,201703824,0.0,0.1449
1480,201703825,0.0,0.1449
1481,201703826,0.0,0.1449
1482,201703827,0.0,0.1449
1483,201703828,0.0476,0.1449
1484,201703829,0.0476,0.1449
1485,201703830,0.0476,0.1449
1486,201703831,0.0,0.1449
1487,201703832,0.0476,0.1449
1488,201703835,0.0476,0.1449
1489,201703836,0.0476,0.1449
1490,201703837,0.0,0.1449
1491,201703838,0.0476,0.1449
1492,201703839,0.0,0.1449
1493,201703840,0.0708,0.1449
1494,201703841,0.0,0.1449
1495,201703842,0.0476,0.1449
1496,201703843,0.0,0.1449
1497,201703844,0.0,0.1449
1498,201703845,0.0,0.1449
1499,201703846,0.0476,0.1449
1500,201703847,0.0,0.1449
1501,201703848,0.0,0.1449
1502,201703849,0.0,0.1449
1503,201703850,0.0,0.1449
1504,201703851,0.0708,0.1564
1505,201703852,0.0476,0.1449
1506,201703853,0.0476,0.1449
1507,201703854,0.0708,0.1449
1508,201703855,0.0476,0.1449
1509,201703857,0.0708,0.1449
1510,201703858,0.0,0.1449
1511,201703859,0.0708,0.1449
1512,201703860,0.0,0.1449
1513,201703861,0.0897,0.1449
1514,201703862,0.0,0.1449
1515,201703863,0.0,0.1449
1516,201703864,0.0476,0.1449
1517,201703865,0.0,0.1449
1518,201703866,0.0476,0.1449
1519,201703868,0.0,0.1449
1520,201703870,0.0,0.1449
1521,201703871,0.0,0.1449
1522,201703872,0.0,0.1449
1523,201703873,0.0,0.1449
1524,201703874,0.0,0.1449
1525,201703876,0.0,0.1449
1526,201703877,0.0,0.1449
1527,201703878,0.0476,0.1449
1528,201703879,0.0,0.1449
1529,201703880,0.0476,0.1449
1530,201703881,0.0476,0.1449
1531,201703883,0.0,0.1449
1532,201703884,0.0,0.1449
1533,201703885,0.0476,0.1449
1534,201703886,0.0,0.1449
1535,201703887,0.0,0.1449
1536,201703888,0.0,0.1449
1537,201703889,0.0,0.1449
1538,201703890,0.0476,0.1449
1539,201703891,0.0476,0.1564
1540,201703892,0.0,0.1449
1541,201703893,0.0476,0.1449
1542,201703895,0.0476,0.1449
1543,201703896,0.0,0.1449
1544,201703897,0.0,0.1449
1545,201703898,0.0,0.1449
1546,201703899,0.0476,0.1449
1547,201703900,0.0,0.1449
1548,201703901,0.0,0.1449
1549,201703902,0.0,0.1449
1550,201703903,0.0476,0.1449
1551,201703904,0.0476,0.1449
1552,201703905,0.0476,0.1449
1553,201703906,0.0,0.1449
1554,201703907,0.0476,0.1449
1555,201703909,0.0,0.1449
1556,201703910,0.0,0.1449
1557,201703911,0.0,0.1449
1558,201703912,0.0476,0.1449
1559,201703914,0.0476,0.1449
1560,201703915,0.0,0.1449
1561,201703916,0.0,0.1449
1562,201703917,0.0,0.1449
1563,201703918,0.0,0.1449
1564,201703919,0.0897,0.1564
1565,201703920,0.0,0.1449
1566,201703922,0.0,0.1449
1567,201703923,0.0476,0.1449
1568,201703924,0.0,0.1449
1569,201703925,0.0476,0.1449
1570,201703926,0.0,0.1449
1571,201703927,0.0476,0.1449
1572,201703928,0.0,0.1449
1573,201703929,0.0,0.1449
1574,201703930,0.0476,0.1449
1575,201703931,0.0,0.1449
1576,201703932,0.0,0.1449
1577,201703933,0.0476,0.1449
1578,201703934,0.0,0.1449
1579,201703935,0.0708,0.1449
1580,201703936,0.0,0.1449
1581,201703937,0.0708,0.1449
1582,201703938,0.0,0.1449
1583,201703940,0.0476,0.1449
1584,201703941,0.0,0.1449
1585,201703942,0.0,0.1449
1586,201703943,0.0,0.1449
1587,201703944,0.0708,0.1449
1588,201703945,0.0,0.1449
1589,201703946,0.0,0.1449
1590,201703947,0.0,0.1449
1591,201703948,0.0,0.1449
1592,201703949,0.0476,0.1449
1593,201703950,0.0476,0.1449
1594,201703951,0.0,0.1449
1595,201703952,0.0,0.1449
1596,201703953,0.0,0.1449
1597,201703954,0.0,0.1449
1598,201703955,0.0708,0.1449
1599,201703956,0.0,0.1449
1600,201703958,0.0,0.1564
1601,201703959,0.0476,0.1449
1602,201703960,0.0476,0.1449
1603,201703961,0.0476,0.1449
1604,201703962,0.0,0.1564
1605,201703963,0.0476,0.1449
1606,201703964,0.0476,0.1449
1607,201703965,0.0,0.1449
1608,201703967,0.0,0.1449
1609,201703968,0.0,0.1449
1610,201703969,0.0897,0.1564
1611,201703970,0.0708,0.1449
1612,201703971,0.0476,0.1449
1613,201703973,0.0,0.1449
1614,201703974,0.0476,0.1449
1615,201703975,0.0,0.1449
1616,201703976,0.0,0.1449
1617,201703977,0.0,0.1449
1618,201703979,0.0476,0.1449
1619,201703980,0.0476,0.1449
1620,201703981,0.0,0.1449
1621,201703982,0.0476,0.1449
1622,201703984,0.0476,0.1449
1623,201703985,0.0476,0.1449
1624,201703986,0.0,0.1449
1625,201703987,0.0,0.1449
1626,201703988,0.0,0.1449
1627,201703989,0.0476,0.1449
1628,201703990,0.0,0.1449
1629,201703991,0.0,0.1449
1630,201703992,0.0,0.1449
1631,201703993,0.0476,0.1449
1632,201703994,0.0476,0.1449
1633,201703996,0.0476,0.1449
1634,201703997,0.0,0.1564
1635,201703998,0.0,0.1449
1636,201703999,0.0,0.1449
1637,201704000,0.0,0.1564
1638,201704001,0.0,0.1449
1639,201704002,0.0,0.1449
1640,201704004,0.0,0.1449
1641,201704005,0.0,0.1449
1642,201704006,0.0476,0.1449
1643,201704007,0.0,0.1449
1644,201704008,0.0,0.1449
1645,201704009,0.0476,0.1449
1646,201704010,0.0,0.1449
1647,201704011,0.0,0.1449
1648,201704012,0.0,0.1449
1649,201704013,0.0,0.1449
1650,201704014,0.0476,0.1449
1651,201704015,0.0476,0.1449
1652,201704016,0.0476,0.1449
1653,201704017,0.0476,0.1449
1654,201704018,0.0,0.1449
1655,201704020,0.0708,0.1449
1656,201704021,0.0,0.1449
1657,201704022,0.0,0.1449
1658,201704023,0.0476,0.1449
1659,201704025,0.0476,0.1449
1660,201704026,0.0476,0.1449
1661,201704027,0.0708,0.1449
1662,201704028,0.0708,0.1449
1663,201704029,0.0708,0.1564
1664,201704030,0.0,0.1449
1665,201704032,0.0708,0.1449
1666,201704033,0.0,0.1449
1667,201704034,0.0,0.1449
1668,201704036,0.0,0.1449
1669,201704037,0.0,0.1449
1670,201704038,0.0476,0.1449
1671,201704039,0.0476,0.1449
1672,201704040,0.0,0.1449
1673,201704041,0.0,0.1564
1674,201704042,0.0,0.1449
1675,201704043,0.0,0.1449
1676,201704044,0.0,0.1449
1677,201704045,0.0,0.1449
1678,201704046,0.0708,0.1449
1679,201704047,0.0476,0.1449
1680,201704048,0.0,0.1564
1681,201704049,0.0476,0.1449
1682,201704050,0.0708,0.1449
1683,201704052,0.0,0.1449
1684,201704053,0.0476,0.1449
1685,201704054,0.0476,0.1449
1686,201704055,0.0,0.1449
1687,201704056,0.0476,0.1449
1688,201704057,0.0,0.1449
1689,201704058,0.0476,0.1449
