region,carburant,annee,mois,prix_moyen_par_hectolitre
42,SP95,2013,1,157.97
42,SP95,2013,2,163.84
42,SP95,2013,3,161.58
42,SP95,2013,4,157.52
42,SP95,2013,5,154.86
42,SP95,2013,6,155.73
42,SP95,2013,7,156.34
42,SP95,2013,8,156.52
42,SP95,2013,9,155.58
42,SP95,2013,10,151.07
42,SP95,2013,11,150.41
42,SP95,2013,12,152.16
42,SP95,2014,1,151.05
42,SP95,2014,2,151.58
42,SP95,2014,3,150.85
42,SP95,2014,4,153.13
42,SP95,2014,5,153.17
42,SP95,2014,6,154.39
42,SP95,2014,7,154.51
42,SP95,2014,8,151.7
42,SP95,2014,9,152.74
42,SP95,2014,10,149.7
42,SP95,2014,11,144.71
42,SP95,2014,12,134.78
42,SP95,2015,1,128.84
42,SP95,2015,2,134.24
42,SP95,2015,3,139.68
42,SP95,2015,4,141.42
42,SP95,2015,5,143.79
42,SP95,2015,6,144.42
42,SP95,2015,7,144.42
42,SP95,2015,8,139.99
42,SP95,2015,9,134.02
42,SP95,2015,10,131.7
42,SP95,2015,11,132.99
42,SP95,2015,12,128.65
42,SP95,2016,1,
42,SP95,2016,2,
42,SP95,2016,3,
42,SP95,2016,4,
42,SP95,2016,5,
42,SP95,2016,6,
42,SP95,2016,7,
42,SP95,2016,8,
42,SP95,2016,9,
42,SP95,2016,10,
42,SP95,2016,11,
42,SP95,2016,12,
42,SP95,2017,1,
42,SP95,2017,2,
42,SP95,2017,3,
42,SP95,2017,4,
42,SP95,2017,5,
42,SP95,2017,6,
42,SP95,2017,7,
42,SP95,2017,8,
42,SP95,2017,9,
42,SP95,2017,10,
42,SP95,2017,11,
42,SP95,2017,12,
42,SP95,2018,1,
42,SP95,2018,2,
42,SP95,2018,3,
42,SP95,2018,4,
42,SP95,2018,5,
42,SP95,2018,6,
42,SP95,2018,7,
42,SP95,2018,8,
42,SP95,2018,9,
42,SP95,2018,10,
42,SP95,2018,11,
42,SP95,2018,12,
42,SP95,2019,1,
42,SP95,2019,2,
42,SP95,2019,3,
42,SP95,2019,4,
42,SP95,2019,5,
42,SP95,2019,6,
42,SP95,2019,7,
42,SP95,2019,8,
42,SP95,2019,9,
42,SP95,2019,10,
42,SP95,2019,11,
42,SP95,2019,12,
42,SP95,2020,1,
42,SP95,2020,2,
42,SP95,2020,3,
42,SP95,2020,4,
42,SP95,2020,5,
42,SP95,2020,6,
42,SP95,2020,7,
42,SP95,2020,8,
42,SP95,2020,9,
42,SP95,2020,10,
42,SP95,2020,11,
42,SP95,2020,12,
42,SP95,2021,1,
42,SP95,2021,2,
42,SP95,2021,3,
42,SP95,2021,4,
42,SP95,2021,5,
42,SP95,2021,6,
42,SP95,2021,7,
42,SP95,2021,8,
42,SP95,2021,9,
42,SP95,2021,10,
42,SP95,2021,11,
42,SP95,2021,12,
42,SP95,2022,1,
42,SP95,2022,2,
42,SP95,2022,3,
42,SP95,2022,4,
42,SP95,2022,5,
42,SP95,2022,6,
42,SP95,2022,7,
42,SP95,2022,8,
42,SP95,2022,9,
42,SP95,2022,10,
42,SP95,2022,11,
42,SP95,2022,12,
42,SP95,2023,1,
42,SP95,2023,2,
42,SP95,2023,3,
42,SP95,2023,4,
42,SP95,2023,5,
42,SP95,2023,6,
42,SP95,2023,7,
42,SP95,2023,8,
42,SP95,2023,9,
42,SP95,2023,10,
42,SP95,2023,11,
42,SP95,2023,12,
42,GPLc,2007,11,69.52
42,GPLc,2007,12,72.27
42,GPLc,2007,1,
42,GPLc,2007,2,
42,GPLc,2007,3,
42,GPLc,2007,4,
42,GPLc,2007,5,
42,GPLc,2007,6,
42,GPLc,2007,7,
42,GPLc,2007,8,
42,GPLc,2007,9,
42,GPLc,2007,10,
42,GPLc,2008,1,73.95
42,GPLc,2008,2,73.39
42,GPLc,2008,3,73.44
42,GPLc,2008,4,72.86
42,GPLc,2008,5,73.44
42,GPLc,2008,6,74.86
42,GPLc,2008,7,75.08
42,GPLc,2008,9,76.76
42,GPLc,2008,10,76.75
42,GPLc,2008,11,75.41
42,GPLc,2008,12,71.55
42,GPLc,2008,8,76.55
42,GPLc,2009,1,69.43
42,GPLc,2009,3,66.35
42,GPLc,2009,4,63.43
42,GPLc,2009,5,62.72
42,GPLc,2009,6,63.84
42,GPLc,2009,8,63.81
42,GPLc,2009,9,65.52
42,GPLc,2009,10,65.74
42,GPLc,2009,11,67.15
42,GPLc,2009,12,68.47
42,GPLc,2009,7,63.78
42,GPLc,2009,2,68.76
42,GPLc,2010,1,70.04
42,GPLc,2010,5,69.29
42,GPLc,2010,7,73.68
42,GPLc,2010,9,74.11
42,GPLc,2010,10,75.3
42,GPLc,2010,11,76.38
42,GPLc,2010,12,79.45
42,GPLc,2010,2,70.39
42,GPLc,2010,3,68.05
42,GPLc,2010,4,68.03
42,GPLc,2010,6,70.46
42,GPLc,2010,8,73.8
42,GPLc,2011,2,83.66
42,GPLc,2011,6,85.66
42,GPLc,2011,8,86.12
42,GPLc,2011,9,86.13
42,GPLc,2011,10,86.16
42,GPLc,2011,1,81.88
42,GPLc,2011,4,84.8
42,GPLc,2011,5,85.21
42,GPLc,2011,7,85.85
42,GPLc,2011,12,86.17
42,GPLc,2011,3,85.23
42,GPLc,2011,11,86.27
42,GPLc,2012,1,85.57
42,GPLc,2012,2,86.2
42,GPLc,2012,7,85.9
42,GPLc,2012,10,86.64
42,GPLc,2012,12,87.62
42,GPLc,2012,5,87.72
42,GPLc,2012,6,87.53
42,GPLc,2012,8,85.75
42,GPLc,2012,9,85.63
42,GPLc,2012,3,87.68
42,GPLc,2012,4,87.86
42,GPLc,2012,11,87.16
42,GPLc,2013,4,89.51
42,GPLc,2013,5,87.99
42,GPLc,2013,6,87.01
42,GPLc,2013,3,89.7
42,GPLc,2013,7,86.12
42,GPLc,2013,8,86.2
42,GPLc,2013,12,85.62
42,GPLc,2013,1,89.7
42,GPLc,2013,9,86.4
42,GPLc,2013,10,85.46
42,GPLc,2013,2,88.83
42,GPLc,2013,11,85.53
42,GPLc,2014,1,87.33
42,GPLc,2014,2,86.53
42,GPLc,2014,3,85.53
42,GPLc,2014,4,85.44
42,GPLc,2014,5,85.28
42,GPLc,2014,6,84.98
42,GPLc,2014,7,84.06
42,GPLc,2014,8,84.03
42,GPLc,2014,9,83.79
42,GPLc,2014,10,83.5
42,GPLc,2014,11,83.0
42,GPLc,2014,12,82.24
42,GPLc,2015,1,79.65
42,GPLc,2015,2,78.53
42,GPLc,2015,3,78.95
42,GPLc,2015,4,78.93
42,GPLc,2015,5,79.31
42,GPLc,2015,6,78.62
42,GPLc,2015,7,77.38
42,GPLc,2015,8,76.76
42,GPLc,2015,9,75.76
42,GPLc,2015,10,74.79
42,GPLc,2015,11,74.72
42,GPLc,2015,12,74.37
42,GPLc,2016,1,
42,GPLc,2016,2,
42,GPLc,2016,3,
42,GPLc,2016,4,
42,GPLc,2016,5,
42,GPLc,2016,6,
42,GPLc,2016,7,
42,GPLc,2016,8,
42,GPLc,2016,9,
42,GPLc,2016,10,
42,GPLc,2016,11,
42,GPLc,2016,12,
42,GPLc,2017,1,
42,GPLc,2017,2,
42,GPLc,2017,3,
42,GPLc,2017,4,
42,GPLc,2017,5,
42,GPLc,2017,6,
42,GPLc,2017,7,
42,GPLc,2017,8,
42,GPLc,2017,9,
42,GPLc,2017,10,
42,GPLc,2017,11,
42,GPLc,2017,12,
42,GPLc,2018,1,
42,GPLc,2018,2,
42,GPLc,2018,3,
42,GPLc,2018,4,
42,GPLc,2018,5,
42,GPLc,2018,6,
42,GPLc,2018,7,
42,GPLc,2018,8,
42,GPLc,2018,9,
42,GPLc,2018,10,
42,GPLc,2018,11,
42,GPLc,2018,12,
42,GPLc,2019,1,
42,GPLc,2019,2,
42,GPLc,2019,3,
42,GPLc,2019,4,
42,GPLc,2019,5,
42,GPLc,2019,6,
42,GPLc,2019,7,
42,GPLc,2019,8,
42,GPLc,2019,9,
42,GPLc,2019,10,
42,GPLc,2019,11,
42,GPLc,2019,12,
42,GPLc,2020,1,
42,GPLc,2020,2,
42,GPLc,2020,3,
42,GPLc,2020,4,
42,GPLc,2020,5,
42,GPLc,2020,6,
42,GPLc,2020,7,
42,GPLc,2020,8,
42,GPLc,2020,9,
42,GPLc,2020,10,
42,GPLc,2020,11,
42,GPLc,2020,12,
42,GPLc,2021,1,
42,GPLc,2021,2,
42,GPLc,2021,3,
42,GPLc,2021,4,
42,GPLc,2021,5,
42,GPLc,2021,6,
42,GPLc,2021,7,
42,GPLc,2021,8,
42,GPLc,2021,9,
42,GPLc,2021,10,
42,GPLc,2021,11,
42,GPLc,2021,12,
42,GPLc,2022,1,
42,GPLc,2022,2,
42,GPLc,2022,3,
42,GPLc,2022,4,
42,GPLc,2022,5,
42,GPLc,2022,6,
42,GPLc,2022,7,
42,GPLc,2022,8,
42,GPLc,2022,9,
42,GPLc,2022,10,
42,GPLc,2022,11,
42,GPLc,2022,12,
42,GPLc,2023,1,
42,GPLc,2023,2,
42,GPLc,2023,3,
42,GPLc,2023,4,
42,GPLc,2023,5,
42,GPLc,2023,6,
42,GPLc,2023,7,
42,GPLc,2023,8,
42,GPLc,2023,9,
42,GPLc,2023,10,
42,GPLc,2023,11,
42,GPLc,2023,12,
42,E85,2007,11,82.56
42,E85,2007,12,83.51
42,E85,2007,9,82.8
42,E85,2007,7,84.1
42,E85,2007,8,83.87
42,E85,2007,10,82.56
42,E85,2007,1,
42,E85,2007,2,
42,E85,2007,3,
42,E85,2007,4,
42,E85,2007,5,
42,E85,2007,6,
42,E85,2008,1,83.74
42,E85,2008,2,85.48
42,E85,2008,3,85.56
42,E85,2008,10,87.22
42,E85,2008,11,87.0
42,E85,2008,12,86.66
42,E85,2008,4,84.96
42,E85,2008,5,84.69
42,E85,2008,6,84.09
42,E85,2008,7,85.62
42,E85,2008,8,86.94
42,E85,2008,9,87.1
42,E85,2009,1,82.79
42,E85,2009,10,98.27
42,E85,2009,2,84.18
42,E85,2009,3,85.32
42,E85,2009,4,85.02
42,E85,2009,5,84.17
42,E85,2009,6,85.55
42,E85,2009,7,91.57
42,E85,2009,8,96.13
42,E85,2009,9,98.79
42,E85,2009,11,99.82
42,E85,2009,12,101.45
42,E85,2010,7,106.87
42,E85,2010,2,92.48
42,E85,2010,11,108.43
42,E85,2010,10,107.26
42,E85,2010,1,89.46
42,E85,2010,3,93.23
42,E85,2010,4,96.36
42,E85,2010,5,100.32
42,E85,2010,6,103.54
42,E85,2010,8,106.38
42,E85,2010,12,109.26
42,E85,2010,9,105.91
42,E85,2011,1,86.8
42,E85,2011,2,87.33
42,E85,2011,3,88.43
42,E85,2011,8,88.92
42,E85,2011,4,88.66
42,E85,2011,5,89.08
42,E85,2011,6,88.86
42,E85,2011,7,88.8
42,E85,2011,9,88.94
42,E85,2011,10,88.93
42,E85,2011,11,89.1
42,E85,2011,12,89.01
42,E85,2012,9,91.89
42,E85,2012,1,91.04
42,E85,2012,11,92.69
42,E85,2012,12,93.31
42,E85,2012,2,91.73
42,E85,2012,3,92.1
42,E85,2012,4,93.01
42,E85,2012,5,93.0
42,E85,2012,6,91.83
42,E85,2012,7,91.78
42,E85,2012,8,92.12
42,E85,2012,10,92.34
42,E85,2013,4,93.43
42,E85,2013,1,93.38
42,E85,2013,3,94.45
42,E85,2013,5,92.66
42,E85,2013,7,92.27
42,E85,2013,8,92.98
42,E85,2013,10,92.13
42,E85,2013,11,92.1
42,E85,2013,12,92.17
42,E85,2013,2,94.55
42,E85,2013,6,91.99
42,E85,2013,9,92.56
42,E85,2014,6,88.43
42,E85,2014,1,90.16
42,E85,2014,3,90.51
42,E85,2014,7,87.95
42,E85,2014,8,88.01
42,E85,2014,11,89.1
42,E85,2014,2,90.81
42,E85,2014,4,90.32
42,E85,2014,5,89.26
42,E85,2014,9,88.11
42,E85,2014,10,88.11
42,E85,2014,12,93.65
42,E85,2015,8,89.21
42,E85,2015,2,91.6
42,E85,2015,10,89.62
42,E85,2015,12,93.53
42,E85,2015,3,89.31
42,E85,2015,5,87.78
42,E85,2015,11,90.77
42,E85,2015,1,90.05
42,E85,2015,4,89.04
42,E85,2015,6,87.94
42,E85,2015,7,87.42
42,E85,2015,9,89.87
42,E85,2016,1,
42,E85,2016,2,
42,E85,2016,3,
42,E85,2016,4,
42,E85,2016,5,
42,E85,2016,6,
42,E85,2016,7,
42,E85,2016,8,
42,E85,2016,9,
42,E85,2016,10,
42,E85,2016,11,
42,E85,2016,12,
42,E85,2017,1,
42,E85,2017,2,
42,E85,2017,3,
42,E85,2017,4,
42,E85,2017,5,
42,E85,2017,6,
42,E85,2017,7,
42,E85,2017,8,
42,E85,2017,9,
42,E85,2017,10,
42,E85,2017,11,
42,E85,2017,12,
42,E85,2018,1,
42,E85,2018,2,
42,E85,2018,3,
42,E85,2018,4,
42,E85,2018,5,
42,E85,2018,6,
42,E85,2018,7,
42,E85,2018,8,
42,E85,2018,9,
42,E85,2018,10,
42,E85,2018,11,
42,E85,2018,12,
42,E85,2019,1,
42,E85,2019,2,
42,E85,2019,3,
42,E85,2019,4,
42,E85,2019,5,
42,E85,2019,6,
42,E85,2019,7,
42,E85,2019,8,
42,E85,2019,9,
42,E85,2019,10,
42,E85,2019,11,
42,E85,2019,12,
42,E85,2020,1,
42,E85,2020,2,
42,E85,2020,3,
42,E85,2020,4,
42,E85,2020,5,
42,E85,2020,6,
42,E85,2020,7,
42,E85,2020,8,
42,E85,2020,9,
42,E85,2020,10,
42,E85,2020,11,
42,E85,2020,12,
42,E85,2021,1,
42,E85,2021,2,
42,E85,2021,3,
42,E85,2021,4,
42,E85,2021,5,
42,E85,2021,6,
42,E85,2021,7,
42,E85,2021,8,
42,E85,2021,9,
42,E85,2021,10,
42,E85,2021,11,
42,E85,2021,12,
42,E85,2022,1,
42,E85,2022,2,
42,E85,2022,3,
42,E85,2022,4,
42,E85,2022,5,
42,E85,2022,6,
42,E85,2022,7,
42,E85,2022,8,
42,E85,2022,9,
42,E85,2022,10,
42,E85,2022,11,
42,E85,2022,12,
42,E85,2023,1,
42,E85,2023,2,
42,E85,2023,3,
42,E85,2023,4,
42,E85,2023,5,
42,E85,2023,6,
42,E85,2023,7,
42,E85,2023,8,
42,E85,2023,9,
42,E85,2023,10,
42,E85,2023,11,
42,E85,2023,12,
42,E10,2009,8,123.49
42,E10,2009,5,118.21
42,E10,2009,6,124.47
42,E10,2009,7,120.34
42,E10,2009,9,122.14
42,E10,2009,10,122.65
42,E10,2009,11,125.08
42,E10,2009,12,124.69
42,E10,2009,4,115.77
42,E10,2009,1,
42,E10,2009,2,
42,E10,2009,3,
42,E10,2010,4,140.17
42,E10,2010,5,139.72
42,E10,2010,6,138.68
42,E10,2010,7,136.49
42,E10,2010,8,135.18
42,E10,2010,9,135.3
42,E10,2010,10,137.31
42,E10,2010,11,138.69
42,E10,2010,12,143.71
42,E10,2010,3,134.65
42,E10,2010,1,128.63
42,E10,2010,2,129.93
42,E10,2011,1,149.35
42,E10,2011,2,148.91
42,E10,2011,3,152.91
42,E10,2011,4,156.07
42,E10,2011,5,156.84
42,E10,2011,6,154.23
42,E10,2011,7,154.39
42,E10,2011,8,153.0
42,E10,2011,9,155.35
42,E10,2011,10,154.04
42,E10,2011,11,152.86
42,E10,2011,12,153.72
42,E10,2012,1,157.39
42,E10,2012,2,160.74
42,E10,2012,3,165.52
42,E10,2012,4,167.59
42,E10,2012,5,160.91
42,E10,2012,6,156.14
42,E10,2012,7,157.85
42,E10,2012,8,163.03
42,E10,2012,9,159.54
42,E10,2012,10,156.14
42,E10,2012,11,150.7
42,E10,2012,12,152.69
42,E10,2013,1,157.59
42,E10,2013,2,163.2
42,E10,2013,3,161.24
42,E10,2013,4,157.32
42,E10,2013,5,154.66
42,E10,2013,6,155.3
42,E10,2013,7,156.21
42,E10,2013,8,156.37
42,E10,2013,9,155.29
42,E10,2013,10,150.48
42,E10,2013,11,149.9
42,E10,2013,12,151.52
42,E10,2014,3,150.78
42,E10,2014,1,149.9
42,E10,2014,2,151.3
42,E10,2014,4,152.65
42,E10,2014,5,152.8
42,E10,2014,6,153.77
42,E10,2014,7,153.87
42,E10,2014,8,151.22
42,E10,2014,9,151.94
42,E10,2014,10,149.22
42,E10,2014,11,144.52
42,E10,2014,12,135.66
42,E10,2015,1,128.47
42,E10,2015,2,133.72
42,E10,2015,3,139.53
42,E10,2015,4,141.3
42,E10,2015,6,144.45
42,E10,2015,7,144.22
42,E10,2015,8,139.65
42,E10,2015,9,133.53
42,E10,2015,10,131.11
42,E10,2015,11,132.26
42,E10,2015,12,128.3
42,E10,2015,5,143.73
42,E10,2016,1,
42,E10,2016,2,
42,E10,2016,3,
42,E10,2016,4,
42,E10,2016,5,
42,E10,2016,6,
42,E10,2016,7,
42,E10,2016,8,
42,E10,2016,9,
42,E10,2016,10,
42,E10,2016,11,
42,E10,2016,12,
42,E10,2017,1,
42,E10,2017,2,
42,E10,2017,3,
42,E10,2017,4,
42,E10,2017,5,
42,E10,2017,6,
42,E10,2017,7,
42,E10,2017,8,
42,E10,2017,9,
42,E10,2017,10,
42,E10,2017,11,
42,E10,2017,12,
42,E10,2018,1,
42,E10,2018,2,
42,E10,2018,3,
42,E10,2018,4,
42,E10,2018,5,
42,E10,2018,6,
42,E10,2018,7,
42,E10,2018,8,
42,E10,2018,9,
42,E10,2018,10,
42,E10,2018,11,
42,E10,2018,12,
42,E10,2019,1,
42,E10,2019,2,
42,E10,2019,3,
42,E10,2019,4,
42,E10,2019,5,
42,E10,2019,6,
42,E10,2019,7,
42,E10,2019,8,
42,E10,2019,9,
42,E10,2019,10,
42,E10,2019,11,
42,E10,2019,12,
42,E10,2020,1,
42,E10,2020,2,
42,E10,2020,3,
42,E10,2020,4,
42,E10,2020,5,
42,E10,2020,6,
42,E10,2020,7,
42,E10,2020,8,
42,E10,2020,9,
42,E10,2020,10,
42,E10,2020,11,
42,E10,2020,12,
42,E10,2021,1,
42,E10,2021,2,
42,E10,2021,3,
42,E10,2021,4,
42,E10,2021,5,
42,E10,2021,6,
42,E10,2021,7,
42,E10,2021,8,
42,E10,2021,9,
42,E10,2021,10,
42,E10,2021,11,
42,E10,2021,12,
42,E10,2022,1,
42,E10,2022,2,
42,E10,2022,3,
42,E10,2022,4,
42,E10,2022,5,
42,E10,2022,6,
42,E10,2022,7,
42,E10,2022,8,
42,E10,2022,9,
42,E10,2022,10,
42,E10,2022,11,
42,E10,2022,12,
42,E10,2023,1,
42,E10,2023,2,
42,E10,2023,3,
42,E10,2023,4,
42,E10,2023,5,
42,E10,2023,6,
42,E10,2023,7,
42,E10,2023,8,
42,E10,2023,9,
42,E10,2023,10,
42,E10,2023,11,
42,E10,2023,12,
42,SP98,2013,7,161.96
42,SP98,2013,8,162.28
42,SP98,2013,9,161.54
42,SP98,2013,10,156.49
42,SP98,2013,11,155.5
42,SP98,2013,12,157.37
42,SP98,2013,6,159.56
42,SP98,2013,1,
42,SP98,2013,2,
42,SP98,2013,3,
42,SP98,2013,4,
42,SP98,2013,5,
42,SP98,2014,1,156.4
42,SP98,2014,2,157.27
42,SP98,2014,3,156.65
42,SP98,2014,4,158.39
42,SP98,2014,5,158.78
42,SP98,2014,6,159.68
42,SP98,2014,7,159.85
42,SP98,2014,8,157.07
42,SP98,2014,9,157.94
42,SP98,2014,10,155.24
42,SP98,2014,11,150.18
42,SP98,2014,12,140.78
42,SP98,2015,1,134.36
42,SP98,2015,2,139.46
42,SP98,2015,3,145.51
42,SP98,2015,4,147.38
42,SP98,2015,5,149.8
42,SP98,2015,6,150.73
42,SP98,2015,7,150.63
42,SP98,2015,8,146.08
42,SP98,2015,9,139.77
42,SP98,2015,10,137.4
42,SP98,2015,11,138.48
42,SP98,2015,12,134.27
42,SP98,2016,1,
42,SP98,2016,2,
42,SP98,2016,3,
42,SP98,2016,4,
42,SP98,2016,5,
42,SP98,2016,6,
42,SP98,2016,7,
42,SP98,2016,8,
42,SP98,2016,9,
42,SP98,2016,10,
42,SP98,2016,11,
42,SP98,2016,12,
42,SP98,2017,1,
42,SP98,2017,2,
42,SP98,2017,3,
42,SP98,2017,4,
42,SP98,2017,5,
42,SP98,2017,6,
42,SP98,2017,7,
42,SP98,2017,8,
42,SP98,2017,9,
42,SP98,2017,10,
42,SP98,2017,11,
42,SP98,2017,12,
42,SP98,2018,1,
42,SP98,2018,2,
42,SP98,2018,3,
42,SP98,2018,4,
42,SP98,2018,5,
42,SP98,2018,6,
42,SP98,2018,7,
42,SP98,2018,8,
42,SP98,2018,9,
42,SP98,2018,10,
42,SP98,2018,11,
42,SP98,2018,12,
42,SP98,2019,1,
42,SP98,2019,2,
42,SP98,2019,3,
42,SP98,2019,4,
42,SP98,2019,5,
42,SP98,2019,6,
42,SP98,2019,7,
42,SP98,2019,8,
42,SP98,2019,9,
42,SP98,2019,10,
42,SP98,2019,11,
42,SP98,2019,12,
42,SP98,2020,1,
42,SP98,2020,2,
42,SP98,2020,3,
42,SP98,2020,4,
42,SP98,2020,5,
42,SP98,2020,6,
42,SP98,2020,7,
42,SP98,2020,8,
42,SP98,2020,9,
42,SP98,2020,10,
42,SP98,2020,11,
42,SP98,2020,12,
42,SP98,2021,1,
42,SP98,2021,2,
42,SP98,2021,3,
42,SP98,2021,4,
42,SP98,2021,5,
42,SP98,2021,6,
42,SP98,2021,7,
42,SP98,2021,8,
42,SP98,2021,9,
42,SP98,2021,10,
42,SP98,2021,11,
42,SP98,2021,12,
42,SP98,2022,1,
42,SP98,2022,2,
42,SP98,2022,3,
42,SP98,2022,4,
42,SP98,2022,5,
42,SP98,2022,6,
42,SP98,2022,7,
42,SP98,2022,8,
42,SP98,2022,9,
42,SP98,2022,10,
42,SP98,2022,11,
42,SP98,2022,12,
42,SP98,2023,1,
42,SP98,2023,2,
42,SP98,2023,3,
42,SP98,2023,4,
42,SP98,2023,5,
42,SP98,2023,6,
42,SP98,2023,7,
42,SP98,2023,8,
42,SP98,2023,9,
42,SP98,2023,10,
42,SP98,2023,11,
42,SP98,2023,12,
02,Gazole,2007,1,101.23
02,Gazole,2007,2,100.85
02,Gazole,2007,3,101.97
02,Gazole,2007,4,105.31
02,Gazole,2007,5,106.5
02,Gazole,2007,6,107.26
02,Gazole,2007,7,108.32
02,Gazole,2007,8,108.62
02,Gazole,2007,9,110.67
02,Gazole,2007,10,112.09
02,Gazole,2007,11,121.28
02,Gazole,2007,12,121.76
02,Gazole,2008,1,120.35
02,Gazole,2008,2,120.07
02,Gazole,2008,3,126.72
02,Gazole,2008,4,129.6
02,Gazole,2008,5,140.67
02,Gazole,2008,6,145.77
02,Gazole,2008,7,143.9
02,Gazole,2008,8,134.29
02,Gazole,2008,9,129.88
02,Gazole,2008,10,122.38
02,Gazole,2008,11,110.98
02,Gazole,2008,12,99.48
02,Gazole,2009,1,99.96
02,Gazole,2009,2,96.97
02,Gazole,2009,3,95.59
02,Gazole,2009,4,97.67
02,Gazole,2009,5,96.88
02,Gazole,2009,6,101.52
02,Gazole,2009,7,99.69
02,Gazole,2009,8,103.63
02,Gazole,2009,9,100.93
02,Gazole,2009,10,102.8
02,Gazole,2009,11,104.82
02,Gazole,2009,12,103.74
02,Gazole,2010,1,109.92
02,Gazole,2010,2,109.56
02,Gazole,2010,3,113.61
02,Gazole,2010,4,116.95
02,Gazole,2010,5,117.05
02,Gazole,2010,6,117.4
02,Gazole,2010,7,113.42
02,Gazole,2010,8,115.79
02,Gazole,2010,9,115.67
02,Gazole,2010,10,118.37
02,Gazole,2010,11,120.95
02,Gazole,2010,12,125.82
02,Gazole,2011,8,135.58
02,Gazole,2011,9,138.43
02,Gazole,2011,10,138.93
02,Gazole,2011,11,142.95
02,Gazole,2011,12,142.35
02,Gazole,2011,1,131.35
02,Gazole,2011,2,134.74
02,Gazole,2011,3,140.34
02,Gazole,2011,4,139.93
02,Gazole,2011,5,135.38
02,Gazole,2011,6,136.4
02,Gazole,2011,7,136.61
02,Gazole,2012,1,145.1
02,Gazole,2012,2,146.65
02,Gazole,2012,3,149.52
02,Gazole,2012,4,147.5
02,Gazole,2012,5,144.22
02,Gazole,2012,6,138.43
02,Gazole,2012,7,143.7
02,Gazole,2012,8,148.73
02,Gazole,2012,9,145.35
02,Gazole,2012,10,144.78
02,Gazole,2012,11,142.73
02,Gazole,2012,12,141.79
02,Gazole,2013,1,143.85
02,Gazole,2013,2,147.18
02,Gazole,2013,3,144.06
02,Gazole,2013,4,140.18
02,Gazole,2013,5,139.21
02,Gazole,2013,6,138.61
02,Gazole,2013,7,141.24
02,Gazole,2013,8,141.22
02,Gazole,2013,9,143.02
02,Gazole,2013,10,138.63
02,Gazole,2013,11,137.43
02,Gazole,2013,12,139.68
02,Gazole,2014,1,139.05
02,Gazole,2014,3,136.51
02,Gazole,2014,4,136.92
02,Gazole,2014,5,136.31
02,Gazole,2014,6,136.78
02,Gazole,2014,7,135.83
02,Gazole,2014,8,135.6
02,Gazole,2014,9,135.29
02,Gazole,2014,10,131.79
02,Gazole,2014,11,129.12
02,Gazole,2014,12,119.77
02,Gazole,2014,2,139.01
02,Gazole,2015,1,
02,Gazole,2015,2,
02,Gazole,2015,3,
02,Gazole,2015,4,
02,Gazole,2015,5,
02,Gazole,2015,6,
02,Gazole,2015,7,
02,Gazole,2015,8,
02,Gazole,2015,9,
02,Gazole,2015,10,
02,Gazole,2015,11,
02,Gazole,2015,12,
02,Gazole,2016,1,
02,Gazole,2016,2,
02,Gazole,2016,3,
02,Gazole,2016,4,
02,Gazole,2016,5,
02,Gazole,2016,6,
02,Gazole,2016,7,
02,Gazole,2016,8,
02,Gazole,2016,9,
02,Gazole,2016,10,
02,Gazole,2016,11,
02,Gazole,2016,12,
02,Gazole,2017,1,
02,Gazole,2017,2,
02,Gazole,2017,3,
02,Gazole,2017,4,
02,Gazole,2017,5,
02,Gazole,2017,6,
02,Gazole,2017,7,
02,Gazole,2017,8,
02,Gazole,2017,9,
02,Gazole,2017,10,
02,Gazole,2017,11,
02,Gazole,2017,12,
02,Gazole,2018,1,
02,Gazole,2018,2,
02,Gazole,2018,3,
02,Gazole,2018,4,
02,Gazole,2018,5,
02,Gazole,2018,6,
02,Gazole,2018,7,
02,Gazole,2018,8,
02,Gazole,2018,9,
02,Gazole,2018,10,
02,Gazole,2018,11,
02,Gazole,2018,12,
02,Gazole,2019,1,
02,Gazole,2019,2,
02,Gazole,2019,3,
02,Gazole,2019,4,
02,Gazole,2019,5,
02,Gazole,2019,6,
02,Gazole,2019,7,
02,Gazole,2019,8,
02,Gazole,2019,9,
02,Gazole,2019,10,
02,Gazole,2019,11,
02,Gazole,2019,12,
02,Gazole,2020,1,
02,Gazole,2020,2,
02,Gazole,2020,3,
02,Gazole,2020,4,
02,Gazole,2020,5,
02,Gazole,2020,6,
02,Gazole,2020,7,
02,Gazole,2020,8,
02,Gazole,2020,9,
02,Gazole,2020,10,
02,Gazole,2020,11,
02,Gazole,2020,12,
02,Gazole,2021,1,
02,Gazole,2021,2,
02,Gazole,2021,3,
02,Gazole,2021,4,
02,Gazole,2021,5,
02,Gazole,2021,6,
02,Gazole,2021,7,
02,Gazole,2021,8,
02,Gazole,2021,9,
02,Gazole,2021,10,
02,Gazole,2021,11,
02,Gazole,2021,12,
02,Gazole,2022,1,
02,Gazole,2022,2,
02,Gazole,2022,3,
02,Gazole,2022,4,
02,Gazole,2022,5,
02,Gazole,2022,6,
02,Gazole,2022,7,
02,Gazole,2022,8,
02,Gazole,2022,9,
02,Gazole,2022,10,
02,Gazole,2022,11,
02,Gazole,2022,12,
02,Gazole,2023,1,
02,Gazole,2023,2,
02,Gazole,2023,3,
02,Gazole,2023,4,
02,Gazole,2023,5,
02,Gazole,2023,6,
02,Gazole,2023,7,
