,depenses_electricite_prix_unitaire,depenses_gaz_prix_unitaire,identifiant_menage
734,0.102799996734,0.0,200000734
735,0.102799996734,0.0,200000735
736,0.102799996734,0.0,200000736
737,0.102799996734,0.025399999693,200000737
738,0.102799996734,0.0,200000738
739,0.102799996734,0.0271000005305,200000739
740,0.102799996734,0.0,200000740
741,0.102799996734,0.0410000011325,200000741
742,0.102799996734,0.0,200000742
743,0.102799996734,0.0271000005305,200000743
744,0.102799996734,0.0410000011325,200000744
745,0.102799996734,0.0,200000745
746,0.102799996734,0.0410000011325,200000746
747,0.102799996734,0.0410000011325,200000747
748,0.102799996734,0.0,200000748
749,0.102799996734,0.0,200000749
750,0.102799996734,0.0,200000750
751,0.102799996734,0.0,200000751
752,0.102799996734,0.0,200000752
753,0.102799996734,0.0,200000753
754,0.102799996734,0.0,200000754
755,0.102799996734,0.0,200000755
756,0.102799996734,0.0,200000756
757,0.102799996734,0.0,200000757
758,0.102799996734,0.0,200000758
759,0.102799996734,0.0,200000759
760,0.102799996734,0.0,200000760
761,0.102799996734,0.0,200000761
762,0.102799996734,0.0,200000762
763,0.102799996734,0.0,200000763
764,0.102799996734,0.0,200000764
765,0.102799996734,0.0,200000765
766,0.102799996734,0.0,200000766
767,0.102799996734,0.0,200000767
768,0.102799996734,0.0410000011325,200000768
769,0.102799996734,0.0,200000769
770,0.102799996734,0.0,200000770
771,0.102799996734,0.0271000005305,200000771
772,0.102799996734,0.0410000011325,200000772
773,0.102799996734,0.0,200000773
774,0.102799996734,0.0410000011325,200000774
775,0.102799996734,0.0,200000775
776,0.102799996734,0.0,200000776
777,0.102799996734,0.0,200000777
