posteCOICOP;annee;description;categoriefiscale;supplementaire
1231;2002;Articles de bijouterie et horlogerie;3;0
1231;2003;Articles de bijouterie et horlogerie;3;0
1231;2004;Articles de bijouterie et horlogerie;3;0
1231;2005;Articles de bijouterie et horlogerie;3;0
1231;2006;Articles de bijouterie et horlogerie;3;0
1231;2007;Articles de bijouterie et horlogerie;3;0
1231;2008;Articles de bijouterie et horlogerie;3;0
1231;2009;Articles de bijouterie et horlogerie;3;0
1231;2010;Articles de bijouterie et horlogerie;3;0
1231;2011;Articles de bijouterie et horlogerie;3;0
1231;2012;Articles de bijouterie et horlogerie;3;0
1231;2013;Articles de bijouterie et horlogerie;3;0
1231;2014;Articles de bijouterie et horlogerie;3;0
1232;1994;Autres effets personnels;3;0
1232;1995;Autres effets personnels;3;0
1232;1996;Autres effets personnels;3;0
1232;1997;Autres effets personnels;3;0
1232;1998;Autres effets personnels;3;0
1232;1999;Autres effets personnels;3;0
1232;2000;Autres effets personnels;3;0
1232;2001;Autres effets personnels;3;0
1232;2002;Autres effets personnels;3;0
1232;2003;Autres effets personnels;3;0
1232;2004;Autres effets personnels;3;0
1232;2005;Autres effets personnels;3;0
1232;2006;Autres effets personnels;3;0
1232;2007;Autres effets personnels;3;0
1232;2008;Autres effets personnels;3;0
1232;2009;Autres effets personnels;3;0
1232;2010;Autres effets personnels;3;0
1232;2011;Autres effets personnels;3;0
1232;2012;Autres effets personnels;3;0
1232;2013;Autres effets personnels;3;0
1232;2014;Autres effets personnels;3;0
1240;1994;Protection sociale;3;0
1240;1995;Protection sociale;3;0
1240;1996;Protection sociale;3;0
1240;1997;Protection sociale;3;0
1240;1998;Protection sociale;3;0
1240;1999;Protection sociale;3;0
1240;2000;Protection sociale;2;0
1240;2001;Protection sociale;2;0
1240;2002;Protection sociale;2;0
1240;2003;Protection sociale;2;0
1240;2004;Protection sociale;2;0
1240;2005;Protection sociale;2;0
1240;2006;Protection sociale;2;0
1240;2007;Protection sociale;2;0
1240;2008;Protection sociale;2;0
1240;2009;Protection sociale;2;0
1240;2010;Protection sociale;2;0
1240;2011;Protection sociale;2;0
1240;2012;Protection sociale;4;0
1240;2013;Protection sociale;4;0
1240;2014;Protection sociale;4;0
1251;1994;Assurance vie;17;0
1251;1995;Assurance vie;17;0
1251;1996;Assurance vie;17;0
1251;1997;Assurance vie;17;0
1251;1998;Assurance vie;17;0
1251;1999;Assurance vie;17;0
1251;2000;Assurance vie;17;0
1251;2001;Assurance vie;17;0
1251;2002;Assurance vie;17;0
1251;2003;Assurance vie;17;0
1251;2004;Assurance vie;17;0
1251;2005;Assurance vie;17;0
1251;2006;Assurance vie;17;0
1251;2007;Assurance vie;17;0
1251;2008;Assurance vie;17;0
1251;2009;Assurance vie;17;0
1251;2010;Assurance vie;17;0
1251;2011;Assurance vie;17;0
1251;2012;Assurance vie;17;0
1251;2013;Assurance vie;17;0
1251;2014;Assurance vie;17;0
1252;1994;Assurance habitation;17;0
1252;1995;Assurance habitation;17;0
1252;1996;Assurance habitation;17;0
1252;1997;Assurance habitation;17;0
1252;1998;Assurance habitation;17;0
1252;1999;Assurance habitation;17;0
1252;2000;Assurance habitation;17;0
1252;2001;Assurance habitation;17;0
1252;2002;Assurance habitation;17;0
1252;2003;Assurance habitation;17;0
1252;2004;Assurance habitation;17;0
1252;2005;Assurance habitation;17;0
1252;2006;Assurance habitation;17;0
1252;2007;Assurance habitation;17;0
1252;2008;Assurance habitation;17;0
1252;2009;Assurance habitation;17;0
1252;2010;Assurance habitation;17;0
1252;2011;Assurance habitation;17;0
1252;2012;Assurance habitation;17;0
1252;2013;Assurance habitation;17;0
1252;2014;Assurance habitation;17;0
1253;1994;Assurance maladie;16;0
1253;1995;Assurance maladie;16;0
1253;1996;Assurance maladie;16;0
1253;1997;Assurance maladie;16;0
1253;1998;Assurance maladie;16;0
1253;1999;Assurance maladie;16;0
1253;2000;Assurance maladie;16;0
1253;2001;Assurance maladie;16;0
1253;2002;Assurance maladie;16;0
1253;2003;Assurance maladie;16;0
1253;2004;Assurance maladie;16;0
1253;2005;Assurance maladie;16;0
1253;2006;Assurance maladie;16;0
1253;2007;Assurance maladie;16;0
1253;2008;Assurance maladie;16;0
1253;2009;Assurance maladie;16;0
1253;2010;Assurance maladie;16;0
1253;2011;Assurance maladie;16;0
1253;2012;Assurance maladie;16;0
1253;2013;Assurance maladie;16;0
1253;2014;Assurance maladie;16;0
1254;1994;Assurance transports;15;0
1254;1995;Assurance transports;15;0
1254;1996;Assurance transports;15;0
1254;1997;Assurance transports;15;0
1254;1998;Assurance transports;15;0
1254;1999;Assurance transports;15;0
1254;2000;Assurance transports;15;0
1254;2001;Assurance transports;15;0
1254;2002;Assurance transports;15;0
1254;2003;Assurance transports;15;0
1254;2004;Assurance transports;15;0
1254;2005;Assurance transports;15;0
1254;2006;Assurance transports;15;0
1254;2007;Assurance transports;15;0
1254;2008;Assurance transports;15;0
1254;2009;Assurance transports;15;0
1254;2010;Assurance transports;15;0
1254;2011;Assurance transports;15;0
1254;2012;Assurance transports;15;0
1254;2013;Assurance transports;15;0
1254;2014;Assurance transports;15;0
1255;1994;Autres assurances;17;0
1255;1995;Autres assurances;17;0
1255;1996;Autres assurances;17;0
1255;1997;Autres assurances;17;0
1255;1998;Autres assurances;17;0
1255;1999;Autres assurances;17;0
1255;2000;Autres assurances;17;0
1255;2001;Autres assurances;17;0
1255;2002;Autres assurances;17;0
1255;2003;Autres assurances;17;0
1255;2004;Autres assurances;17;0
1255;2005;Autres assurances;17;0
1255;2006;Autres assurances;17;0
1255;2007;Autres assurances;17;0
1255;2008;Autres assurances;17;0
1255;2009;Autres assurances;17;0
1255;2010;Autres assurances;17;0
1255;2011;Autres assurances;17;0
1255;2012;Autres assurances;17;0
1255;2013;Autres assurances;17;0
1255;2014;Autres assurances;17;0
1261;1994;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;1995;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;1996;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;1997;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;1998;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;1999;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;2000;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;2001;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;2002;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;2003;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;2004;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;2005;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;2006;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;2007;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;2008;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;2009;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;2010;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;2011;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;2012;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;2013;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1261;2014;Coûts des services d'intermédiation financière indirectement mesurés;0;0
1262;1994;Autres services financiers non compris ailleurs;3;0
1262;1995;Autres services financiers non compris ailleurs;3;0
1262;1996;Autres services financiers non compris ailleurs;3;0
1262;1997;Autres services financiers non compris ailleurs;3;0
1262;1998;Autres services financiers non compris ailleurs;3;0
1262;1999;Autres services financiers non compris ailleurs;3;0
1262;2000;Autres services financiers non compris ailleurs;3;0
1262;2001;Autres services financiers non compris ailleurs;3;0
1262;2002;Autres services financiers non compris ailleurs;3;0
1262;2003;Autres services financiers non compris ailleurs;3;0
1262;2004;Autres services financiers non compris ailleurs;3;0
1262;2005;Autres services financiers non compris ailleurs;3;0
1262;2006;Autres services financiers non compris ailleurs;3;0
1262;2007;Autres services financiers non compris ailleurs;3;0
1262;2008;Autres services financiers non compris ailleurs;3;0
1262;2009;Autres services financiers non compris ailleurs;3;0
1262;2010;Autres services financiers non compris ailleurs;3;0
1262;2011;Autres services financiers non compris ailleurs;3;0
1262;2012;Autres services financiers non compris ailleurs;3;0
1262;2013;Autres services financiers non compris ailleurs;3;0
1262;2014;Autres services financiers non compris ailleurs;3;0
1270;1994;Autres services non compris ailleurs;3;0
1270;1995;Autres services non compris ailleurs;3;0
1270;1996;Autres services non compris ailleurs;3;0
1270;1997;Autres services non compris ailleurs;3;0
1270;1998;Autres services non compris ailleurs;3;0
1270;1999;Autres services non compris ailleurs;3;0
1270;2000;Autres services non compris ailleurs;3;0
1270;2001;Autres services non compris ailleurs;3;0
1270;2002;Autres services non compris ailleurs;3;0
1270;2003;Autres services non compris ailleurs;3;0
1270;2004;Autres services non compris ailleurs;3;0
1270;2005;Autres services non compris ailleurs;3;0
1270;2006;Autres services non compris ailleurs;3;0
1270;2007;Autres services non compris ailleurs;3;0
1270;2008;Autres services non compris ailleurs;3;0
1270;2009;Autres services non compris ailleurs;3;0
1270;2010;Autres services non compris ailleurs;3;0
1270;2011;Autres services non compris ailleurs;3;0
1270;2012;Autres services non compris ailleurs;3;0
1270;2013;Autres services non compris ailleurs;3;0
1270;2014;Autres services non compris ailleurs;3;0
9901;1994;caution pour la location d'un logement;0;1
9901;1995;caution pour la location d'un logement;0;1
9901;1996;caution pour la location d'un logement;0;1
9901;1997;caution pour la location d'un logement;0;1
9901;1998;caution pour la location d'un logement;0;1
9901;1999;caution pour la location d'un logement;0;1
9901;2000;caution pour la location d'un logement;0;1
9901;2001;caution pour la location d'un logement;0;1
9901;2002;caution pour la location d'un logement;0;1
9901;2003;caution pour la location d'un logement;0;1
9901;2004;caution pour la location d'un logement;0;1
9901;2005;caution pour la location d'un logement;0;1
9901;2006;caution pour la location d'un logement;0;1
9901;2007;caution pour la location d'un logement;0;1
9901;2008;caution pour la location d'un logement;0;1
9901;2009;caution pour la location d'un logement;0;1
9901;2010;caution pour la location d'un logement;0;1
9901;2011;caution pour la location d'un logement;0;1
9901;2012;caution pour la location d'un logement;0;1
9901;2013;caution pour la location d'un logement;0;1
9901;2014;caution pour la location d'un logement;0;1
9902;1994;achats de logements, garages, parkings, box et terrains;0;1
9902;1995;achats de logements, garages, parkings, box et terrains;0;1
9902;1996;achats de logements, garages, parkings, box et terrains;0;1
9902;1997;achats de logements, garages, parkings, box et terrains;0;1
9902;1998;achats de logements, garages, parkings, box et terrains;0;1
9902;1999;achats de logements, garages, parkings, box et terrains;0;1
9902;2000;achats de logements, garages, parkings, box et terrains;0;1
9902;2001;achats de logements, garages, parkings, box et terrains;0;1
9902;2002;achats de logements, garages, parkings, box et terrains;0;1
9902;2003;achats de logements, garages, parkings, box et terrains;0;1
9902;2004;achats de logements, garages, parkings, box et terrains;0;1
9902;2005;achats de logements, garages, parkings, box et terrains;0;1
9902;2006;achats de logements, garages, parkings, box et terrains;0;1
9902;2007;achats de logements, garages, parkings, box et terrains;0;1
9902;2008;achats de logements, garages, parkings, box et terrains;0;1
9902;2009;achats de logements, garages, parkings, box et terrains;0;1
9902;2010;achats de logements, garages, parkings, box et terrains;0;1
9902;2011;achats de logements, garages, parkings, box et terrains;0;1
9902;2012;achats de logements, garages, parkings, box et terrains;0;1
9902;2013;achats de logements, garages, parkings, box et terrains;0;1
9902;2014;achats de logements, garages, parkings, box et terrains;0;1
9903;1994;Gros travaux d'entretien dans les logements;2;1
9903;1995;Gros travaux d'entretien dans les logements;2;1
9903;1996;Gros travaux d'entretien dans les logements;2;1
9903;1997;Gros travaux d'entretien dans les logements;2;1
9903;1998;Gros travaux d'entretien dans les logements;2;1
9903;1999;Gros travaux d'entretien dans les logements;2;1
9903;2000;Gros travaux d'entretien dans les logements;2;1
9903;2001;Gros travaux d'entretien dans les logements;2;1
9903;2002;Gros travaux d'entretien dans les logements;2;1
9903;2003;Gros travaux d'entretien dans les logements;2;1
9903;2004;Gros travaux d'entretien dans les logements;2;1
9903;2005;Gros travaux d'entretien dans les logements;2;1
9903;2006;Gros travaux d'entretien dans les logements;2;1
9903;2007;Gros travaux d'entretien dans les logements;2;1
9903;2008;Gros travaux d'entretien dans les logements;2;1
9903;2009;Gros travaux d'entretien dans les logements;2;1
9903;2010;Gros travaux d'entretien dans les logements;2;1
9903;2011;Gros travaux d'entretien dans les logements;2;1
9903;2012;Gros travaux d'entretien dans les logements;4;1
9903;2013;Gros travaux d'entretien dans les logements;4;1
9903;2014;Gros travaux d'entretien dans les logements;4;1
9911;1994;impôts et taxes de la résidence principale;0;1
9911;1995;impôts et taxes de la résidence principale;0;1
9911;1996;impôts et taxes de la résidence principale;0;1
9911;1997;impôts et taxes de la résidence principale;0;1
9911;1998;impôts et taxes de la résidence principale;0;1
9911;1999;impôts et taxes de la résidence principale;0;1
9911;2000;impôts et taxes de la résidence principale;0;1
9911;2001;impôts et taxes de la résidence principale;0;1
9911;2002;impôts et taxes de la résidence principale;0;1
9911;2003;impôts et taxes de la résidence principale;0;1
9911;2004;impôts et taxes de la résidence principale;0;1
9911;2005;impôts et taxes de la résidence principale;0;1
9911;2006;impôts et taxes de la résidence principale;0;1
9911;2007;impôts et taxes de la résidence principale;0;1
9911;2008;impôts et taxes de la résidence principale;0;1
9911;2009;impôts et taxes de la résidence principale;0;1
9911;2010;impôts et taxes de la résidence principale;0;1
9911;2011;impôts et taxes de la résidence principale;0;1
9911;2012;impôts et taxes de la résidence principale;0;1
9911;2013;impôts et taxes de la résidence principale;0;1
9911;2014;impôts et taxes de la résidence principale;0;1
9912;1994;impôts et taxes résidence secondaire ou autre logement;0;1
9912;1995;impôts et taxes résidence secondaire ou autre logement;0;1
9912;1996;impôts et taxes résidence secondaire ou autre logement;0;1
9912;1997;impôts et taxes résidence secondaire ou autre logement;0;1
9912;1998;impôts et taxes résidence secondaire ou autre logement;0;1
9912;1999;impôts et taxes résidence secondaire ou autre logement;0;1
9912;2000;impôts et taxes résidence secondaire ou autre logement;0;1
9912;2001;impôts et taxes résidence secondaire ou autre logement;0;1
9912;2002;impôts et taxes résidence secondaire ou autre logement;0;1
9912;2003;impôts et taxes résidence secondaire ou autre logement;0;1
9912;2004;impôts et taxes résidence secondaire ou autre logement;0;1
9912;2005;impôts et taxes résidence secondaire ou autre logement;0;1
9912;2006;impôts et taxes résidence secondaire ou autre logement;0;1
9912;2007;impôts et taxes résidence secondaire ou autre logement;0;1
9912;2008;impôts et taxes résidence secondaire ou autre logement;0;1
9912;2009;impôts et taxes résidence secondaire ou autre logement;0;1
9912;2010;impôts et taxes résidence secondaire ou autre logement;0;1
9912;2011;impôts et taxes résidence secondaire ou autre logement;0;1
9912;2012;impôts et taxes résidence secondaire ou autre logement;0;1
9912;2013;impôts et taxes résidence secondaire ou autre logement;0;1
9912;2014;impôts et taxes résidence secondaire ou autre logement;0;1
9913;1994;impôts sur le revenu;0;1
9913;1995;impôts sur le revenu;0;1
9913;1996;impôts sur le revenu;0;1
9913;1997;impôts sur le revenu;0;1
9913;1998;impôts sur le revenu;0;1
9913;1999;impôts sur le revenu;0;1
9913;2000;impôts sur le revenu;0;1
9913;2001;impôts sur le revenu;0;1
9913;2002;impôts sur le revenu;0;1
9913;2003;impôts sur le revenu;0;1
9913;2004;impôts sur le revenu;0;1
9913;2005;impôts sur le revenu;0;1
9913;2006;impôts sur le revenu;0;1
9913;2007;impôts sur le revenu;0;1
9913;2008;impôts sur le revenu;0;1
9913;2009;impôts sur le revenu;0;1
9913;2010;impôts sur le revenu;0;1
9913;2011;impôts sur le revenu;0;1
9913;2012;impôts sur le revenu;0;1
9913;2013;impôts sur le revenu;0;1
9913;2014;impôts sur le revenu;0;1
9914;1994;taxes automobile;0;1
9914;1995;taxes automobile;0;1
9914;1996;taxes automobile;0;1
9914;1997;taxes automobile;0;1
9914;1998;taxes automobile;0;1
9914;1999;taxes automobile;0;1
9914;2000;taxes automobile;0;1
9914;2001;taxes automobile;0;1
9914;2002;taxes automobile;0;1
9914;2003;taxes automobile;0;1
9914;2004;taxes automobile;0;1
9914;2005;taxes automobile;0;1
9914;2006;taxes automobile;0;1
9914;2007;taxes automobile;0;1
9914;2008;taxes automobile;0;1
9914;2009;taxes automobile;0;1
9914;2010;taxes automobile;0;1
9914;2011;taxes automobile;0;1
9914;2012;taxes automobile;0;1
9914;2013;taxes automobile;0;1
9914;2014;taxes automobile;0;1
9915;1994;autres impôts et taxes;0;1
9915;1995;autres impôts et taxes;0;1
9915;1996;autres impôts et taxes;0;1
9915;1997;autres impôts et taxes;0;1
9915;1998;autres impôts et taxes;0;1
9915;1999;autres impôts et taxes;0;1
9915;2000;autres impôts et taxes;0;1
9915;2001;autres impôts et taxes;0;1
9915;2002;autres impôts et taxes;0;1
9915;2003;autres impôts et taxes;0;1
9915;2004;autres impôts et taxes;0;1
9915;2005;autres impôts et taxes;0;1
9915;2006;autres impôts et taxes;0;1
9915;2007;autres impôts et taxes;0;1
9915;2008;autres impôts et taxes;0;1
9915;2009;autres impôts et taxes;0;1
9915;2010;autres impôts et taxes;0;1
9915;2011;autres impôts et taxes;0;1
9915;2012;autres impôts et taxes;0;1
9915;2013;autres impôts et taxes;0;1
9915;2014;autres impôts et taxes;0;1
9921;1994;remboursements de prêts résidence principale;0;1
9921;1995;remboursements de prêts résidence principale;0;1
9921;1996;remboursements de prêts résidence principale;0;1
9921;1997;remboursements de prêts résidence principale;0;1
9921;1998;remboursements de prêts résidence principale;0;1
9921;1999;remboursements de prêts résidence principale;0;1
9921;2000;remboursements de prêts résidence principale;0;1
9921;2001;remboursements de prêts résidence principale;0;1
9921;2002;remboursements de prêts résidence principale;0;1
9921;2003;remboursements de prêts résidence principale;0;1
9921;2004;remboursements de prêts résidence principale;0;1
9921;2005;remboursements de prêts résidence principale;0;1
9921;2006;remboursements de prêts résidence principale;0;1
9921;2007;remboursements de prêts résidence principale;0;1
9921;2008;remboursements de prêts résidence principale;0;1
9921;2009;remboursements de prêts résidence principale;0;1
9921;2010;remboursements de prêts résidence principale;0;1
9921;2011;remboursements de prêts résidence principale;0;1
9921;2012;remboursements de prêts résidence principale;0;1
9921;2013;remboursements de prêts résidence principale;0;1
9921;2014;remboursements de prêts résidence principale;0;1
9922;1994;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;1995;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;1996;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;1997;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;1998;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;1999;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;2000;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;2001;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;2002;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;2003;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;2004;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;2005;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;2006;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;2007;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;2008;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;2009;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;2010;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;2011;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;2012;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;2013;remboursements de prêts résidence secondaire ou autre logement;0;1
9922;2014;remboursements de prêts résidence secondaire ou autre logement;0;1
9923;1994;autres remboursements de prêts;0;1
9923;1995;autres remboursements de prêts;0;1
9923;1996;autres remboursements de prêts;0;1
9923;1997;autres remboursements de prêts;0;1
9923;1998;autres remboursements de prêts;0;1
9923;1999;autres remboursements de prêts;0;1
9923;2000;autres remboursements de prêts;0;1
9923;2001;autres remboursements de prêts;0;1
9923;2002;autres remboursements de prêts;0;1
9923;2003;autres remboursements de prêts;0;1
9923;2004;autres remboursements de prêts;0;1
9923;2005;autres remboursements de prêts;0;1
9923;2006;autres remboursements de prêts;0;1
9923;2007;autres remboursements de prêts;0;1
9923;2008;autres remboursements de prêts;0;1
9923;2009;autres remboursements de prêts;0;1
9923;2010;autres remboursements de prêts;0;1
9923;2011;autres remboursements de prêts;0;1
9923;2012;autres remboursements de prêts;0;1
9923;2013;autres remboursements de prêts;0;1
9923;2014;autres remboursements de prêts;0;1
9931;1994;argent donné au sein du ménage;0;1
9931;1995;argent donné au sein du ménage;0;1
9931;1996;argent donné au sein du ménage;0;1
9931;1997;argent donné au sein du ménage;0;1
9931;1998;argent donné au sein du ménage;0;1
9931;1999;argent donné au sein du ménage;0;1
9931;2000;argent donné au sein du ménage;0;1
9931;2001;argent donné au sein du ménage;0;1
9931;2002;argent donné au sein du ménage;0;1
9931;2003;argent donné au sein du ménage;0;1
9931;2004;argent donné au sein du ménage;0;1
9931;2005;argent donné au sein du ménage;0;1
9931;2006;argent donné au sein du ménage;0;1
9931;2007;argent donné au sein du ménage;0;1
9931;2008;argent donné au sein du ménage;0;1
9931;2009;argent donné au sein du ménage;0;1
9931;2010;argent donné au sein du ménage;0;1
9931;2011;argent donné au sein du ménage;0;1
9931;2012;argent donné au sein du ménage;0;1
9931;2013;argent donné au sein du ménage;0;1
9931;2014;argent donné au sein du ménage;0;1
9932;1994;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;1995;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;1996;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;1997;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;1998;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;1999;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;2000;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;2001;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;2002;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;2003;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;2004;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;2005;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;2006;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;2007;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;2008;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;2009;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;2010;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;2011;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;2012;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;2013;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9932;2014;aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne;0;1
9933;1994;cadeaux offerts (argent ou bien) sai;2;1
9933;1995;cadeaux offerts (argent ou bien) sai;2;1
9933;1996;cadeaux offerts (argent ou bien) sai;2;1
9933;1997;cadeaux offerts (argent ou bien) sai;2;1
9933;1998;cadeaux offerts (argent ou bien) sai;2;1
9933;1999;cadeaux offerts (argent ou bien) sai;2;1
9933;2000;cadeaux offerts (argent ou bien) sai;2;1
9933;2001;cadeaux offerts (argent ou bien) sai;2;1
9933;2002;cadeaux offerts (argent ou bien) sai;2;1
9933;2003;cadeaux offerts (argent ou bien) sai;2;1
9933;2004;cadeaux offerts (argent ou bien) sai;2;1
9933;2005;cadeaux offerts (argent ou bien) sai;2;1
9933;2006;cadeaux offerts (argent ou bien) sai;2;1
9933;2007;cadeaux offerts (argent ou bien) sai;2;1
9933;2008;cadeaux offerts (argent ou bien) sai;2;1
9933;2009;cadeaux offerts (argent ou bien) sai;2;1
9933;2010;cadeaux offerts (argent ou bien) sai;2;1
9933;2011;cadeaux offerts (argent ou bien) sai;2;1
9933;2012;cadeaux offerts (argent ou bien) sai;2;1
9933;2013;cadeaux offerts (argent ou bien) sai;2;1
9933;2014;cadeaux offerts (argent ou bien) sai;2;1
9941;1994;prélèvements de l'employeur;0;1
9941;1995;prélèvements de l'employeur;0;1
9941;1996;prélèvements de l'employeur;0;1
9941;1997;prélèvements de l'employeur;0;1
9941;1998;prélèvements de l'employeur;0;1
9941;1999;prélèvements de l'employeur;0;1
9941;2000;prélèvements de l'employeur;0;1
9941;2001;prélèvements de l'employeur;0;1
9941;2002;prélèvements de l'employeur;0;1
9941;2003;prélèvements de l'employeur;0;1
9941;2004;prélèvements de l'employeur;0;1
9941;2005;prélèvements de l'employeur;0;1
9941;2006;prélèvements de l'employeur;0;1
9941;2007;prélèvements de l'employeur;0;1
9941;2008;prélèvements de l'employeur;0;1
9941;2009;prélèvements de l'employeur;0;1
9941;2010;prélèvements de l'employeur;0;1
9941;2011;prélèvements de l'employeur;0;1
9941;2012;prélèvements de l'employeur;0;1
9941;2013;prélèvements de l'employeur;0;1
9941;2014;prélèvements de l'employeur;0;1
